# {"t_start": 1652460100.0527475, "env_id": "CheolFingersSearch-v1"} 
r,l,t
-25.0005,50,28.125748
-25.0005,50,28.285747
-25.0005,50,28.44986
-25.0005,50,28.625859
-25.0005,50,28.785859
-25.0005,50,28.953859
-25.0005,50,29.129858
-25.0005,50,29.294111
-25.0005,50,29.450211
-25.0005,50,29.61021
-25.0005,50,57.172874
-25.0005,50,57.340874
-25.0005,50,57.500874
-25.0005,50,57.668873
-25.0005,50,57.828873
-25.0005,50,57.988873
-25.0005,50,58.156873
-25.0005,50,58.316873
-25.0005,50,58.486157
-25.0005,50,58.638156
-25.0005,50,86.597512
-25.0005,50,86.765511
-25.0005,50,86.925511
-25.0005,50,87.094802
-25.0005,50,87.254801
-25.0005,50,87.430801
-25.0005,50,87.590801
-25.0005,50,87.7588
-25.0005,50,87.917729
-25.0005,50,88.085732
-25.0005,50,116.110231
-25.0005,50,116.270231
-25.0005,50,116.446231
-25.0005,50,116.60623
-25.0005,50,116.77423
-25.0005,50,116.93423
-25.0005,50,117.110229
-25.0005,50,117.262229
-25.0005,50,117.430229
-25.0005,50,117.586411
-25.0005,50,145.582343
-25.0005,50,145.73563
-25.0005,50,145.89563
-25.0005,50,146.079629
-25.0005,50,146.239629
-25.0005,50,146.407629
-25.0005,50,146.575628
-25.0005,50,146.751628
-25.0005,50,146.919628
-25.0005,50,147.083457
-25.0005,50,175.150935
-25.0005,50,175.310935
-25.0005,50,175.478934
-25.0005,50,175.632226
-25.0005,50,175.792226
-25.0005,50,175.960225
-25.0005,50,176.136225
-25.0005,50,176.296225
-25.0005,50,176.456226
-25.0005,50,176.616224
-25.0005,50,204.753293
-25.0005,50,204.929293
-25.0005,50,205.107312
-25.0005,50,205.283312
-25.0005,50,205.443311
-25.0005,50,205.628586
-25.0005,50,205.788586
-25.0005,50,205.972586
-25.0005,50,206.132585
-25.0005,50,206.268585
-25.0005,50,234.399802
-25.0005,50,234.567802
-25.0005,50,234.727801
-25.0005,50,234.903801
-25.0005,50,235.071801
-25.0005,50,235.2398
-25.0005,50,235.4158
-25.0005,50,235.5838
-25.0005,50,235.743799
-25.0005,50,235.889397
-25.0005,50,264.121749
-25.0005,50,264.299113
-25.0005,50,264.475112
-25.0005,50,264.644258
-25.0005,50,264.820258
-25.0005,50,264.996257
-25.0005,50,265.180256
-25.0005,50,265.364256
-25.0005,50,265.525548
-25.0005,50,265.669548
-25.0005,50,293.882628
-25.0005,50,294.050628
-25.0005,50,294.202628
-25.0005,50,294.374931
-25.0005,50,294.526931
-25.0005,50,294.71093
-25.0005,50,294.89493
-25.0005,50,295.06293
-25.0005,50,295.23093
-25.0005,50,295.382929
-25.0005,50,323.548017
-25.0005,50,323.724017
-25.0005,50,323.884016
-25.0005,50,324.053383
-25.0005,50,324.221382
-25.0005,50,324.389382
-25.0005,50,324.566535
-25.0005,50,324.726534
-25.0005,50,324.886535
-25.0005,50,325.039865
-25.0005,50,353.411788
-25.0005,50,353.571787
-25.0005,50,353.731787
-25.0005,50,353.907787
-25.0005,50,354.067787
-25.0005,50,354.245106
-25.0005,50,354.413106
-25.0005,50,354.581106
-25.0005,50,354.757106
-25.0005,50,354.909105
-25.0005,50,383.209664
-25.0005,50,383.385664
-25.0005,50,383.553663
-25.0005,50,383.721663
-25.0005,50,383.897664
-25.0005,50,384.057662
-25.0005,50,384.225663
-25.0005,50,384.401663
-25.0005,50,384.569662
-25.0005,50,384.705662
-25.0005,50,413.053096
-25.0005,50,413.213094
-25.0005,50,413.39709
-25.0005,50,413.565088
-25.0005,50,413.741085
-25.0005,50,413.909082
-25.0005,50,414.07708
-25.0005,50,414.245077
-25.0005,50,414.437074
-25.0005,50,414.581071
-25.0005,50,442.846291
-25.0005,50,442.998291
-25.0005,50,443.174288
-25.0005,50,443.342285
-25.0005,50,443.510283
-25.0005,50,443.67828
-25.0005,50,443.830278
-25.0005,50,443.998276
-25.0005,50,444.182273
-25.0005,50,444.335579
-25.0005,50,472.684775
-25.0005,50,472.860772
-25.0005,50,473.012769
-25.0005,50,473.180767
-25.0005,50,473.356764
-25.0005,50,473.516762
-25.0005,50,473.676759
-25.0005,50,473.836756
-25.0005,50,474.012754
-25.0005,50,474.164752
-25.0005,50,502.514139
-25.0005,50,502.690138
-25.0005,50,502.867418
-25.0005,50,503.043415
-25.0005,50,503.211412
-25.0005,50,503.38741
-25.0005,50,503.539407
-25.0005,50,503.707405
-25.0005,50,503.875402
-25.0005,50,504.014566
-25.0005,50,532.393252
-25.0005,50,532.55325
-25.0005,50,532.721248
-25.0005,50,532.897244
-25.0005,50,533.073242
-25.0005,50,533.249239
-25.0005,50,533.425236
-25.0005,50,533.601233
-25.0005,50,533.777231
-25.0005,50,533.913228
-25.0005,50,562.183183
-25.0005,50,562.359182
-25.0005,50,562.519178
-25.0005,50,562.711175
-25.0005,50,562.880462
-25.0005,50,563.048459
-25.0005,50,563.224457
-25.0005,50,563.392454
-25.0005,50,563.58445
-25.0005,50,563.712449
-25.0005,50,592.168626
-25.0005,50,592.328623
-25.0005,50,592.50462
-25.0005,50,592.688618
-25.0005,50,592.864615
-25.0005,50,593.032612
-25.0005,50,593.20061
-25.0005,50,593.360607
-25.0005,50,593.520604
-25.0005,50,593.656602
-25.0005,50,622.002089
-25.0005,50,622.162086
-25.0005,50,622.338083
-25.0005,50,622.490081
-25.0005,50,622.650079
-25.0005,50,622.827355
-25.0005,50,623.003351
-25.0005,50,623.171349
-25.0005,50,623.355346
-25.0005,50,623.515343
-25.0005,50,651.916823
-25.0005,50,652.100819
-25.0005,50,652.260817
-25.0005,50,652.444813
-25.0005,50,652.612811
-25.0005,50,652.780809
-25.0005,50,652.9502
-25.0005,50,653.118197
-25.0005,50,653.286194
-25.0005,50,653.430192
-25.0005,50,681.673494
-25.0005,50,681.833492
-25.0005,50,682.001489
-25.0005,50,682.169487
