epoch,stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,stats_qf,test/episode,test/mean_F,test/mean_K,test/mean_Q,test/mean_r,test/success_rate,test/success_rate2,test/success_rate3,train/episode,train/success_rate,train/success_rate2,train/success_rate3
0,0.066631965,0.01,0.059096787,0.10237417,0.0,10.0,0.0,0.8,0.8,-25.0005,0.0,1.0,0.0,20.0,0.0062500000931322575,0.9961734693877551,0.0
1,0.066665925,0.01,0.057359107,0.099815026,0.0,20.0,0.0,0.8,0.8,-25.0005,0.0,1.0,0.0,40.0,0.0,0.9994897959183673,0.0
2,0.06667725,0.01,0.065962955,0.106455304,0.0,30.0,0.0,0.8,0.8,-25.0005,0.0,1.0,0.0,60.0,0.0,0.9984693877551021,0.0
3,0.06668291,0.01,0.07153725,0.10989727,0.0,40.0,0.0,0.8,0.8,-25.0005,0.0,1.0,0.0,80.0,0.0,0.9970663265306123,0.0
4,0.06668632,0.01,0.07845578,0.11495109,0.0,50.0,0.0,0.8,0.8,-25.0005,0.0,1.0,0.0,100.0,0.0,0.992219387755102,0.0
5,0.066688634,0.01,0.08193333,0.116966665,0.0,60.0,0.0,0.8,0.8,-25.0005,0.0,1.0,0.0,120.0,0.0,0.9956632653061224,0.0
6,0.06669031,0.01,0.085051596,0.11937116,0.0,70.0,0.0,0.8,0.8,-25.0005,0.0,1.0,0.0,140.0,0.0,0.9932397959183674,0.0
7,0.06669156,0.01,0.0861566,0.1195953,0.0,80.0,0.0,0.8,0.8,-25.0005,0.0,1.0,0.0,160.0,0.0062500000931322575,0.994515306122449,0.0062500000931322575
8,0.06669254,0.01,0.08747058,0.120474234,0.0,90.0,0.0,0.8,0.8,-25.0005,0.0,1.0,0.0,180.0,0.0,0.9954081632653062,0.0
9,0.06669331,0.01,0.08960015,0.12140653,0.0,100.0,0.0,0.8,0.8,-25.0005,0.0,1.0,0.0,200.0,0.0062500000931322575,0.9954081632653061,0.0
10,0.06669395,0.01,0.09110591,0.12212959,0.0,110.0,0.0,0.8,0.8,-25.0005,0.0,1.0,0.0,220.0,0.0,0.9932397959183674,0.0
11,0.066694476,0.01,0.091736086,0.12216864,0.0,120.0,0.0,0.8,0.8,-25.0005,0.0,1.0,0.0,240.0,0.0,0.99375,0.0
12,0.06669493,0.01,0.092135094,0.12219135,0.0,130.0,0.0,0.8,0.8,-25.0005,0.0,1.0,0.0,260.0,0.0,0.9963010204081633,0.0
13,0.06669531,0.01,0.0930219,0.12248555,0.0,140.0,0.0,0.8,0.8,-25.0005,0.0,1.0,0.0,280.0,0.0062500000931322575,0.99375,0.0062500000931322575
14,0.06669565,0.01,0.094100595,0.12298255,0.0,150.0,4.954872565576807e-05,0.8,0.8,-25.000748,0.0,1.0,0.0,300.0,0.012500000186264515,0.992984693877551,0.0062500000931322575
15,0.06669594,0.01,0.09472972,0.12314245,0.0,160.0,0.0026260317536070943,0.8,0.8,-25.01474,0.0,1.0,0.0,320.0,0.0,0.9947704081632652,0.0
16,0.066696204,0.01,0.09595987,0.123600714,0.0,170.0,0.0,0.8,0.8,-25.0005,0.0,1.0,0.0,340.0,0.0,0.9915816326530613,0.0
17,0.06669643,0.01,0.09679012,0.124016374,0.0,180.0,0.0,0.8,0.8,-25.0005,0.0,1.0,0.0,360.0,0.0,0.9904336734693877,0.0
18,0.06669664,0.01,0.0971403,0.12414611,0.0,190.0,0.0,0.8,0.8,-25.0005,0.0,1.0,0.0,380.0,0.0062500000931322575,0.992219387755102,0.0
19,0.06669682,0.01,0.09745506,0.12419499,0.0,200.0,0.0,0.8,0.8,-25.0005,0.0,1.0,0.0,400.0,0.0062500000931322575,0.9929846938775511,0.0062500000931322575
20,0.06669698,0.01,0.09733508,0.1241207,0.0,210.0,0.0,0.8,0.8,-25.0005,0.0,1.0,0.0,420.0,0.0,0.9947704081632653,0.0
21,0.06669706,0.01,0.097760655,0.12424795,0.0,220.0,0.0,0.8,0.8,-25.0005,0.0,1.0,0.0,440.0,0.0,0.9943877551020408,0.0
22,0.06669713,0.01,0.09810301,0.12444569,0.0,230.0,0.0,0.8,0.8,-25.0005,0.0,1.0,0.0,460.0,0.0,0.9923469387755102,0.0
23,0.066697195,0.01,0.09832846,0.12456137,0.0,240.0,0.0,0.8,0.8,-25.0005,0.0,1.0,0.0,480.0,0.0,0.9943877551020408,0.0
24,0.066697255,0.01,0.09811126,0.12448446,0.0,250.0,0.0,0.8,0.8,-25.0005,0.0,1.0,0.0,500.0,0.0,0.9942602040816327,0.0
25,0.06669731,0.01,0.09805238,0.12440188,0.0,260.0,0.0,0.8,0.8,-25.0005,0.0,1.0,0.0,520.0,0.0,0.9957908163265307,0.0
26,0.06669736,0.01,0.09813837,0.12448609,0.0,270.0,0.0,0.8,0.8,-25.0005,0.0,1.0,0.0,540.0,0.0,0.9955357142857144,0.0
27,0.066697404,0.01,0.09810112,0.124419615,0.0,280.0,0.0,0.8,0.8,-25.0005,0.0,1.0,0.0,560.0,0.0,0.9941326530612246,0.0
28,0.06669745,0.01,0.09826037,0.12445867,0.0,290.0,0.0,0.8,0.8,-25.0005,0.0,1.0,0.0,580.0,0.0,0.9956632653061224,0.0
29,0.066697486,0.01,0.09847078,0.12458739,0.0,300.0,0.0,0.8,0.8,-25.0005,0.0,1.0,0.0,600.0,0.0062500000931322575,0.9936224489795918,0.0
30,0.06669753,0.01,0.0988285,0.12474833,0.0,310.0,0.0,0.8,0.8,-25.0005,0.0,1.0,0.0,620.0,0.0,0.9926020408163265,0.0
