# {"t_start": 1652448821.2879047, "env_id": "CheolFingersSearch-v1"} 
r,l,t
-25.0005,50,28.111634
-25.0005,50,28.299089
-25.0005,50,28.472318
-25.0005,50,28.644153
-25.0005,50,28.817482
-25.0005,50,28.989316
-25.0005,50,29.161151
-25.0005,50,29.332985
-25.0005,50,29.520441
-25.0005,50,29.645411
-25.0005,50,56.763722
-25.0005,50,56.935557
-25.0005,50,57.109144
-25.0005,50,57.280979
-25.0005,50,57.46971
-25.0005,50,57.657165
-25.0005,50,57.83035
-25.0005,50,58.017805
-25.0005,50,58.18964
-25.0005,50,58.283367
-25.0005,50,85.67279
-25.0005,50,85.829004
-25.0005,50,85.997231
-25.0005,50,86.170443
-25.0005,50,86.357899
-25.0005,50,86.545355
-25.0005,50,86.718537
-25.0005,50,86.874751
-25.0005,50,87.062206
-25.0005,50,87.202798
-25.0005,50,114.682416
-25.0005,50,114.85425
-25.0005,50,115.041706
-25.0005,50,115.229161
-25.0005,50,115.400995
-25.0005,50,115.588451
-25.0005,50,115.760285
-25.0005,50,115.950752
-25.0005,50,116.108279
-25.0005,50,116.233249
-25.0005,50,143.767393
-25.0005,50,143.939226
-25.0005,50,144.111061
-25.0005,50,144.298516
-25.0005,50,144.454729
-25.0005,50,144.62786
-25.0005,50,144.815318
-25.0005,50,144.987152
-25.0005,50,145.158987
-25.0005,50,145.283958
-25.0005,50,173.05191
-25.0005,50,173.256282
-25.0005,50,173.428118
-25.0005,50,173.599953
-25.0005,50,173.771787
-25.0005,50,173.943622
-25.0005,50,174.115456
-25.0005,50,174.28729
-25.0005,50,174.459124
-25.0005,50,174.568473
-25.0005,50,202.421863
-25.0005,50,202.610614
-25.0005,50,202.782448
-25.0005,50,202.969904
-25.0005,50,203.127515
-25.0005,50,203.316249
-25.0005,50,203.472462
-25.0005,50,203.644297
-25.0005,50,203.816132
-25.0005,50,203.941101
-25.0005,50,231.924297
-25.0005,50,232.111753
-25.0005,50,232.299208
-25.0005,50,232.502286
-25.0005,50,232.67412
-25.0005,50,232.845955
-25.0005,50,233.03341
-25.0005,50,233.206656
-25.0005,50,233.378491
-25.0005,50,233.472218
-25.0005,50,261.505574
-25.0005,50,261.693029
-25.0005,50,261.856875
-25.0005,50,262.013088
-25.0005,50,262.184923
-25.0005,50,262.372378
-25.0005,50,262.544213
-25.0005,50,262.716047
-25.0005,50,262.887882
-25.0005,50,263.06442
-25.0005,50,291.72628
-25.0005,50,291.899538
-25.0005,50,292.071372
-25.0005,50,292.243207
-25.0005,50,292.415041
-25.0005,50,292.571254
-25.0005,50,292.743088
-25.0005,50,292.930544
-25.0005,50,293.102378
-25.0005,50,293.24297
-25.0005,50,321.64324
-25.0005,50,321.824281
-25.0005,50,321.996115
-25.0005,50,322.183571
-25.0005,50,322.339783
-25.0005,50,322.527239
-25.0005,50,322.699073
-25.0005,50,322.870908
-25.0005,50,323.058363
-25.0005,50,323.167712
-25.0005,50,351.564361
-25.0005,50,351.736195
-25.0005,50,351.924989
-25.0005,50,352.112445
-25.0005,50,352.2999
-25.0005,50,352.471735
-25.0005,50,352.643569
-25.0005,50,352.831025
-25.0005,50,352.987238
-25.0005,50,353.096586
-25.0005,50,381.235599
-25.0005,50,381.417322
-25.0005,50,381.604778
-25.0005,50,381.779793
-25.0005,50,381.953028
-25.0005,50,382.109241
-25.0005,50,382.281075
-25.0005,50,382.452909
-25.0005,50,382.640365
-25.0005,50,382.766664
-25.0005,50,410.930783
-25.0005,50,411.102617
-25.0005,50,411.25883
-25.0005,50,411.446286
-25.0005,50,411.61812
-25.0005,50,411.792147
-25.0005,50,411.995224
-25.0005,50,412.151437
-25.0005,50,412.30765
-25.0005,50,412.448242
-25.0005,50,440.614911
-25.0005,50,440.80236
-25.0005,50,440.958569
-25.0005,50,441.130398
-25.0005,50,441.302227
-25.0005,50,441.489676
-25.0005,50,441.661505
-25.0005,50,441.828245
-25.0005,50,441.984453
-25.0005,50,442.125041
-25.0005,50,470.298651
-25.0005,50,470.486101
-25.0005,50,470.673551
-25.0005,50,470.829759
-25.0005,50,471.001589
-25.0005,50,471.173418
-25.0005,50,471.329626
-25.0005,50,471.501455
-25.0005,50,471.673284
-25.0005,50,471.813871
-25.0005,50,499.918011
-25.0005,50,500.088317
-25.0005,50,500.260146
-25.0005,50,500.416355
-25.0005,50,500.603805
-25.0005,50,500.775634
-25.0005,50,500.947464
-25.0005,50,501.119293
-25.0005,50,501.306742
-25.0005,50,501.456856
-25.0005,50,529.652508
-25.0005,50,529.839957
-25.0005,50,530.011788
-25.0005,50,530.183616
-25.0005,50,530.355446
-25.0005,50,530.527274
-25.0005,50,530.683483
-25.0005,50,530.855312
-25.0005,50,531.042762
-25.0005,50,531.183349
-25.0005,50,559.367052
-25.0005,50,559.556112
-25.0005,50,559.727941
-25.0005,50,559.89977
-25.0005,50,560.071599
-25.0005,50,560.259049
-25.0005,50,560.446499
-25.0005,50,560.618328
-25.0005,50,560.805778
-25.0005,50,560.915124
-25.0005,50,589.133127
-25.0005,50,589.304956
-25.0005,50,589.476785
-25.0005,50,589.634715
-25.0005,50,589.806544
-25.0005,50,589.993994
-25.0005,50,590.150202
-25.0005,50,590.322031
-25.0005,50,590.525102
-25.0005,50,590.66569
-25.0005,50,618.774549
-25.0005,50,618.946378
-25.0005,50,619.118207
-25.0005,50,619.274415
-25.0005,50,619.461866
-25.0005,50,619.649315
-25.0005,50,619.836766
-25.0005,50,620.008595
-25.0005,50,620.196044
-25.0005,50,620.30539
-25.0005,50,648.428955
-25.0005,50,648.600784
-25.0005,50,648.788235
-25.0005,50,648.975684
-25.0005,50,649.163134
