epoch,stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,stats_qf,test/episode,test/mean_F,test/mean_K,test/mean_Q,test/mean_r,test/success_rate,test/success_rate2,test/success_rate3,train/episode,train/success_rate,train/success_rate2,train/success_rate3
0,0.02425298,0.012080217,0.09493401,0.22009194,0.08753417968749999,10.0,19.859537,0.54829854,0.5662888,-1.3777616,0.037500000558793545,0.8979591836734694,0.0,20.0,0.0062500000931322575,0.9877551020408164,0.0
1,0.024243187,0.0121076675,0.0940744,0.2237086,0.0230224609375,20.0,0.21465284,0.48201862,0.4963331,0.06674028,0.0,0.9994897959183673,0.0,40.0,0.0,0.9989795918367348,0.0
2,0.024109865,0.012040664,0.098713495,0.34939244,0.03783203125,30.0,1.2325324397534132,0.5314989,0.5590863,1.3488874,0.0,0.9936224489795918,0.0,60.0,0.0,0.9996173469387755,0.0
3,0.024088558,0.012061755,0.09419058,0.32769975,0.04529296875,40.0,2.149189665913582,0.5250845,0.5677117,0.3284493,0.0,0.9926020408163265,0.0,80.0,0.0,0.9960459183673469,0.0
4,0.024076488,0.012043695,0.09127422,0.31699172,0.01650390625,50.0,0.0005015619681216776,0.49227265,0.5606363,0.029256549,0.0,1.0,0.0,100.0,0.0,0.9997448979591836,0.0
5,0.024112951,0.012060836,0.088778675,0.30125955,0.0275732421875,60.0,0.7749850129330298,0.4705807,0.5130882,-0.0914383,0.0,0.9956632653061225,0.0,120.0,0.0,1.0,0.0
6,0.024086952,0.012042986,0.08639079,0.28860626,0.032949218749999995,70.0,0.0,0.49824166,0.53164095,-1.7731367e-16,0.0,1.0,0.0,140.0,0.0,0.9996173469387755,0.0
7,0.024040721,0.012053642,0.08589774,0.28996468,0.0451025390625,80.0,0.004931638890411705,0.54990214,0.58180815,-0.011795575,0.0,1.0,0.0,160.0,0.0,0.9997448979591836,0.0
8,0.024091842,0.012045115,0.08584035,0.298894,0.029780273437499998,90.0,0.0005202205884415889,0.5153769,0.5834511,-0.012086108,0.0,1.0,0.0,180.0,0.0,0.9998724489795918,0.0
9,0.024053037,0.012054672,0.0856658,0.3113555,0.037836914062500004,100.0,1.114546435943339,0.56750655,0.6354784,-4.147727,0.0,0.9951530612244898,0.0,200.0,0.0,0.9997448979591836,0.0
10,0.024031376,0.012070576,0.08635472,0.3185646,0.0379345703125,110.0,17.477955,0.6198901,0.6550541,1.8545189,0.0,0.9191326530612245,0.0,220.0,0.0,0.9988520408163266,0.0
11,0.023995329,0.0120680155,0.086909704,0.31832063,0.044902343750000004,120.0,0.09910497930832207,0.62329304,0.6730407,-0.05143606,0.0,1.0,0.0,240.0,0.0,1.0,0.0
12,0.024020955,0.012063351,0.08721779,0.32205167,0.0215869140625,130.0,1.8320389,0.6406676,0.7060957,3.183171,0.0,0.9920918367346939,0.0,260.0,0.0,0.9997448979591836,0.0
13,0.02401732,0.012060511,0.08768429,0.32304645,0.0384716796875,140.0,38.27128,0.7130382,0.7712114,-0.13961339,0.0,0.7971938775510203,0.0,280.0,0.0,0.9966836734693878,0.0
14,0.023997504,0.012059599,0.08748575,0.32161555,0.071015625,150.0,14.319618,0.6784668,0.7563431,-3.965817,0.012500000186264515,0.9285714285714286,0.0,300.0,0.0,0.9984693877551021,0.0
