# {"t_start": 1649473796.20751, "env_id": "CheolFingersSearch-v1"} 
r,l,t
-25.0005,50,34.159136
-25.0005,50,34.33097
-25.0005,50,34.502805
-25.0005,50,34.674638
-25.0005,50,34.846471
-25.0005,50,35.019575
-25.0005,50,35.192466
-25.0005,50,35.348678
-25.0005,50,35.536132
-25.0005,50,35.676723
-25.0005,50,68.997388
-25.0005,50,69.184843
-25.0005,50,69.341055
-25.0005,50,69.52851
-25.0005,50,69.684723
-25.0005,50,69.856556
-25.0005,50,70.014056
-25.0005,50,70.185892
-25.0005,50,70.358784
-25.0005,50,70.530616
-1474.208376,50,103.983769
-1215.001967,50,104.13998
-1783.891327,50,104.311815
-1280.185878,50,104.484864
-2146.030693,50,104.673408
-2563.347827,50,104.876484
-2609.663153,50,105.048318
-1825.847782,50,105.237051
-1113.24273,50,105.409948
-2915.751967,50,105.550538
-54.85482,50,138.885123
-41.342453,50,139.056958
-68.792575,50,139.22879
-44.911458,50,139.401856
-38.916918,50,139.574749
-25.0005,50,139.730961
-60.510788,50,139.902796
-50.574378,50,140.09025
-55.239142,50,140.247752
-25.701432,50,140.420648
-25.0005,50,174.227985
-25.0005,50,174.404828
-25.0005,50,174.561041
-25.0005,50,174.732874
-25.0005,50,174.920328
-25.0005,50,175.092161
-25.0005,50,175.265299
-25.0005,50,175.438189
-25.0005,50,175.625648
-25.0005,50,175.76624
-25.0005,50,209.684775
-25.0005,50,209.872231
-25.0005,50,210.028443
-25.0005,50,210.217036
-25.0005,50,210.373248
-25.0005,50,210.546154
-25.0005,50,210.733608
-25.0005,50,210.906857
-25.0005,50,211.078691
-25.0005,50,211.234902
-25.0005,50,245.148596
-25.0005,50,245.320429
-25.0005,50,245.477932
-25.0005,50,245.649764
-25.0005,50,245.822652
-25.0005,50,245.994488
-25.0005,50,246.150699
-25.0005,50,246.3082
-25.0005,50,246.496719
-25.0005,50,246.652932
-25.0005,50,280.764644
-25.0005,50,280.937752
-25.0005,50,281.127514
-25.0005,50,281.280513
-25.0005,50,281.473335
-25.0005,50,281.630557
-25.0005,50,281.80239
-25.0005,50,281.990901
-25.0005,50,282.168075
-25.0005,50,282.304709
-25.0005,50,316.490129
-25.0005,50,316.677584
