epoch,stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,stats_qf,test/episode,test/mean_F,test/mean_K,test/mean_Q,test/mean_r,test/success_rate,test/success_rate2,test/success_rate3,train/episode,train/success_rate,train/success_rate2,train/success_rate3
0,0.06666974,0.01,0.3734208,0.24766016,0.007276611328125,10.0,0.16777549125254154,0.13664696,0.18684089,-24.166632,0.0,1.0,0.0,20.0,0.018750000279396772,0.9969387755102042,0.0062500000931322575
1,0.06667902,0.01,0.32702884,0.26650557,0.086868896484375,20.0,0.3054010793566704,0.23290874,0.8,-22.28439,0.13750000018626451,1.0,0.13750000018626451,40.0,0.031250000931322575,0.9815051020408163,0.018750000279396772
2,0.06668393,0.01,0.30553934,0.26300278,0.09992797851562499,30.0,0.0,0.2453551,0.7769655,-21.069252,0.0,1.0,0.0,60.0,0.05000000074505806,0.9915816326530612,0.03750000102445483
3,0.06668698,0.01,0.29136965,0.2928622,0.064715576171875,40.0,0.0017796714091673493,0.13044162,0.53579515,-22.97815,0.0,1.0,0.0,80.0,0.03750000102445483,0.999107142857143,0.03750000102445483
4,0.06668912,0.01,0.2794442,0.2946889,0.1755517578125,50.0,0.027502889279276133,0.46148282,0.46279544,-21.895988,0.0,1.0,0.0,100.0,0.0062500000931322575,0.9997448979591836,0.0062500000931322575
5,0.06669066,0.01,0.2790519,0.2892265,0.019724121093749998,60.0,0.0,0.77998376,0.7983053,-25.0005,0.0,1.0,0.0,120.0,0.02500000037252903,0.9965561224489796,0.018750000279396772
6,0.06669184,0.01,0.28118208,0.28850576,0.119449462890625,70.0,1.0021201,0.7821414,0.7891432,-29.610683,0.0,0.9974489795918366,0.0,140.0,0.025000000838190317,0.9848214285714285,0.0
7,0.066692755,0.01,0.2823114,0.28394964,0.1535498046875,80.0,30.941850423812866,0.5135963,0.5339417,-180.58081,0.037500000558793545,0.9413265306122449,0.0,160.0,0.0062500000931322575,0.9792091836734693,0.0
8,0.06669349,0.01,0.2775565,0.28647074,0.033837890625,90.0,332.68488,0.6939409,0.7541502,-1700.9341,0.8375,0.2076530612244898,0.0,180.0,0.037500000558793545,0.9781887755102041,0.0
9,0.066694096,0.01,0.27595192,0.2867458,0.127987060546875,100.0,279.9864,0.63303125,0.7505072,-1428.3572,0.6625,0.24489795918367346,0.0,200.0,0.037500000558793545,0.9318877551020408,0.0062500000931322575
10,0.06669461,0.01,0.27587113,0.289106,0.14602539062499997,110.0,76.382935,0.32567352,0.45150995,-402.2527,0.0,0.7997448979591837,0.0,220.0,0.0062500000931322575,0.9431122448979592,0.0
11,0.06669504,0.01,0.2796231,0.28895298,0.33252319335937497,120.0,232.08987,0.6777934,0.68811786,-1190.7887,0.5375,0.44362244897959185,0.02500000037252903,240.0,0.06875000149011612,0.8936224489795919,0.0
12,0.06669541,0.01,0.28432778,0.2881538,0.41253051757812503,130.0,396.44357,0.79265535,0.7948425,-2029.3971,0.95,0.1076530612244898,0.0,260.0,0.09375,0.8917091836734694,0.0
13,0.06669573,0.01,0.2832032,0.2848297,0.129298095703125,140.0,0.0,0.6365809,0.79737735,-20.819252,0.0,1.0,0.0,280.0,0.012500000186264515,0.9937500000000001,0.0
14,0.06669601,0.01,0.27825272,0.2798208,0.126861572265625,150.0,0.0,0.50383985,0.50383985,-20.60675,0.0,1.0,0.0,300.0,0.0,1.0,0.0
15,0.066696264,0.01,0.27289382,0.27670583,0.165135498046875,160.0,0.0,0.65606606,0.66015536,-22.0005,0.0,1.0,0.0,320.0,0.0,1.0,0.0
16,0.06669649,0.01,0.2649855,0.27954134,0.20010253906250003,170.0,0.0,0.44986057,0.4530456,-22.30675,0.0,1.0,0.0,340.0,0.0,1.0,0.0
17,0.066696696,0.01,0.25778434,0.27907082,0.219827880859375,180.0,0.0,0.44234428,0.44234428,-20.96925,0.0,1.0,0.0,360.0,0.0,1.0,0.0
18,0.066696875,0.01,0.2509267,0.27916828,0.236622314453125,190.0,0.0,0.47216338,0.47440797,-22.269249,0.0,1.0,0.0,380.0,0.0,1.0,0.0
19,0.066697,0.01,0.24476139,0.27811205,0.25028076171875,200.0,0.0,0.5093518,0.5100417,-22.84425,0.0,1.0,0.0,400.0,0.0,0.9998724489795918,0.0
20,0.066697076,0.01,0.23945284,0.2774628,0.270035400390625,210.0,0.0,0.72245026,0.72245026,-25.0005,0.0,1.0,0.0,420.0,0.0,1.0,0.0
21,0.06669714,0.01,0.23546664,0.27696052,0.289305419921875,220.0,0.0,0.65323985,0.65336096,-24.831749,0.0,1.0,0.0,440.0,0.0062500000931322575,0.9998724489795918,0.0062500000931322575
22,0.06669721,0.01,0.232628,0.2753464,0.310191650390625,230.0,0.0,0.67308295,0.6767657,-24.5005,0.0,1.0,0.0,460.0,0.0,1.0,0.0
23,0.06669726,0.01,0.23119597,0.27340615,0.322598876953125,240.0,0.0027038315311074257,0.4585015,0.4585015,-23.932766,0.0,1.0,0.0,480.0,0.0,0.9998724489795918,0.0
24,0.06669732,0.01,0.22951166,0.27229187,0.328544921875,250.0,0.09603814594447613,0.58479226,0.58481175,-24.21362,0.0,1.0,0.0,500.0,0.0,0.9998724489795918,0.0
