# {"t_start": 1649430016.206905, "env_id": "CheolFingersSearch-v1"} 
r,l,t
-23.5005,50,35.420702
-22.5005,50,35.596232
-35.029848,50,35.778743
-24.0005,50,35.947291
-20.5005,50,36.11883
-25.0005,50,36.280397
-52.746805,50,36.454929
-33.353741,50,36.640432
-25.0005,50,36.819951
-26.58999,50,36.967555
-25.0005,50,71.463059
-22.5005,50,71.648562
-49.654393,50,71.810129
-16.5005,50,71.980672
-24.614804,50,72.157198
-25.0005,50,72.310786
-25.493855,50,72.468364
-25.0005,50,72.64489
-20.0005,50,72.807454
-25.0005,50,72.972013
-25.0005,50,107.939781
-17.5005,50,108.105337
-25.0005,50,108.276877
-25.0005,50,108.444428
-25.0005,50,108.61497
-17.5005,50,108.783519
-20.5005,50,108.950072
-25.0005,50,109.130588
-25.0005,50,109.302128
-22.5005,50,109.452725
-24.5005,50,144.77202
-24.0005,50,144.925608
-25.0005,50,145.096151
-25.0005,50,145.263701
-24.5005,50,145.431252
-24.5005,50,145.606781
-24.5005,50,145.790289
-25.0005,50,145.946869
-24.5005,50,146.11442
-23.5005,50,146.269006
-25.0005,50,182.02114
-25.0005,50,182.20066
-25.0005,50,182.378183
-16.5005,50,182.556705
-4.5005,50,182.737221
-25.0005,50,182.909758
-25.0005,50,183.06933
-25.0005,50,183.247852
-25.0005,50,183.411413
-5.0005,50,183.561012
-25.0005,50,218.986024
-25.0005,50,219.150583
-25.0005,50,219.30816
-25.0005,50,219.484687
-25.0005,50,219.669192
-25.0005,50,219.849708
-25.0005,50,220.03521
-25.0005,50,220.207748
-25.0005,50,220.379288
-25.0005,50,220.520909
-25.0005,50,256.066597
-25.0005,50,256.238137
-25.0005,50,256.395714
-25.0005,50,256.568252
-25.0005,50,256.734805
-26.271879,50,256.9233
-25.0005,50,257.110797
-25.0005,50,257.280342
-25.421682,50,257.459861
-25.0005,50,257.604474
-25.0005,50,292.433644
-25.0005,50,292.601194
-25.0005,50,292.778719
-25.0005,50,292.955245
-25.0005,50,293.126785
-25.0005,50,293.303312
-25.0005,50,293.466873
-25.0005,50,293.630435
-25.0005,50,293.795288
-25.0005,50,293.941895
-908.513213,50,328.944509
-2412.240212,50,329.110066
-1641.510884,50,329.278613
-3116.547251,50,329.456138
-1625.737446,50,329.617704
-1503.543302,50,329.799217
-2516.521157,50,329.963776
-2813.710966,50,330.138308
-807.334842,50,330.31284
-2090.039349,50,330.471416
-27.483316,50,365.363078
-84.582071,50,365.5416
-2289.109378,50,365.703166
-2024.870623,50,365.873709
-1181.595953,50,366.044252
-1154.737364,50,366.215475
-3140.389879,50,366.388013
-26.22801,50,366.572518
-2775.964883,50,366.748047
-32.804871,50,366.901635
-390.89457,50,401.704427
-446.715625,50,401.867011
