# {"t_start": 1649426336.6407986, "env_id": "CheolFingersSearch-v1"} 
r,l,t
-25.0005,50,35.35939
-25.0005,50,35.543389
-25.0005,50,35.711388
-25.0005,50,35.887386
-25.0005,50,36.063385
-25.0005,50,36.240291
-25.0005,50,36.417351
-25.0005,50,36.585349
-25.0005,50,36.761347
-25.0005,50,36.897347
-25.0005,50,70.464722
-10.5005,50,70.638049
-25.0005,50,70.825504
-13.0005,50,70.997337
-25.0005,50,71.187922
-25.0005,50,71.344133
-22.0005,50,71.515967
-144.059896,50,71.706079
-25.0005,50,71.893533
-25.0005,50,72.019567
-25.0005,50,106.468532
-13.0005,50,106.640072
-24.5005,50,106.822583
-29.266615,50,106.997115
-24.5005,50,107.179625
-20.5005,50,107.355154
-21.5005,50,107.53567
-21.5005,50,107.700228
-15.0005,50,107.887726
-26.316545,50,108.017377
-25.0005,50,143.107032
-25.0005,50,143.29054
-19.0005,50,143.47704
-25.0005,50,143.652568
-25.0005,50,143.799959
-16.0005,50,143.988482
-14.0005,50,144.175936
-25.0005,50,144.349081
-25.0005,50,144.537594
-25.0005,50,144.646942
-25.0005,50,179.601513
-11.5005,50,179.788967
-25.0005,50,179.9608
-15.0005,50,180.148255
-24.5005,50,180.336967
-20.5005,50,180.494243
-19.5005,50,180.666075
-25.0005,50,180.837909
-25.0005,50,181.025363
-25.0005,50,181.150334
-21.5005,50,215.973982
-22.179571,50,216.146883
-90.628426,50,216.334338
-35.791963,50,216.49932
-77.8547,50,216.686774
-26.623292,50,216.858607
-172.920025,50,217.031677
-42.529553,50,217.204565
-22.0005,50,217.3764
-21.5005,50,217.516991
-14.237522,50,252.293206
-14.0005,50,252.450678
-14.075988,50,252.622514
-13.567514,50,252.795408
-62.663207,50,252.951619
-44.758017,50,253.139074
-46.90242,50,253.315064
-6.5005,50,253.486897
-16.904548,50,253.689972
-112.617826,50,253.831774
-25.0005,50,289.006795
-25.0005,50,289.17863
-25.0005,50,289.350462
-25.334682,50,289.539198
-25.0005,50,289.711031
-25.0005,50,289.868304
-30.334184,50,290.055758
-25.0005,50,290.227591
-25.386202,50,290.399425
-25.0005,50,290.540015
-25.0005,50,325.890821
-25.0005,50,326.078274
-25.0005,50,326.250107
-25.0005,50,326.424402
-25.0005,50,326.611855
-25.0005,50,326.814931
-25.0005,50,326.986765
-25.0005,50,327.174219
-25.0005,50,327.346053
-25.0005,50,327.461728
-25.0005,50,362.682454
-25.0005,50,362.854288
-25.0005,50,363.011726
-25.0005,50,363.200234
-25.177544,50,363.378421
-25.0005,50,363.550256
-25.0005,50,363.738768
-25.0005,50,363.894981
-25.0005,50,364.082435
-25.0005,50,364.223026
-531.804915,50,399.553247
-685.915214,50,399.725081
-2918.748763,50,399.896914
-1083.215468,50,400.08544
-2576.457783,50,400.257272
-2209.425287,50,400.429106
-1871.317272,50,400.600939
-38.938368,50,400.757151
-1408.319558,50,400.945889
-1389.344868,50,401.088879
-1800.799221,50,436.489944
-23.67397,50,436.677399
-1058.663847,50,436.849232
-20.218114,50,437.036686
-3203.56141,50,437.224141
-39.031297,50,437.395974
-26.615936,50,437.583428
-614.866809,50,437.770883
-1807.653551,50,437.958337
-1206.192923,50,438.067686
-25.0005,50,473.375025
-25.0005,50,473.54791
-25.0005,50,473.735365
-25.0005,50,473.891577
-25.0005,50,474.06341
-25.0005,50,474.235244
-25.0005,50,474.407077
-35.404249,50,474.610152
-25.0005,50,474.781985
-25.0005,50,474.908221
-713.860636,50,510.135616
-1516.52779,50,510.308501
-518.128765,50,510.480337
-1912.195933,50,510.667792
-2121.086313,50,510.839625
-1364.770323,50,511.011459
-2760.809448,50,511.198913
-234.768384,50,511.355124
-3689.642534,50,511.526958
-2831.83928,50,511.698792
-62.40788,50,546.885726
-86.567739,50,547.074241
-51.956135,50,547.246074
-67.704295,50,547.433529
-158.151344,50,547.620983
-71.867527,50,547.792817
-65.828819,50,547.980271
-47.277267,50,548.152104
-25.0005,50,548.325182
-3236.945463,50,548.465772
-26.219001,50,583.689951
-1449.427174,50,583.877405
-2059.372965,50,584.049238
-1674.064109,50,584.236693
-2697.422316,50,584.424147
-101.325396,50,584.595981
-1980.701697,50,584.799057
-2420.484354,50,584.986511
-1102.891548,50,585.15958
-86.355759,50,585.269984
-25.0005,50,620.547656
-1267.888061,50,620.719489
-582.447774,50,620.906945
-858.573305,50,621.094398
-668.020884,50,621.289365
-846.325887,50,621.47682
-699.022637,50,621.664274
-1081.992072,50,621.851729
-400.676682,50,622.007941
-1408.141954,50,622.117288
-898.969087,50,657.527955
-25.0005,50,657.707715
-1559.103793,50,657.895168
-920.925864,50,658.067002
-2006.487327,50,658.270077
-1926.575118,50,658.457531
-1945.756591,50,658.644987
-1051.631469,50,658.820987
-1183.093936,50,659.008442
-2038.044715,50,659.117789
-28.553454,50,694.516664
-1388.575403,50,694.689559
-38.714887,50,694.861393
-26.370854,50,695.048847
-29.522229,50,695.22068
-25.097766,50,695.378159
-1068.999435,50,695.549992
-1502.153395,50,695.738508
-1131.387114,50,695.89472
-1498.505451,50,696.050932
-25.0005,50,731.473063
-25.0005,50,731.660517
-25.0005,50,731.832351
-25.0005,50,732.019806
-25.0005,50,732.191638
-25.0005,50,732.379093
-25.0005,50,732.550926
-25.0005,50,732.738381
-25.0005,50,732.925835
-25.384965,50,733.050805
-25.0005,50,768.476078
-25.0005,50,768.663532
-25.0005,50,768.835365
-25.0005,50,769.02282
-25.0005,50,769.210275
-25.0005,50,769.397729
-25.0005,50,769.569562
-25.0005,50,769.757016
-25.0005,50,769.928849
-25.0005,50,770.038198
-25.0005,50,805.201656
-23.5005,50,805.38911
-21.515037,50,805.577834
-25.0005,50,805.766353
-26.604592,50,805.939423
-25.0005,50,806.127966
-25.0005,50,806.299799
-30.292642,50,806.474035
-23.5005,50,806.645869
-25.0005,50,806.770839
-25.0005,50,841.81983
-25.0005,50,841.991663
-25.0005,50,842.163496
-25.0005,50,842.335329
-26.640429,50,842.522783
-25.0005,50,842.710238
-25.0005,50,842.897693
-25.0005,50,843.069527
-28.629836,50,843.25698
-25.0005,50,843.403816
-254.710486,50,878.551365
-1310.933677,50,878.723198
-382.381205,50,878.910653
-1304.144613,50,879.082486
-475.465961,50,879.254319
-629.325208,50,879.441774
-253.877425,50,879.599236
-1247.55113,50,879.787747
-696.28904,50,879.975201
-511.327542,50,880.100171
-24.5005,50,915.235096
-23.5005,50,915.42255
-20.0005,50,915.610004
-108.179677,50,915.783116
-24.0005,50,915.971642
-24.5005,50,916.159096
-63.453494,50,916.34655
-74.166841,50,916.522862
-26.115019,50,916.679075
-23.4005,50,916.819666
-166.871926,50,952.054929
-139.942293,50,952.226761
-403.761342,50,952.398595
-169.987943,50,952.586048
-233.60297,50,952.773503
-127.282725,50,952.945337
-80.454223,50,953.13279
-355.098321,50,953.289003
-277.657897,50,953.492078
-144.211322,50,953.617048
-474.295289,50,988.89028
-208.175047,50,989.077735
-954.99145,50,989.239706
-542.893692,50,989.42716
