epoch,stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,stats_qf,test/episode,test/mean_F,test/mean_K,test/mean_Q,test/mean_r,test/success_rate,test/success_rate2,test/success_rate3,train/episode,train/success_rate,train/success_rate2,train/success_rate3
0,0.06666974,0.01,0.34322885,0.16827916,0.21371337890625,10.0,215.00748,0.8,0.8,-24.835789,0.625,0.5186224489795919,0.0,20.0,0.8875,0.31492346938775506,0.0
1,0.06667902,0.01,0.28805938,0.19935001,0.16935546875000002,20.0,0.0,0.8,0.8,-25.000004,0.0,1.0,0.0,40.0,0.60625005,0.6498724489795917,0.0062500000931322575
2,0.06668393,0.01,0.24172841,0.20906146,0.2180810546875,30.0,0.0,0.8,0.8,-25.000004,0.0,1.0,0.0,60.0,0.25625,0.858545918367347,0.0
3,0.06668698,0.01,0.22244583,0.21110435,0.25362304687500004,40.0,0.0,0.8,0.8,-25.000004,0.0,1.0,0.0,80.0,0.48125,0.7135204081632653,0.0
4,0.06668912,0.01,0.20800327,0.21149237,0.14262451171875,50.0,0.0,0.8,0.8,-25.000004,0.0,1.0,0.0,100.0,0.46875,0.7355867346938776,0.0
5,0.06669066,0.01,0.19568722,0.21146987,0.1266552734375,60.0,0.0,0.8,0.8,-25.000004,0.0,1.0,0.0,120.0,0.44375002,0.7642857142857142,0.0
6,0.06669184,0.01,0.18582709,0.21025257,0.07542968750000001,70.0,0.0,0.8,0.8,-25.000004,0.0,1.0,0.0,140.0,0.35625,0.8034438775510204,0.018750000279396772
7,0.066692755,0.01,0.17419358,0.20839769,0.11204833984375,80.0,0.0,0.8,0.8,-25.000004,0.0,1.0,0.0,160.0,0.2625,0.8586734693877551,0.0062500000931322575
8,0.06669349,0.01,0.16384907,0.20598124,0.161534423828125,90.0,0.0,0.8,0.8,-25.000004,0.0,1.0,0.0,180.0,0.2375,0.8980867346938777,0.0062500000931322575
9,0.066694096,0.01,0.15583406,0.20403698,0.22382080078125,100.0,0.0,0.8,0.8,-25.000004,0.0,1.0,0.0,200.0,0.21875,0.8839285714285714,0.0062500000931322575
10,0.06669461,0.01,0.1509767,0.20263734,0.29341796875,110.0,0.0,0.8,0.8,-25.000004,0.0,1.0,0.0,220.0,0.35625,0.8334183673469389,0.02500000037252903
11,0.06669504,0.01,0.14930005,0.2022678,0.39517822265625,120.0,0.0,0.8,0.8,-25.000004,0.0,1.0,0.0,240.0,0.45,0.7729591836734694,0.0
12,0.06669541,0.01,0.14775841,0.20168298,0.2356689453125,130.0,5.796353340148926,0.8,0.8,-23.721775,0.15000000223517418,0.9747448979591836,0.07500000204890966,260.0,0.41875,0.7649234693877551,0.0
13,0.06669573,0.01,0.14952089,0.20211872,0.215703125,140.0,0.0,0.8,0.8,-25.000004,0.0,1.0,0.0,280.0,0.5875,0.6983418367346939,0.031250000931322575
14,0.06669601,0.01,0.15697993,0.204386,0.178446044921875,150.0,381.2261,0.8,0.8,-22.711908,1.0,0.09744897959183672,0.012500000186264515,300.0,0.7687501,0.46645408163265306,0.012500000186264515
15,0.066696264,0.01,0.16035083,0.20525843,0.41831665039062504,160.0,21.155376,0.8,0.8,-21.37465,0.2625,0.8321428571428571,0.02500000037252903,320.0,0.74375,0.5487244897959184,0.0062500000931322575
16,0.06669649,0.01,0.16467461,0.20614703,0.389986572265625,170.0,30.024110555648804,0.8,0.8,-20.122593,0.29999999701976776,0.825,0.02500000037252903,340.0,0.76250005,0.5526785714285715,0.012500000186264515
17,0.066696696,0.01,0.17225713,0.20754004,0.33906494140625,180.0,45.39084,0.8,0.8,-5.316764,1.0,0.9423469387755101,0.32500002,360.0,0.76875,0.42818877551020407,0.0062500000931322575
18,0.066696875,0.01,0.17981064,0.20848201,0.327933349609375,190.0,53.02654,0.8,0.8,-5.7746887,1.0,0.8415816326530612,0.5,380.0,0.875,0.3598214285714285,0.0
19,0.066697,0.01,0.18645874,0.2087043,0.27335449218749996,200.0,69.44265,0.8,0.8,-6.3856244,1.0,0.7579081632653061,0.26250001043081284,400.0,0.80625,0.39706632653061225,0.0062500000931322575
20,0.066697076,0.01,0.19250625,0.20866832,0.21516845703125,210.0,58.14602,0.8,0.8,-5.497307,1.0,0.8844387755102041,0.375,420.0,0.8375,0.4229591836734694,0.0
21,0.06669714,0.01,0.19838592,0.20853917,0.20010009765624998,220.0,74.694016,0.8,0.8,-6.5111036,1.0,0.6931122448979592,0.225,440.0,0.82500005,0.38125,0.0
22,0.06669721,0.01,0.20354281,0.20814323,0.2013623046875,230.0,40.72409,0.8,0.8,-4.633502,1.0,0.946173469387755,0.15,460.0,0.83750004,0.40854591836734694,0.0062500000931322575
23,0.06669726,0.01,0.20815147,0.20746447,0.20061157226562498,240.0,66.21283,0.8,0.8,-5.9585123,1.0,0.7747448979591837,0.15,480.0,0.775,0.4121173469387755,0.0
24,0.06669732,0.01,0.21239989,0.20691185,0.211783447265625,250.0,47.90573,0.8,0.8,-4.9268017,1.0,0.9377551020408162,0.2375000063329935,500.0,0.81875,0.4177295918367347,0.0
25,0.06669737,0.01,0.21628511,0.20614521,0.210433349609375,260.0,34.86582,0.8,0.8,-4.527952,0.9875,0.9691326530612245,0.25,520.0,0.75625,0.4538265306122449,0.0062500000931322575
