# {"t_start": 1646086013.168923, "env_id": "CheolFingersManipulate-v1"} 
r,l,t
-51.620914,50,46.622331
-50.24476,50,47.198003
-51.529805,50,47.687407
-50.837819,50,48.172886
-65.592503,50,48.728471
-58.835726,50,49.294087
-71.445998,50,49.863864
-63.707091,50,50.501749
-51.401964,50,50.991021
-51.751868,50,51.515489
-1.353254,50,93.36444
-50.893078,50,93.842959
-51.302405,50,94.319317
-50.910799,50,94.797701
-51.208561,50,95.287147
-51.296041,50,95.79609
-51.00816,50,96.290432
-50.987314,50,96.805345
-50.811491,50,97.321434
-51.006443,50,97.802816
-50.76634,50,139.347589
-50.892545,50,139.825943
-51.058808,50,140.305297
-50.852875,50,140.803988
-50.755046,50,141.309775
-51.41194,50,141.833377
-50.785909,50,142.317736
-50.803496,50,142.806062
-51.938458,50,143.328644
-51.079856,50,143.797672
-50.837366,50,185.421301
-50.841447,50,185.907668
-50.782577,50,186.382115
-50.971048,50,186.862647
-50.91105,50,187.382591
-50.799925,50,187.878083
-50.447207,50,188.362529
-50.946759,50,188.862259
-12.31758,50,189.408329
-51.04485,50,189.87639
-51.004333,50,231.416088
-50.684426,50,231.89343
-55.492823,50,232.481264
-50.903292,50,232.976617
-51.650459,50,233.499091
-50.949117,50,233.997535
-51.226846,50,234.499384
-50.925154,50,234.994784
-50.883235,50,235.480027
-51.205566,50,235.982383
3029
-50.916618,50,121.173782
-51.399126,50,123.201933
-51.572074,50,125.269983
-51.438941,50,127.357818
-51.357604,50,129.398499
-51.375708,50,131.479394
-51.697977,50,133.505152
-52.634458,50,135.606116
-53.619633,50,137.731467
-51.239503,50,144.694597
-51.327241,50,146.712054
-51.081245,50,148.80329
-51.083122,50,150.817719
-51.131671,50,152.82809
-51.416657,50,154.837845
-51.72409,50,156.884792
-51.641091,50,158.996679
-51.944524,50,161.021803
-51.280938,50,163.043594
-51.128674,50,165.05718
-51.415686,50,167.063018
-51.362015,50,169.080288
-50.747098,50,171.098444
-52.571772,50,173.335444
-52.888618,50,175.406363
-52.13408,50,177.527179
-51.03621,50,179.545175
-51.144638,50,181.638354
-50.98904,50,183.692451
-51.177598,50,190.920581
-1.506552,50,192.957698
-52.542904,50,195.00069
-51.429259,50,197.021646
-50.901655,50,199.024053
-51.866211,50,201.039669
-51.733092,50,203.09276
-51.265177,50,205.115494
-51.043651,50,207.168315
-51.846726,50,209.290796
-51.420978,50,211.330351
-51.579893,50,213.344857
-51.28584,50,215.381501
-50.807354,50,217.457074
-51.551272,50,219.580151
-51.034385,50,221.612952
-51.535423,50,223.674178
-51.762072,50,225.706964
-51.142685,50,227.725248
-52.478609,50,229.773922
-64.535255,50,237.32167
-51.743287,50,239.446267
-51.812332,50,241.509074
-51.160084,50,243.546817
-51.659551,50,245.587778
-51.484021,50,247.757001
