# {"t_start": 1649453155.9630196, "env_id": "CheolFingersSearch-v1"} 
r,l,t
-21.5005,50,35.04109
-21.5005,50,35.217088
-21.5005,50,35.374563
-21.5005,50,35.527619
-21.5005,50,35.679617
-21.5005,50,35.84085
-21.5005,50,35.992848
-21.5005,50,36.153907
-21.5005,50,36.329905
-21.5005,50,36.489903
-25.0005,50,70.902043
-25.0005,50,71.055568
-25.0005,50,71.223566
-25.0005,50,71.400642
-25.0005,50,71.55264
-25.0005,50,71.728638
-25.0005,50,71.888636
-25.0005,50,72.058295
-25.0005,50,72.226292
-25.0005,50,72.37938
-25.0005,50,107.003884
-25.0005,50,107.155882
-25.0005,50,107.315881
-25.0005,50,107.475878
-25.0005,50,107.659875
-25.0005,50,107.827873
-25.0005,50,107.987871
-25.0005,50,108.14913
-25.0005,50,108.310186
-25.0005,50,108.478184
-25.0005,50,143.138705
-25.0005,50,143.306702
-25.0005,50,143.4747
-25.0005,50,143.642698
-25.0005,50,143.803313
-25.0005,50,143.969449
-25.0005,50,144.146501
-25.0005,50,144.322499
-25.0005,50,144.474496
-25.0005,50,144.642494
-25.0005,50,179.42989
-25.0005,50,179.581888
-25.0005,50,179.733886
-25.0005,50,179.893885
-25.0005,50,180.063528
-25.0005,50,180.239525
-25.0005,50,180.393913
-25.0005,50,180.553912
-25.0005,50,180.714969
-25.0005,50,180.90019
-25.0005,50,215.747158
-25.0005,50,215.900431
-25.0005,50,216.06149
-25.0005,50,216.245489
-25.0005,50,216.405486
-25.0005,50,216.565484
-25.0005,50,216.709483
-25.0005,50,216.86148
-25.0005,50,217.013478
-25.0005,50,217.150764
-25.0005,50,252.126364
-25.0005,50,252.303892
-25.0005,50,252.455891
-25.0005,50,252.608937
-25.0005,50,252.778837
-25.0005,50,252.928757
-25.0005,50,253.105815
-25.0005,50,253.279085
-25.0005,50,253.439083
-25.0005,50,253.592135
-25.0005,50,288.700479
-25.0005,50,288.860476
-25.0005,50,289.025939
-25.0005,50,289.202996
-25.0005,50,289.37447
-25.0005,50,289.526468
-25.0005,50,289.679523
-25.0005,50,289.82352
-25.0005,50,289.975519
-25.0005,50,290.143517
-25.0005,50,325.226082
-25.0005,50,325.402081
-25.0005,50,325.562078
-25.0005,50,325.715376
-25.0005,50,325.892465
-25.0005,50,326.044462
-25.0005,50,326.21246
-25.0005,50,326.380458
-25.0005,50,326.532456
-25.0005,50,326.692455
-25.0005,50,361.775496
-25.0005,50,361.935494
-25.0005,50,362.103492
-25.0005,50,362.295489
-25.0005,50,362.447487
-25.0005,50,362.615485
-25.0005,50,362.775483
-25.0005,50,362.943481
-25.0005,50,363.111479
-25.0005,50,363.279477
-25.0005,50,398.574155
-25.0005,50,398.743213
-25.0005,50,398.903212
-25.0005,50,399.061528
-25.0005,50,399.2386
-25.0005,50,399.406598
-25.0005,50,399.574596
-25.0005,50,399.734594
-25.0005,50,399.895851
-25.0005,50,400.072906
-12.0005,50,435.21734
-12.0005,50,435.378562
-12.0005,50,435.54762
-12.0005,50,435.708881
-12.0005,50,435.868881
-12.0005,50,436.045943
-12.0005,50,436.205941
-12.0005,50,436.373939
-12.0005,50,436.541937
-12.0005,50,436.709934
-18.5005,50,471.91436
-18.5005,50,472.08378
-18.508828,50,472.244842
-18.526877,50,472.396842
-18.116841,50,472.548839
-17.582477,50,472.724837
-18.572934,50,472.884835
-18.5005,50,473.044833
-18.5005,50,473.212831
-18.478244,50,473.364829
-25.0005,50,508.623605
-25.0005,50,508.775604
-24.505364,50,508.935602
-25.0005,50,509.0876
-25.0005,50,509.254637
-25.0005,50,509.406636
-25.0005,50,509.564745
-25.0005,50,509.716743
-25.0005,50,509.88733
-25.0005,50,510.048386
-24.022113,50,545.310887
-19.703366,50,545.470885
-25.0005,50,545.630883
-19.141834,50,545.796107
-22.538883,50,545.956104
-25.0005,50,546.117156
-16.711014,50,546.277154
-25.02179,50,546.459241
-25.0005,50,546.619237
-25.0005,50,546.772293
-25.0005,50,582.291185
-25.0005,50,582.446767
-25.0005,50,582.611325
-25.0005,50,582.789845
-25.0005,50,582.943432
-25.0005,50,583.091037
-25.0005,50,583.248613
-25.0005,50,583.409181
-25.0005,50,583.568753
-25.0005,50,583.742286
-19.898765,50,619.151967
-10.434305,50,619.313247
-9.158184,50,619.474299
-14.435536,50,619.642297
-9.230211,50,619.810295
-10.130661,50,619.962292
-11.422099,50,620.130291
-8.294503,50,620.290288
-9.0005,50,620.450286
-10.539956,50,620.610284
-8.65591,50,656.013076
-25.22597,50,656.182131
-8.364393,50,656.350129
-8.211387,50,656.494127
-8.067502,50,656.662125
-9.432309,50,656.822123
-8.344075,50,656.99012
-10.448608,50,657.142119
-8.575098,50,657.310117
-12.270999,50,657.463314
-16.094447,50,692.834684
-28.26906,50,693.018682
-6.247768,50,693.202679
-19.404587,50,693.362677
-24.676804,50,693.514675
-6.750494,50,693.666673
-8.871153,50,693.818671
-6.407758,50,693.986669
-15.311538,50,694.157835
-16.145464,50,694.319184
-6.436317,50,729.794686
-10.864083,50,729.946683
-13.5005,50,730.090682
-10.222268,50,730.25068
-24.920526,50,730.402678
-13.528345,50,730.562676
-8.944211,50,730.730674
-7.501017,50,730.906671
-13.52034,50,731.059932
-25.102384,50,731.228987
-8.573226,50,766.859702
-7.090124,50,767.003701
-4.684501,50,767.155699
-6.793128,50,767.315696
-14.656278,50,767.491694
-11.174669,50,767.635692
-24.163928,50,767.81969
-5.203911,50,767.980982
-15.512755,50,768.142055
-18.08177,50,768.302053
-13.0005,50,803.983151
-13.0005,50,804.123312
-13.0005,50,804.283312
-13.0005,50,804.443309
-13.0005,50,804.611306
-13.0005,50,804.76455
-13.0005,50,804.925608
-13.0005,50,805.085606
-13.0005,50,805.253604
-13.0005,50,805.413602
-11.5005,50,841.018469
-11.5005,50,841.179823
-11.5005,50,841.348884
-11.5005,50,841.510128
-11.5005,50,841.663183
-11.5005,50,841.823181
-11.5005,50,841.983179
-11.5005,50,842.151177
-11.5005,50,842.335175
-11.5005,50,842.519173
-3.077188,50,878.10936
-4.283549,50,878.277359
-6.850712,50,878.421356
-6.554657,50,878.597354
-6.544617,50,878.757352
-3.878345,50,878.92535
-17.386597,50,879.077349
-7.7236,50,879.265531
-5.298535,50,879.425529
-5.094369,50,879.593528
-6.76089,50,915.191221
-5.68098,50,915.351219
-9.055449,50,915.519217
-12.54781,50,915.695215
-5.44975,50,915.839213
-24.710566,50,915.999211
-25.181817,50,916.159209
-6.19834,50,916.33661
-12.56541,50,916.50567
-7.036253,50,916.665668
-22.0005,50,952.426595
-22.0005,50,952.594593
-22.0005,50,952.770591
-22.0005,50,952.914589
-22.0005,50,953.066587
-22.0005,50,953.258585
-22.0005,50,953.426583
-22.0005,50,953.60258
-22.0005,50,953.762579
-22.0005,50,953.922577
-25.0005,50,989.700057
-25.0005,50,989.869113
-25.0005,50,990.022469
-25.0005,50,990.20647
-25.0005,50,990.38478
-25.0005,50,990.552778
-25.0005,50,990.720777
-25.0005,50,990.896774
-25.0005,50,991.049839
-25.0005,50,991.225836
-25.0005,50,1026.723316
-25.0005,50,1026.867314
-25.0005,50,1027.035312
-25.0005,50,1027.19531
-25.0005,50,1027.347308
-25.0005,50,1027.515306
-25.0005,50,1027.683304
-25.0005,50,1027.835302
-25.0005,50,1027.9873
-25.0005,50,1028.147296
-22.5005,50,1063.831519
-22.5005,50,1063.999516
-22.5005,50,1064.156684
-22.5005,50,1064.324682
-22.5005,50,1064.50068
-22.5005,50,1064.660679
-22.5005,50,1064.820676
-22.5005,50,1064.972674
-22.5005,50,1065.124672
-22.5005,50,1065.284671
-23.0005,50,1100.960234
-23.0005,50,1101.120232
-23.0005,50,1101.272229
-23.0005,50,1101.441496
-23.0005,50,1101.61056
-23.0005,50,1101.770558
-23.0005,50,1101.932117
-23.0005,50,1102.085172
