# {"t_start": 1649361898.3739104, "env_id": "CheolFingersSearch-v1"} 
r,l,t
-25.000005,50,35.53284
-25.000005,50,35.694153
-25.000005,50,35.855216
-25.000005,50,36.039215
-25.000005,50,36.207213
-25.000005,50,36.375212
-25.000005,50,36.551211
-25.000005,50,36.719209
-25.000005,50,36.887208
-25.000005,50,37.056481
-25.000005,50,71.066547
-25.000005,50,71.242546
-24.500005,50,71.418544
-13.500005,50,71.586542
-25.000005,50,71.770541
-25.000005,50,71.962539
-25.000005,50,72.146538
-25.000005,50,72.322536
-25.000005,50,72.474535
-25.000005,50,72.618534
-23.008378,50,106.664898
-25.000005,50,106.851996
-25.000005,50,107.019994
-29.11936,50,107.20505
-12.897765,50,107.381047
-14.18613,50,107.565046
-19.26826,50,107.746596
-25.000005,50,107.92375
-11.499712,50,108.092811
-13.530656,50,108.21281
-12.731687,50,142.328285
-11.72512,50,142.504283
-11.681174,50,142.664283
-9.758641,50,142.848281
-9.732048,50,143.030454
-11.387257,50,143.198452
-11.243216,50,143.359722
-12.794407,50,143.544779
-35.051325,50,143.720778
-10.832233,50,143.865118
-23.95803,50,178.279442
-9.087927,50,178.44799
-14.048187,50,178.613547
-21.807205,50,178.771124
-17.828717,50,178.952636
-18.447297,50,179.129163
-9.09395,50,179.287737
-27.362977,50,179.451299
-20.942246,50,179.612866
-21.082117,50,179.780417
-23.595163,50,214.298145
-24.865103,50,214.483203
-18.198023,50,214.659202
-19.217394,50,214.843201
-5.073956,50,215.0272
-18.614284,50,215.195197
-27.786227,50,215.379196
-36.356219,50,215.540453
-13.626175,50,215.709547
-29.357953,50,215.845545
-36.327821,50,250.369625
-18.727336,50,250.538905
-7.174989,50,250.715962
-9.611102,50,250.867961
-6.118186,50,251.045205
-5.09473,50,251.206259
-9.339824,50,251.366258
-19.876671,50,251.534257
-9.145676,50,251.694255
-19.795455,50,251.870253
-5.377946,50,286.459816
-5.74637,50,286.643815
-5.064519,50,286.827815
-5.194802,50,286.979813
-6.177099,50,287.163811
-5.414465,50,287.339811
-5.548276,50,287.507809
-7.368644,50,287.696967
-6.979068,50,287.880965
-4.694787,50,288.007131
-25.000005,50,322.668397
-25.000005,50,322.824608
-25.000005,50,322.996443
-25.000005,50,323.183896
-25.000005,50,323.371352
-25.000005,50,323.543184
-25.000005,50,323.730639
-25.000005,50,323.886851
-25.000005,50,324.064972
-25.000005,50,324.211691
-25.000005,50,358.939588
-25.000005,50,359.099587
-25.000005,50,359.273859
-25.000005,50,359.441858
-25.000005,50,359.610918
-25.000005,50,359.786917
-25.000005,50,359.946915
-25.000005,50,360.122914
-25.000005,50,360.290913
-25.000005,50,360.442912
-25.000005,50,395.192303
-21.225419,50,395.376302
-25.000005,50,395.537605
-5.704479,50,395.721602
-25.000005,50,395.890654
-25.000005,50,396.082653
-25.000005,50,396.250651
-25.000005,50,396.418649
-25.000005,50,396.602649
-25.000005,50,396.754647
-4.568316,50,431.225216
-4.728838,50,431.393214
-7.517141,50,431.569212
-25.000005,50,431.753211
-25.000005,50,431.91321
-5.381392,50,432.089208
-5.774705,50,432.265207
-5.155224,50,432.433206
-7.251082,50,432.625205
-25.000005,50,432.761203
-3.279831,50,467.355363
-4.411587,50,467.547361
-3.049948,50,467.707359
-4.306272,50,467.888095
-3.180538,50,468.059331
-4.214923,50,468.239531
-3.140397,50,468.424587
-2.965354,50,468.608589
-3.52822,50,468.768587
-3.245404,50,468.912585
-3.466742,50,503.433514
-3.46821,50,503.601514
-3.141124,50,503.785512
-3.650941,50,503.94606
-2.854876,50,504.131165
-3.390856,50,504.317209
-2.557727,50,504.486273
-3.654233,50,504.662272
-3.391028,50,504.82227
-5.494866,50,504.974269
-2.685057,50,539.744785
-5.427549,50,539.906144
-2.504434,50,540.066146
-3.904133,50,540.2192
-3.721798,50,540.379199
-4.716168,50,540.555197
-2.485203,50,540.723196
-4.54279,50,540.899194
-3.036315,50,541.079988
-5.425584,50,541.241063
-2.646694,50,575.98258
-2.930961,50,576.158578
-2.746804,50,576.318578
-3.466966,50,576.479892
-3.559314,50,576.672949
-3.864938,50,576.832948
-3.550161,50,577.016946
-3.68069,50,577.176945
-3.319507,50,577.344945
-3.916859,50,577.520943
-3.387101,50,612.243422
-2.774601,50,612.41942
