epoch,stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,stats_qf,test/episode,test/mean_F,test/mean_K,test/mean_Q,test/mean_r,test/success_rate,test/success_rate2,test/success_rate3,train/episode,train/success_rate,train/success_rate2,train/success_rate3
0,0.03193964,0.011725852,0.1429132,0.14739124,0.0739697265625,10.0,0.002654154392075725,0.07618818,-1.842487,-49.5478,0.037500000558793545,1.0,0.037500000558793545,20.0,0.03750000102445483,0.9982142857142857,0.03750000102445483
1,0.03205778,0.011765665,0.16406155,0.17104766,0.04225341796875,20.0,0.0,0.053457618,-2.3565593,-49.3464,0.037500000558793545,1.0,0.037500000558793545,40.0,0.03125000046566129,0.9993622448979592,0.03125000046566129
2,0.032036014,0.01174897,0.17527586,0.17507815,0.015469970703125,30.0,0.0,0.043286733,-3.1560738,-49.34011,0.037500000558793545,1.0,0.037500000558793545,60.0,0.05625000176951289,1.0,0.05625000176951289
3,0.032100048,0.011723866,0.18394738,0.17659575,0.012108154296875,40.0,0.0,0.040581398,-3.6842408,-49.33291,0.037500000558793545,1.0,0.037500000558793545,80.0,0.03750000102445483,0.9998724489795918,0.03750000102445483
4,0.032083485,0.0117267305,0.18899651,0.18188225,0.046182861328125005,50.0,0.0,0.05466512,-4.1743464,-49.323063,0.037500000558793545,1.0,0.037500000558793545,100.0,0.07499999925494194,1.0,0.07499999925494194
5,0.03207108,0.011740124,0.19257933,0.18037622,0.0782421875,60.0,0.0,0.05723765,-4.8952217,-48.029953,0.06250000186264515,1.0,0.06250000186264515,120.0,0.03125000046566129,1.0,0.03125000046566129
6,0.03202471,0.011713355,0.19628008,0.18031684,0.06484008789062501,70.0,0.0,0.04834976,-5.5771217,-48.08493,0.06250000093132257,1.0,0.06250000093132257,140.0,0.0437500006519258,1.0,0.0437500006519258
7,0.03202693,0.011724454,0.19870143,0.17988822,0.035660400390625,80.0,1.2278322174097411e-05,0.049355995,-6.7555466,-50.56125,0.012500000186264515,1.0,0.012500000186264515,160.0,0.03750000149011612,1.0,0.03750000149011612
8,0.032017946,0.011706856,0.20040536,0.17872132,0.036968994140625,90.0,0.0001291077642235905,0.051642857,-7.174074,-49.371033,0.037500000558793545,1.0,0.037500000558793545,180.0,0.04375000111758709,1.0,0.04375000111758709
9,0.032043908,0.011705892,0.20142561,0.17784603,0.03768798828125,100.0,0.016952727339230478,0.07355459,-8.226294,-50.878647,0.012500000186264515,1.0,0.012500000186264515,200.0,0.03125000046566129,1.0,0.03125000046566129
10,0.03205105,0.011714871,0.2023682,0.17753263,0.04564697265625,110.0,0.00646599754691124,0.054506645,-9.110245,-50.689304,0.012500000186264515,1.0,0.012500000186264515,220.0,0.06250000139698386,0.9997448979591836,0.06250000139698386
11,0.032076415,0.011717157,0.2027877,0.17796038,0.05482177734375,120.0,0.00780361145734787,0.0661612,-9.210295,-48.894516,0.05000000074505806,1.0,0.05000000074505806,240.0,0.018750000279396772,0.9998724489795918,0.018750000279396772
12,0.032104656,0.0117167905,0.20224315,0.17849717,0.051472167968749996,130.0,0.009182349225739017,0.090811305,-9.756479,-47.761833,0.07500000111758709,1.0,0.07500000111758709,260.0,0.05625000083819032,1.0,0.05625000083819032
13,0.03208562,0.011725022,0.20139591,0.1792334,0.045344238281250004,140.0,0.01756564583047293,0.07772448,-10.503878,-49.68544,0.037500000558793545,1.0,0.037500000558793545,280.0,0.025000000838190317,0.9993622448979592,0.025000000838190317
14,0.03209038,0.011707721,0.2000458,0.17905378,0.044190673828125,150.0,0.0033162335166707635,0.05596111,-11.550886,-50.12462,0.02500000037252903,1.0,0.02500000037252903,300.0,0.0437500006519258,1.0,0.0437500006519258
15,0.03209797,0.011708655,0.19839941,0.17840011,0.058148193359375,160.0,0.012450102483853698,0.10439573,-11.567533,-49.123882,0.05000000074505806,1.0,0.05000000074505806,320.0,0.025000000838190317,0.9998724489795918,0.025000000838190317
16,0.03208938,0.011708194,0.19672182,0.1815087,0.07746948242187501,170.0,0.0339822955429554,0.13951755,-12.265896,-49.47145,0.050000001676380634,1.0,0.050000001676380634,340.0,0.0437500006519258,0.9997448979591836,0.0437500006519258
17,0.032090876,0.011701805,0.19471008,0.1811608,0.05119384765625,180.0,0.025985839,0.17245045,-12.102398,-49.52732,0.05000000074505806,1.0,0.05000000074505806,360.0,0.06875,1.0,0.06875
18,0.03209326,0.011706613,0.19247387,0.18129884,0.070478515625,190.0,0.09089257,0.33101934,-11.417324,-52.20547,0.05000000074505806,1.0,0.05000000074505806,380.0,0.08125000167638063,0.9997448979591836,0.08125000167638063
19,0.03209575,0.011713609,0.19038363,0.22927825,0.064527587890625,200.0,0.12883574,0.42789274,-13.107829,-51.61497,0.06250000093132257,0.9997448979591836,0.06250000093132257,400.0,0.10625000530853868,0.9993622448979592,0.10625000530853868
20,0.032101978,0.01171651,0.1888226,0.2284148,0.080380859375,210.0,0.10034506,0.34251636,-12.756905,-51.268333,0.05000000074505806,0.9984693877551021,0.05000000074505806,420.0,0.050000001676380634,0.9989795918367348,0.050000001676380634
21,0.032094546,0.011708141,0.18790516,0.24901332,0.06755859375,220.0,0.05057711488916539,0.18331878,-14.091031,-50.667267,0.037500000558793545,0.9964285714285714,0.037500000558793545,440.0,0.025000000838190317,0.9980867346938775,0.025000000838190317
22,0.032095842,0.011705845,0.18617544,0.24749252,0.061453857421874994,230.0,0.04574576,0.20283276,-13.908417,-48.939865,0.07500000204890966,1.0,0.07500000204890966,460.0,0.05000000074505806,0.9996173469387756,0.05000000074505806
23,0.032102115,0.011701517,0.18516093,0.2464393,0.083133544921875,240.0,0.04967553,0.19914019,-14.322353,-50.02664,0.05000000074505806,0.9997448979591836,0.05000000074505806,480.0,0.04375000111758709,1.0,0.04375000111758709
24,0.032105617,0.011697682,0.18394603,0.25421873,0.075057373046875,250.0,0.08645716,0.2770469,-14.875565,-51.466125,0.05000000074505806,0.9982142857142857,0.05000000074505806,500.0,0.04375000111758709,0.9994897959183673,0.04375000111758709
25,0.032103565,0.0116950795,0.18262911,0.2526714,0.08724365234374999,260.0,0.1137114,0.36313397,-14.074088,-49.99716,0.11250000633299351,0.9989795918367348,0.11250000633299351,520.0,0.08750000316649675,0.9988520408163266,0.08125000167638063
26,0.032082904,0.011699733,0.1814299,0.25163066,0.085159912109375,270.0,0.1651797,0.52560914,-13.572361,-49.6448,0.16250000428408384,0.9989795918367347,0.15000000409781933,540.0,0.10625000298023224,0.9979591836734694,0.10000000335276127
27,0.032082684,0.011700385,0.18070556,0.2509609,0.100347900390625,280.0,0.22212742,0.57867074,-14.9432125,-51.103024,0.15,0.9979591836734694,0.1375000076368451,560.0,0.07499999972060323,0.9989795918367348,0.06250000232830644
28,0.03208872,0.011695772,0.1798273,0.25070763,0.083250732421875,290.0,0.23587403,0.6242417,-13.976189,-51.13407,0.1250000037252903,1.0,0.1250000037252903,580.0,0.1250000037252903,0.9982142857142858,0.11875000316649675
29,0.032091513,0.011698286,0.17883107,0.24990712,0.070938720703125,300.0,0.21891531,0.6140388,-13.702903,-52.67561,0.1000000024214387,0.9994897959183674,0.1000000024214387,600.0,0.15625,0.9985969387755103,0.15
30,0.03209148,0.01169547,0.17790765,0.24928586,0.06774658203125,310.0,0.21594049,0.59398174,-11.5641,-47.48278,0.2625,0.9982142857142857,0.25,620.0,0.12500000232830644,0.9991071428571429,0.11875000083819032
31,0.03209064,0.011702104,0.17689174,0.24865913,0.07650634765625,320.0,0.19806471,0.57453954,-13.200005,-53.204536,0.07500000204890966,0.9987244897959184,0.07500000204890966,640.0,0.09375000046566129,0.9996173469387755,0.09375000046566129
32,0.032097556,0.0117042,0.17633756,0.24854824,0.058218994140625,330.0,0.18700385,0.67701656,-11.857746,-49.890743,0.18750000931322575,0.999234693877551,0.18750000931322575,660.0,0.1,0.9997448979591836,0.1
33,0.03210134,0.011706165,0.17590617,0.26022613,0.07033935546875,340.0,0.18077886,0.55890274,-13.51932,-53.507805,0.06250000186264515,0.9987244897959184,0.06250000186264515,680.0,0.118750006,0.9971938775510204,0.1125
34,0.032105934,0.011702194,0.17542668,0.25949457,0.05815185546875,350.0,0.1675732,0.53649926,-11.820761,-51.33095,0.15,0.9974489795918368,0.15,700.0,0.125,0.9971938775510205,0.118750006
35,0.032109357,0.011707187,0.17545512,0.25969234,0.055627441406250006,360.0,0.09739269,0.44195795,-11.845032,-51.648132,0.0875000013038516,1.0,0.0875000013038516,720.0,0.10625,0.9987244897959184,0.10625
36,0.03212226,0.0117042465,0.17514779,0.2593057,0.060946044921875,370.0,0.029636689,0.14156872,-13.207451,-50.41399,0.05000000074505806,0.9997448979591836,0.05000000074505806,740.0,0.07500000251457095,0.9987244897959184,0.07500000251457095
37,0.03211768,0.011704279,0.17554145,0.259502,0.06030029296875,380.0,0.04923252,0.297505,-12.116639,-49.94222,0.06250000093132257,1.0,0.06250000093132257,760.0,0.05625000176951289,0.999107142857143,0.05000000121071935
38,0.032124422,0.011702271,0.1759597,0.2595818,0.053426513671874995,390.0,0.01976655749604106,0.13382141,-13.047365,-50.463615,0.037500000558793545,1.0,0.037500000558793545,780.0,0.05625000083819032,0.9998724489795918,0.05625000083819032
39,0.032129563,0.011708164,0.17624104,0.25961113,0.083489990234375,400.0,0.06030578,0.28179598,-12.734046,-49.787796,0.10000000149011612,1.0,0.10000000149011612,800.0,0.118750006,1.0,0.118750006
40,0.032139014,0.011709553,0.17645234,0.25919622,0.063206787109375,410.0,0.06345498748123646,0.24028978,-13.239664,-50.481815,0.07500000298023224,0.9994897959183674,0.06250000186264515,820.0,0.11250000447034836,0.9993622448979592,0.11250000447034836
41,0.03213903,0.011711938,0.1765231,0.25866985,0.06660766601562501,420.0,0.10848151,0.33782482,-12.1360855,-49.13989,0.1375000048428774,1.0,0.1375000048428774,840.0,0.15625,0.9997448979591836,0.15
42,0.032130472,0.011708647,0.17683536,0.25834885,0.1235107421875,430.0,0.13207805,0.38200372,-11.685361,-49.353043,0.162500006146729,0.9992346938775509,0.162500006146729,860.0,0.08750000316649675,0.9977040816326531,0.08125000260770321
43,0.032139007,0.011706306,0.1774915,0.25838363,0.091258544921875,440.0,0.10596146,0.35397133,-12.486379,-49.892727,0.1375000048428774,0.9994897959183673,0.1375000048428774,880.0,0.13125,0.9996173469387756,0.13125
44,0.0321421,0.011703456,0.17772369,0.25796032,0.081358642578125,450.0,0.10396315,0.28885758,-13.078281,-49.318443,0.15000000409781933,1.0,0.15000000409781933,900.0,0.13750000018626451,0.9998724489795918,0.13750000018626451
45,0.032135576,0.011701542,0.17811958,0.25789928,0.085941162109375,460.0,0.0860648,0.3250016,-13.203072,-51.030647,0.07500000111758709,0.9994897959183673,0.07500000111758709,920.0,0.13125001,1.0,0.13125001
46,0.032136403,0.011702103,0.1790807,0.25868705,0.099119873046875,470.0,0.10809875279664993,0.30031615,-12.964466,-47.920967,0.17500000447034836,0.999234693877551,0.162500006146729,940.0,0.15625,0.9984693877551021,0.15
47,0.032138493,0.011703971,0.17910802,0.25905856,0.1176806640625,480.0,0.07535353,0.26899475,-12.926832,-49.864006,0.12500000186264515,0.999234693877551,0.12500000186264515,960.0,0.18125,0.9989795918367347,0.175
48,0.032136314,0.011703042,0.17949635,0.2592114,0.118265380859375,490.0,0.09669377,0.27689058,-12.873997,-48.20036,0.1624999986961484,1.0,0.1624999986961484,980.0,0.1625,0.9983418367346939,0.1625
49,0.032132324,0.01170182,0.18003805,0.26836795,0.12897338867187502,500.0,0.04616775829344988,0.22918151,-13.066445,-48.52613,0.0875000013038516,1.0,0.0875000013038516,1000.0,0.16875,0.999234693877551,0.16875
50,0.032133188,0.011699316,0.18052715,0.27615207,0.141248779296875,510.0,0.11009513773024082,0.3389156,-13.049175,-47.09237,0.1875,1.0,0.1875,1020.0,0.2,0.9993622448979592,0.2
51,0.032136675,0.011699787,0.1811744,0.27876678,0.142012939453125,520.0,0.07093060947954655,0.28608856,-12.91035,-46.814175,0.15000000689178705,1.0,0.15000000689178705,1040.0,0.19375,0.9979591836734695,0.16875
52,0.032134373,0.011699481,0.18188672,0.27938542,0.18190673828125,530.0,0.12360235,0.43997622,-11.264782,-44.950687,0.2500000009313226,1.0,0.2500000009313226,1060.0,0.17500001,0.9988520408163266,0.16250001
53,0.032130208,0.0116978865,0.18217309,0.27947828,0.1945654296875,540.0,0.16945113,0.5807079,-10.889196,-47.241386,0.25,0.9977040816326531,0.2125,1080.0,0.15625,1.0,0.15625
54,0.032130085,0.011698403,0.18268828,0.279714,0.141400146484375,550.0,0.08440815,0.38933256,-9.69283,-42.887947,0.2750000022351742,1.0,0.2750000022351742,1100.0,0.20625,0.9982142857142857,0.2
55,0.03213052,0.011700335,0.18311991,0.2797764,0.17120361328125,560.0,0.1259582,0.44591463,-11.367973,-49.20918,0.16250000335276127,0.999234693877551,0.15000000409781933,1120.0,0.1875,0.9994897959183673,0.18125
56,0.03213377,0.011699678,0.18378896,0.2800657,0.171529541015625,570.0,0.16206682,0.4293909,-10.908077,-49.341637,0.17500000167638063,0.9997448979591836,0.1625000024214387,1140.0,0.14375,0.9989795918367347,0.1375
57,0.032133408,0.01169959,0.18419135,0.2798632,0.165130615234375,580.0,0.10098678,0.31998315,-9.349793,-45.09778,0.23750001,1.0,0.23750001,1160.0,0.18125,0.9983418367346939,0.17500001
58,0.032137845,0.011698084,0.18440026,0.2818987,0.187161865234375,590.0,0.16461363,0.52398497,-9.964416,-49.260796,0.1750000063329935,0.9966836734693878,0.15000000223517418,1180.0,0.16250000149011612,0.9980867346938775,0.16250000149011612
59,0.032131054,0.011696065,0.18464199,0.28189856,0.177760009765625,600.0,0.16799638,0.462945,-10.223951,-47.9523,0.21250000596046448,1.0,0.21250000596046448,1200.0,0.2375,0.9987244897959184,0.225
60,0.032135878,0.011696875,0.18516438,0.28206798,0.178165283203125,610.0,0.16664651,0.48538345,-9.814923,-44.605824,0.3,0.9994897959183674,0.2875,1220.0,0.23750001,0.9984693877551021,0.23124999
61,0.032138642,0.011694317,0.1855976,0.28819016,0.16370971679687502,620.0,0.15588915,0.4650795,-10.642485,-49.864372,0.15000000316649675,0.9974489795918366,0.13750000204890966,1240.0,0.2,0.999107142857143,0.2
62,0.032136627,0.011691777,0.18611148,0.29166067,0.19017333984375,630.0,0.1497364,0.5669311,-10.38905,-47.858315,0.23750000912696123,0.9994897959183673,0.21250000316649675,1260.0,0.23750001,0.9974489795918368,0.23125
63,0.03213533,0.011692015,0.18676059,0.2921168,0.1766796875,640.0,0.09587243,0.36187828,-9.318817,-45.894245,0.225,0.9984693877551021,0.2,1280.0,0.25625,0.9996173469387755,0.25
64,0.032136206,0.011695573,0.1873875,0.29453874,0.161221923828125,650.0,0.15171933,0.43882215,-10.580599,-46.91237,0.21250000409781933,0.9997448979591836,0.2000000085681677,1300.0,0.3125,0.9993622448979593,0.30625
65,0.032140803,0.011697582,0.18768933,0.29484475,0.17811279296875,660.0,0.17818984,0.51904374,-9.749762,-43.750713,0.3375,0.9964285714285714,0.32500002,1320.0,0.25,0.9979591836734694,0.23124999
66,0.03214206,0.0116980085,0.18840098,0.29546055,0.1620849609375,670.0,0.15948799,0.47111273,-8.214775,-43.020317,0.3375,0.999234693877551,0.325,1340.0,0.35,0.9975765306122448,0.32500002
67,0.032148857,0.01169929,0.18919355,0.30003303,0.15601440429687502,680.0,0.22445059,0.67347527,-9.797874,-44.795593,0.35,0.9989795918367347,0.3125,1360.0,0.30625,0.9985969387755103,0.3
68,0.032147296,0.011697187,0.18957594,0.30075902,0.18069824218750002,690.0,0.20489281,0.584703,-10.184616,-45.62542,0.275,0.9974489795918368,0.275,1380.0,0.35625002,0.9983418367346939,0.325
69,0.0321469,0.011697555,0.19014867,0.30383867,0.192177734375,700.0,0.25066274,0.6395893,-9.902104,-45.334625,0.3125,0.9987244897959184,0.28750002,1400.0,0.3375,0.9983418367346939,0.31875
70,0.032146458,0.011696941,0.19047317,0.30366987,0.1837158203125,710.0,0.19839081,0.4722603,-10.016541,-43.306618,0.325,0.9969387755102042,0.2875,1420.0,0.3125,0.9997448979591836,0.3125
71,0.03214241,0.01169738,0.19128278,0.30632693,0.1825,720.0,0.24806432,0.6829425,-8.870008,-46.93931,0.275,0.9979591836734694,0.2375,1440.0,0.3875,0.9984693877551021,0.36874998
72,0.032138396,0.011698343,0.19194977,0.30682388,0.18337402343749998,730.0,0.20390797,0.67127526,-9.963612,-46.30384,0.26249999925494194,0.9979591836734694,0.22500000521540642,1460.0,0.3125,0.9983418367346939,0.29375
73,0.032146834,0.011700124,0.1928488,0.3157779,0.19853759765625,740.0,0.2499508,0.7087635,-8.753233,-41.784256,0.4375,0.999234693877551,0.41250002,1480.0,0.34375,0.9996173469387756,0.33125
74,0.03214797,0.011700121,0.19349729,0.315951,0.1867138671875,750.0,0.22417733,0.6075548,-9.18574,-42.10875,0.4,0.9994897959183674,0.375,1500.0,0.38125002,0.9975765306122448,0.38125002
75,0.03214226,0.0117004905,0.19391103,0.32004404,0.1953173828125,760.0,0.21652517,0.6806168,-8.447273,-43.33796,0.3625,0.9971938775510204,0.35000002,1520.0,0.35,0.9984693877551021,0.3375
76,0.032141328,0.011700699,0.19467793,0.32033178,0.1754736328125,770.0,0.20800188,0.6391485,-8.783363,-43.138977,0.375,0.9997448979591836,0.3625,1540.0,0.40625,0.9987244897959184,0.4
77,0.032140635,0.011700344,0.19525933,0.32050705,0.15180541992187502,780.0,0.2333758,0.6929836,-8.3101635,-40.98068,0.43750003,0.9974489795918368,0.41250002,1560.0,0.38125002,0.9985969387755103,0.375
78,0.032144062,0.01170004,0.19607224,0.32101044,0.16271606445312498,790.0,0.2118682,0.7319767,-8.787201,-44.5645,0.31250000186264515,0.9969387755102042,0.31250000186264515,1580.0,0.3625,0.9984693877551021,0.35625002
