# {"t_start": 1649390336.8206756, "env_id": "CheolFingersSearch-v1"} 
r,l,t
-5.91291,50,35.184666
-11.00005,50,35.326314
-3.50005,50,35.482527
-8.416177,50,35.669981
-5.00005,50,35.841814
-5.00005,50,35.998027
-8.23276,50,36.159589
-23.514247,50,36.315801
-8.211231,50,36.457451
-7.996436,50,36.613662
-15.00005,50,70.693942
-25.00005,50,70.865775
-20.590286,50,71.023294
-25.00005,50,71.196217
-25.00005,50,71.35243
-25.00005,50,71.539884
-21.00005,50,71.680474
-25.00005,50,71.836687
-13.25646,50,71.992898
-25.00005,50,72.134789
-9.69372,50,106.406198
-23.570944,50,106.579098
-9.365044,50,106.750931
-19.00005,50,106.907144
-10.00883,50,107.063355
-10.641248,50,107.219567
-10.508436,50,107.3914
-14.00005,50,107.547613
-7.064501,50,107.719445
-13.00979,50,107.875657
-216.830026,50,141.997842
-68.442778,50,142.155347
-49.225616,50,142.328245
-17.628082,50,142.500078
-17.357218,50,142.671911
-40.865978,50,142.843744
-79.294807,50,142.999957
-26.704367,50,143.171789
-31.601668,50,143.328001
-14.301772,50,143.485445
-25.00005,50,177.619159
-25.00005,50,177.760808
-25.00005,50,177.932645
-25.00005,50,178.088856
-25.00005,50,178.245068
-25.00005,50,178.40128
-25.00005,50,178.547701
-25.00005,50,178.704993
-25.00005,50,178.876826
-25.00005,50,179.049894
-24.50005,50,213.234498
-20.00005,50,213.406331
-25.00005,50,213.562544
-22.00005,50,213.703134
-25.00005,50,213.859347
-25.00005,50,214.015558
-25.00005,50,214.187391
-25.00005,50,214.343603
-25.00005,50,214.501043
-25.00005,50,214.658313
-25.00005,50,248.826526
-25.00005,50,248.982737
-18.987576,50,249.123328
-25.00005,50,249.310782
-25.00005,50,249.466995
-18.505177,50,249.623206
-17.00005,50,249.772853
-16.50005,50,249.93037
-25.00005,50,250.10326
-16.394103,50,250.270734
-11.50005,50,284.274321
-25.00005,50,284.446153
-25.00005,50,284.619256
-25.00005,50,284.759848
-25.00005,50,284.901498
-25.00005,50,285.05771
-25.00005,50,285.213922
-25.00005,50,285.371391
-25.00005,50,285.527604
-25.00005,50,285.700497
-25.00005,50,319.727077
-25.00005,50,319.883289
-25.00005,50,320.056344
-25.00005,50,320.215314
-25.00005,50,320.383037
-22.50005,50,320.540495
-25.00005,50,320.712328
-25.00005,50,320.885216
-25.00005,50,321.04143
-7.751247,50,321.213264
-5.00005,50,355.153509
-11.569012,50,355.309721
-6.50005,50,355.481555
-6.50005,50,355.654664
-4.00005,50,355.811934
-22.01761,50,355.968146
-6.083783,50,356.125686
-25.054454,50,356.281901
-4.221989,50,356.439164
-6.000137,50,356.595376
-3.00005,50,390.563389
-7.00005,50,390.720868
-4.931588,50,390.878163
-7.00005,50,391.034375
-7.50005,50,391.190587
-7.514289,50,391.346799
-8.00005,50,391.518632
-4.00005,50,391.690465
-3.158486,50,391.846677
-7.134254,50,392.002889
-7.025059,50,426.0027
-4.50005,50,426.174532
-4.50005,50,426.315124
-25.016046,50,426.471335
-6.00005,50,426.627547
-5.00005,50,426.783759
-4.00005,50,426.939971
-25.028983,50,427.111804
-14.073336,50,427.268017
-6.812171,50,427.424228
-13.807625,50,462.252791
-3.00005,50,462.404789
-20.603765,50,462.574066
-4.00005,50,462.74313
-3.50005,50,462.903128
-4.00005,50,463.071126
-2.50005,50,463.231125
-3.50005,50,463.391124
-9.031202,50,463.551122
-3.073174,50,463.69512
-4.739404,50,498.376309
-4.324915,50,498.552307
-9.00005,50,498.704306
-6.06335,50,498.874439
-11.00005,50,499.042437
-5.224718,50,499.210436
-4.50005,50,499.378435
-8.522022,50,499.539757
-5.192956,50,499.707756
-4.374642,50,499.868814
-5.017737,50,534.768092
-4.00005,50,534.914854
-4.50005,50,535.058853
-4.00005,50,535.218851
-7.682078,50,535.394849
-3.50005,50,535.538848
-4.742796,50,535.706846
-6.180108,50,535.871217
-3.50005,50,536.039766
-3.50005,50,536.189364
-3.00005,50,571.327595
-3.50005,50,571.487594
-8.50005,50,571.664924
-3.501576,50,571.825981
-4.50005,50,571.985981
-3.00083,50,572.129979
-3.50005,50,572.305977
-5.00005,50,572.465975
-5.567939,50,572.625974
-5.827943,50,572.777972
-6.50005,50,607.694015
-3.125983,50,607.854012
-3.507701,50,608.014011
-4.50005,50,608.166011
-5.346842,50,608.326008
-6.00005,50,608.478007
-4.520947,50,608.630005
-3.50005,50,608.790004
-3.572909,50,608.94816
-24.607828,50,609.124158
-4.761921,50,644.015998
-4.121841,50,644.167996
-6.641765,50,644.351994
-4.33864,50,644.519994
-6.179299,50,644.679992
-7.34634,50,644.839991
-3.645964,50,644.999989
-6.606592,50,645.151988
-4.161707,50,645.319986
-4.055864,50,645.503984
-3.041926,50,680.277208
-12.547089,50,680.422268
-5.399584,50,680.590267
-4.00005,50,680.758265
-4.50005,50,680.926264
-3.908797,50,681.079561
-10.00005,50,681.256619
-3.00005,50,681.408617
-14.326335,50,681.568616
-3.000562,50,681.720614
-6.50005,50,716.6427
-4.00005,50,716.786698
-3.835151,50,716.946697
-4.486253,50,717.130695
-4.468027,50,717.290693
-8.00005,50,717.458692
-2.50005,50,717.61869
-2.50005,50,717.762689
-4.00005,50,717.922688
-5.50005,50,718.074687
-5.73503,50,753.139815
-4.970184,50,753.307813
-3.316975,50,753.459812
-3.656611,50,753.619811
-4.238723,50,753.797434
-5.138148,50,753.958563
-3.783832,50,754.134562
-3.063508,50,754.28656
-3.949686,50,754.439613
-5.00005,50,754.607612
-4.6651,50,789.487531
-5.700972,50,789.640781
-3.898699,50,789.809839
-5.525041,50,789.977838
-7.494552,50,790.145837
-6.530361,50,790.321835
-7.00005,50,790.465834
-2.683705,50,790.625832
-8.054487,50,790.793831
-7.602805,50,790.955102
-2.50005,50,825.886034
-3.514346,50,826.038032
-3.355579,50,826.207297
-6.693226,50,826.360351
-4.927576,50,826.521593
-3.00005,50,826.666648
-2.534575,50,826.834647
-9.564133,50,827.010645
-6.947033,50,827.170644
-2.50005,50,827.314643
-2.754358,50,862.190536
-20.00005,50,862.342535
-3.00005,50,862.510534
-3.00005,50,862.662532
-2.926618,50,862.830531
-3.50005,50,862.98253
-6.583625,50,863.158527
-2.326155,50,863.318526
-3.00005,50,863.462525
-6.202043,50,863.638524
-25.00005,50,898.634718
-25.00005,50,898.786717
-25.00005,50,898.952909
-25.00005,50,899.104908
-24.50005,50,899.280906
-25.00005,50,899.432905
-25.00005,50,899.600904
-25.00005,50,899.760902
-25.00005,50,899.952901
-25.00005,50,900.120899
-10.862566,50,935.238345
-22.55997,50,935.390344
-20.50005,50,935.535574
-25.00005,50,935.688652
-12.01419,50,935.85665
-17.50005,50,936.024648
-9.848327,50,936.200647
-12.00005,50,936.361909
-11.078403,50,936.514972
-16.50005,50,936.696349
-5.50005,50,971.864758
-10.50005,50,972.016757
-15.50005,50,972.176756
-4.50005,50,972.337976
-10.50005,50,972.515027
-3.51078,50,972.667026
-4.56966,50,972.843025
-4.392292,50,973.003023
-4.00005,50,973.163022
-3.728264,50,973.32302
-9.00005,50,1008.608306
-11.50005,50,1008.768305
-4.104019,50,1008.923797
-3.196677,50,1009.082999
-4.00005,50,1009.259
-4.111911,50,1009.427
-5.492943,50,1009.578997
-3.712928,50,1009.730996
-5.41725,50,1009.898994
-8.00005,50,1010.066993
-6.583671,50,1045.389687
-3.50005,50,1045.557685
-5.455276,50,1045.72442
-8.00005,50,1045.89347
-4.00005,50,1046.05055
-2.611977,50,1046.219609
-4.461358,50,1046.404892
-3.553255,50,1046.58195
-4.210935,50,1046.741949
-3.567242,50,1046.909947
-5.024452,50,1081.851327
-3.533442,50,1082.019325
-4.500163,50,1082.163324
-20.50005,50,1082.315323
-22.50005,50,1082.451322
-3.00005,50,1082.61132
-3.500473,50,1082.779319
-6.50005,50,1082.923318
-4.00005,50,1083.075316
-8.013186,50,1083.240256
-4.013274,50,1118.117288
-8.00005,50,1118.277287
-5.589854,50,1118.461286
-4.172056,50,1118.661284
-9.125101,50,1118.821282
-4.01237,50,1118.988416
-7.00005,50,1119.132415
-21.50005,50,1119.284414
-4.503521,50,1119.437486
-3.150721,50,1119.590538
-5.984253,50,1154.46501
-4.514431,50,1154.617009
-3.48123,50,1154.793007
-3.84945,50,1154.961005
-5.00745,50,1155.113004
-5.895387,50,1155.273002
-4.29498,50,1155.441001
-4.00005,50,1155.617
-3.829589,50,1155.776998
-6.506235,50,1155.952997
-12.00005,50,1191.046218
-4.630934,50,1191.190216
-19.528255,50,1191.334215
-9.012238,50,1191.494213
-12.50005,50,1191.647473
-5.892298,50,1191.808532
-4.896315,50,1191.97653
-6.024305,50,1192.128529
-13.50005,50,1192.272528
-4.432467,50,1192.442468
-6.230771,50,1227.663171
