epoch,stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,stats_qf,test/episode,test/mean_F,test/mean_K,test/mean_Q,test/mean_r,test/success_rate,test/success_rate2,test/success_rate3,train/episode,train/success_rate,train/success_rate2,train/success_rate3
0,0.06666974,0.01,0.3960519,0.25141165,0.04027587890625,10.0,3.2449176,0.28511065,0.61482763,-11.851259,0.3125,0.9984693877551021,0.25,20.0,0.0812500030733645,0.9669642857142857,0.01875000074505806
1,0.06667902,0.01,0.35311723,0.25927454,0.17288085937499997,20.0,5.040515,0.40259606,0.50703764,-18.953724,0.225,0.989030612244898,0.012500000186264515,40.0,0.17500001,0.9678571428571429,0.04375000111758709
2,0.06668393,0.01,0.3277214,0.26295558,0.11841552734375,30.0,8.893066,0.3361761,0.39018926,-13.655539,0.6625,0.9757653061224489,0.15000000409781933,60.0,0.15625,0.9845663265306123,0.056250001303851604
3,0.06668698,0.01,0.3151707,0.26181045,0.155494384765625,40.0,83.72934,0.43932518,0.77944833,-47.9963,0.86249995,0.721938775510204,0.0,80.0,0.16875,0.9886479591836735,0.09999999962747097
4,0.06668912,0.01,0.3089665,0.25892156,0.127169189453125,50.0,0.0,0.8,0.8,-25.00005,0.0,1.0,0.0,100.0,0.12500000605359674,0.9845663265306123,0.03750000102445483
5,0.06669066,0.01,0.29775763,0.257462,0.095950927734375,60.0,0.0,0.6910521,0.7894696,-24.337551,0.0,1.0,0.0,120.0,0.0687500024214387,0.9977040816326531,0.043750000186264515
6,0.06669184,0.01,0.29082456,0.2539735,0.14325439453125,70.0,0.05637753428891301,0.59329987,0.6304364,-21.592552,0.1875,1.0,0.1875,140.0,0.1375000011175871,0.9989795918367348,0.11875000037252903
7,0.066692755,0.01,0.28658482,0.25138804,0.145853271484375,80.0,0.0,0.7773391,0.7776673,-24.2563,0.0,1.0,0.0,160.0,0.15625,0.9978316326530613,0.118750006
8,0.06669349,0.01,0.28338197,0.24990618,0.0888427734375,90.0,0.1609795019030571,0.7266484,0.77650476,-23.513737,0.08750000223517418,1.0,0.08750000223517418,180.0,0.11875000223517418,0.9998724489795918,0.11250000260770321
9,0.066694096,0.01,0.2831625,0.25046536,0.054476318359375,100.0,0.17051308,0.1455262,0.21134654,-6.274786,0.3625,1.0,0.3625,200.0,0.20625001,0.9984693877551021,0.16875
10,0.06669461,0.01,0.28313994,0.2496473,0.00540771484375,110.0,0.9002363,0.20333216,0.2865375,-5.5603848,0.46249998,1.0,0.46249998,220.0,0.18125,0.9993622448979592,0.17500001
11,0.06669504,0.01,0.28282538,0.24762483,0.00337646484375,120.0,0.9106715,0.19748281,0.27816218,-9.166113,0.275,1.0,0.275,240.0,0.2,0.9983418367346939,0.17500001
12,0.06669541,0.01,0.28568342,0.24586226,0.024971923828125,130.0,7.786393,0.2369895,0.27458125,-8.465545,0.41250002,0.9795918367346939,0.3,260.0,0.24375,0.8961734693877552,0.08125000167638063
13,0.06669573,0.01,0.28593275,0.24326183,0.053572998046875,140.0,1.1500643,0.18881184,0.22864589,-6.294288,0.4875,1.0,0.4875,280.0,0.23125,0.9954081632653062,0.19375
14,0.06669601,0.01,0.28591102,0.24064203,0.032021484375,150.0,1.2832848,0.21980351,0.27229297,-5.119025,0.3875,1.0,0.3875,300.0,0.24375,0.999107142857143,0.22500001
15,0.066696264,0.01,0.28603747,0.23825443,0.088173828125,160.0,0.9454487,0.21953288,0.25264406,-4.8944864,0.4875,1.0,0.4875,320.0,0.21249999,0.9979591836734694,0.2
16,0.06669649,0.01,0.28651223,0.23628135,0.131995849609375,170.0,0.72091913,0.1849781,0.28693634,-6.111289,0.525,1.0,0.525,340.0,0.225,0.9974489795918368,0.16875002
