# {"t_start": 1646602113.764177, "env_id": "CheolFingersManipulate-v1"} 
r,l,t
-142.9643,50,45.167562
-137.732569,50,45.704138
-145.66067,50,46.256723
-176.737098,50,46.808392
-193.271266,50,47.391309
-156.378038,50,47.949073
-133.963642,50,48.587729
-129.86986,50,49.119352
-189.807714,50,49.702201
-193.149701,50,50.196087
-145.545431,50,93.266754
-172.353336,50,93.785279
-136.030016,50,94.313006
-95.592799,50,94.921052
-102.962428,50,95.45962
-162.611444,50,95.998365
-144.634617,50,96.533034
-135.849767,50,97.094798
-211.644814,50,97.631534
-159.261482,50,98.192536
-154.565194,50,140.620144
-74.118616,50,141.227073
-198.064902,50,141.755657
-89.563327,50,142.303314
-162.762203,50,142.843082
-194.466406,50,143.392294
-60.508321,50,143.913835
-178.519756,50,144.441483
-214.147242,50,144.978213
-180.949698,50,145.489382
-177.872756,50,187.886033
-0.200531,50,188.372347
-119.728846,50,188.910989
-165.78589,50,189.458614
-91.824507,50,189.991324
-167.378849,50,190.525975
-165.657444,50,191.070652
-86.500921,50,191.669555
-26.021223,50,192.187212
-157.09925,50,192.740417
-57.729572,50,234.871076
-152.082868,50,235.407754
-55.500361,50,235.990604
-130.406863,50,236.516224
-68.818182,50,237.077044
-143.101696,50,237.614648
-80.610495,50,238.193582
-149.142927,50,238.73322
-54.573503,50,239.229464
-95.066893,50,239.718809
-75.755016,50,281.383954
-129.887303,50,281.920606
-50.110903,50,282.395028
-98.832609,50,282.94376
-50.145017,50,283.425272
-50.16309,50,283.906687
-50.124896,50,284.397224
-50.148192,50,284.88216
-0.156766,50,285.362583
-62.019157,50,285.889458
-50.086922,50,327.380508
-63.290214,50,327.945388
-50.128327,50,328.427859
-50.131104,50,328.913273
-50.134033,50,329.40086
-50.178877,50,329.889439
-0.129323,50,330.381078
-50.10753,50,330.869593
-50.135751,50,331.353928
-54.039227,50,331.808827
-50.110362,50,373.125408
-50.110476,50,373.617061
-50.118409,50,374.095484
-50.120884,50,374.580003
-50.136817,50,375.064525
-0.134356,50,375.547972
-50.097163,50,376.031407
-50.138499,50,376.515836
-0.11776,50,376.992172
-50.118004,50,377.457234
-50.117326,50,418.50092
-56.003211,50,419.018529
-50.103467,50,419.499939
-50.105898,50,419.984574
-50.145953,50,420.476465
-50.326229,50,420.963453
-50.19648,50,421.44679
-50.239477,50,421.930224
-0.226147,50,422.414676
-50.10648,50,422.884605
-50.129836,50,463.811007
-50.193725,50,464.308572
-50.121294,50,464.789593
-50.117851,50,465.27102
-50.13919,50,465.753558
-51.661534,50,466.273338
-50.11296,50,466.752767
-50.142402,50,467.233256
-50.14701,50,467.717741
-50.11919,50,468.180817
-50.148082,50,509.571573
-50.846632,50,510.076176
-50.182575,50,510.560637
-267.292398,50,511.123503
-50.085569,50,511.610894
-50.098411,50,512.098425
-50.145543,50,512.585925
-50.142589,50,513.076377
-50.165387,50,513.563834
-50.712498,50,514.019504
-50.123614,50,556.364784
-50.108457,50,556.928272
-50.094643,50,557.462837
-50.149177,50,558.003386
-50.112849,50,558.642671
-50.127278,50,559.141334
-51.08332,50,559.659941
-50.133724,50,560.148631
-50.113406,50,560.637318
-50.131696,50,561.065171
-51.687531,50,603.002921
-50.445134,50,603.499403
-50.093535,50,603.984905
-0.145538,50,604.46637
-50.195987,50,604.956852
-50.146774,50,605.44536
-50.094412,50,605.932803
-50.10158,50,606.427389
-50.108369,50,606.915854
-50.244395,50,607.372696
-50.130952,50,649.024771
-50.117387,50,649.506176
-50.118581,50,649.986696
-50.158254,50,650.470073
-50.088314,50,650.952648
-50.127874,50,651.446599
-50.121541,50,651.932436
-50.123702,50,652.415086
-50.152084,50,652.910967
-50.145585,50,653.398843
-61.543439,50,695.063545
-50.160523,50,695.542995
-50.144783,50,696.022382
-50.141287,50,696.508716
-50.103183,50,696.986164
-50.34241,50,697.468641
-50.158535,50,697.952128
-50.131881,50,698.439521
-51.392409,50,698.978352
-50.145916,50,699.42809
-50.120999,50,740.735871
-50.105904,50,741.223552
-50.153156,50,741.704926
-50.132842,50,742.187429
-50.103461,50,742.666946
-50.606711,50,743.15152
-50.145111,50,743.633981
-50.130581,50,744.134869
-50.140524,50,744.621442
-50.150039,50,745.086519
-50.170817,50,786.736011
-50.158445,50,787.223547
-50.114323,50,787.712018
-50.116703,50,788.207617
