# {"t_start": 1649371586.9884717, "env_id": "CheolFingersSearch-v1"} 
r,l,t
-25.000005,50,34.516921
-25.000005,50,34.69419
-25.000005,50,34.862189
-25.000005,50,35.015253
-25.000005,50,35.183253
-25.000005,50,35.359251
-25.000005,50,35.53525
-25.000005,50,35.727248
-25.000005,50,35.911248
-25.000005,50,36.071246
-25.000005,50,69.612267
-25.000005,50,69.780265
-25.000005,50,69.94955
-25.000005,50,70.120013
-25.000005,50,70.297061
-25.000005,50,70.457063
-25.000005,50,70.617062
-25.000005,50,70.769061
-25.000005,50,70.946353
-25.000005,50,71.098352
-25.000005,50,104.927092
-25.000005,50,105.095091
-25.000005,50,105.27909
-25.000005,50,105.463089
-25.000005,50,105.640341
-25.000005,50,105.81634
-25.000005,50,105.9718
-25.000005,50,106.139802
-25.000005,50,106.326546
-25.000005,50,106.486545
-25.000005,50,140.235345
-25.000005,50,140.419344
-25.000005,50,140.587344
-25.000005,50,140.771343
-25.000005,50,140.931341
-25.000005,50,141.108567
-25.000005,50,141.277642
-25.000005,50,141.437642
-25.000005,50,141.615694
-25.000005,50,141.784751
-25.000005,50,175.673182
-25.000005,50,175.858236
-25.000005,50,176.042235
-25.000005,50,176.210234
-25.000005,50,176.402234
-25.000005,50,176.571651
-25.000005,50,176.7558
-25.000005,50,176.924853
-25.000005,50,177.116853
-25.000005,50,177.268851
-25.000005,50,211.237554
-25.000005,50,211.397552
-25.000005,50,211.581552
-25.000005,50,211.746721
-25.000005,50,211.923982
-25.000005,50,212.09198
-25.000005,50,212.261043
-25.000005,50,212.445042
-25.000005,50,212.629041
-25.000005,50,212.78104
-25.000005,50,246.862741
-25.000005,50,247.05474
-25.000005,50,247.222739
-25.000005,50,247.400005
-25.000005,50,247.561103
-25.000005,50,247.727097
-25.000005,50,247.928054
-25.000005,50,248.096053
-25.000005,50,248.280052
-25.000005,50,248.425339
-25.000005,50,282.620337
-25.000005,50,282.804336
-25.000005,50,282.964335
-25.000005,50,283.156334
-25.000005,50,283.324333
-25.000005,50,283.501604
-25.000005,50,283.670662
-25.000005,50,283.846661
-25.000005,50,284.01466
-25.000005,50,284.174659
-25.000005,50,318.342084
-25.000005,50,318.519381
-25.000005,50,318.688442
-25.000005,50,318.864441
-25.000005,50,319.064439
-25.000005,50,319.240439
-25.000005,50,319.416437
-25.000005,50,319.584436
-25.000005,50,319.760435
-25.000005,50,319.920434
-25.000005,50,354.263999
-25.000005,50,354.431997
-25.000005,50,354.599996
-25.000005,50,354.767995
-25.000005,50,354.927993
-25.000005,50,355.089228
-25.000005,50,355.266303
-25.000005,50,355.434301
-25.000005,50,355.616079
-25.000005,50,355.784078
-25.000005,50,390.157045
-25.000005,50,390.31875
-25.000005,50,390.494749
-25.000005,50,390.655802
-25.000005,50,390.831801
-25.000005,50,391.007799
-25.000005,50,391.183799
-25.000005,50,391.343797
-25.000005,50,391.527796
-25.000005,50,391.690939
-25.000005,50,426.056487
-25.000005,50,426.240486
-25.000005,50,426.417786
-25.000005,50,426.593784
-25.000005,50,426.755445
-25.000005,50,426.931444
-25.000005,50,427.116504
-25.000005,50,427.285873
-25.000005,50,427.454938
-25.000005,50,427.614937
-25.000005,50,461.933087
-25.000005,50,462.093086
-25.000005,50,462.277084
-25.000005,50,462.461082
-25.000005,50,462.653082
-25.000005,50,462.814429
-25.000005,50,462.991491
-25.000005,50,463.160753
-25.000005,50,463.353812
-25.000005,50,463.505811
-25.000005,50,497.928138
-25.000005,50,498.104137
-25.000005,50,498.296136
-25.000005,50,498.456135
-25.000005,50,498.616134
-25.000005,50,498.793507
-25.000005,50,498.978568
-25.000005,50,499.146567
-25.000005,50,499.330565
-25.000005,50,499.506564
-25.000005,50,533.97849
-25.000005,50,534.139545
-25.000005,50,534.291544
-25.000005,50,534.475543
-25.000005,50,534.659541
-25.000005,50,534.82754
-8.548793,50,535.035539
-25.000005,50,535.212238
-6.423517,50,535.412236
-25.000005,50,535.557297
-7.829176,50,569.999708
-4.576957,50,570.175707
-8.331948,50,570.351706
-6.710312,50,570.521146
-6.486165,50,570.698204
-4.700919,50,570.866201
-6.053193,50,571.05153
-5.085491,50,571.212579
-4.567925,50,571.396578
-5.647009,50,571.556576
-7.203778,50,606.094964
-6.31084,50,606.262962
-8.575288,50,606.438962
-5.140658,50,606.60696
-8.389706,50,606.790156
-7.700172,50,606.958155
-7.097025,50,607.126154
-6.30658,50,607.287504
-5.701073,50,607.46459
-7.878385,50,607.624589
-6.806629,50,641.936897
-3.432465,50,642.112895
-3.631159,50,642.288894
-7.932934,50,642.472893
-4.104915,50,642.640893
-4.452602,50,642.81689
-6.894807,50,642.99289
-6.648361,50,643.160888
-8.270278,50,643.328887
-8.28366,50,643.488886
-7.387157,50,677.77414
-5.736318,50,677.950138
-6.843372,50,678.119377
-6.151094,50,678.296432
-5.427139,50,678.464432
-6.104843,50,678.64843
-8.739382,50,678.808429
-6.94345,50,678.9937
-7.526486,50,679.17875
-7.610492,50,679.314749
-6.62117,50,713.612295
-6.798352,50,713.796293
-19.337087,50,713.957556
-5.588869,50,714.134627
-28.344889,50,714.286627
-4.546341,50,714.478625
-12.282691,50,714.646624
-29.47549,50,714.814623
-4.951922,50,714.998622
-20.350802,50,715.142621
-5.913621,50,749.410675
-3.826337,50,749.585679
-6.380461,50,749.770733
-4.23766,50,749.938732
-6.521293,50,750.106731
-3.491293,50,750.292053
-3.834518,50,750.468052
-6.253751,50,750.64405
-4.736776,50,750.821102
-4.995134,50,750.9571
-7.742106,50,785.413601
-5.581199,50,785.5896
-5.697723,50,785.758883
-3.91131,50,785.926883
-5.770219,50,786.111944
-7.484378,50,786.297686
