# {"t_start": 1649263614.2177498, "env_id": "CheolFingersSearch-v1"} 
r,l,t
-25.0,50,35.41937
-25.0,50,35.58919
-44.283998,50,35.766457
-82.944353,50,35.943521
-58.371275,50,36.120994
-64.079144,50,36.278733
-25.0,50,36.440069
-32.472685,50,36.617119
-25.268333,50,36.777117
-31.093964,50,36.937116
-25.0,50,70.848004
-25.0,50,71.000002
-25.0,50,71.177384
-36.997529,50,71.362447
-25.0,50,71.532608
-25.0,50,71.704692
-25.014362,50,71.872691
-29.434228,50,72.040688
-25.0,50,72.224687
-25.008051,50,72.37602
-25.0,50,106.12399
-25.0,50,106.275988
-25.213754,50,106.435987
-57.56779,50,106.598314
-95.925936,50,106.758313
-35.381501,50,106.935386
-53.29834,50,107.095385
-25.0,50,107.273412
-91.856579,50,107.433412
-28.64803,50,107.602467
-85.887556,50,141.291912
-45.601247,50,141.466003
-25.0,50,141.646069
-83.491367,50,141.806068
-25.0,50,141.982066
-60.570124,50,142.157488
-54.113605,50,142.334538
-25.0,50,142.507211
-25.0,50,142.683209
-47.202082,50,142.843208
-49.511113,50,176.639429
-27.745133,50,176.807429
-25.046763,50,176.975426
-50.797502,50,177.151426
-25.206502,50,177.319425
-25.0,50,177.500858
-28.625405,50,177.669917
-60.60389,50,177.847215
-25.093869,50,178.02427
-25.0,50,178.168268
-25.0,50,211.986853
-25.0,50,212.162851
-25.0,50,212.347361
-25.205374,50,212.508107
-25.0,50,212.692107
-25.0,50,212.860105
-25.285,50,213.045349
-31.234894,50,213.222412
-25.0,50,213.374559
-48.67125,50,213.536545
-25.065415,50,247.376306
-71.150711,50,247.544305
-33.640777,50,247.712304
-25.892599,50,247.888303
-25.0,50,248.056301
-34.237842,50,248.224299
-36.602894,50,248.391595
-25.574074,50,248.568651
-31.845178,50,248.74465
-25.090246,50,248.896649
-25.0,50,282.734388
-53.207886,50,282.895458
-25.44947,50,283.055457
-25.0,50,283.215456
-9.841364,50,283.385855
-80.065066,50,283.571838
-25.0,50,283.747837
-51.143961,50,283.915836
-18.499254,50,284.083834
-35.398765,50,284.235832
-25.75543,50,318.04208
-69.476604,50,318.22608
-50.755061,50,318.386852
-25.859554,50,318.559518
-29.939249,50,318.73281
-61.765414,50,318.893858
-34.415347,50,319.06986
-25.484237,50,319.237859
-25.382378,50,319.418107
-25.164744,50,319.576468
-46.383077,50,353.520302
-25.242058,50,353.7043
-88.847146,50,353.880299
-25.469458,50,354.072298
-55.958109,50,354.232296
-26.205123,50,354.408295
-44.757021,50,354.584293
-58.234774,50,354.760292
-96.872152,50,354.928291
-25.0,50,355.056289
-35.033553,50,388.922504
-28.790914,50,389.091567
-25.0,50,389.268806
-58.274599,50,389.436804
-26.597233,50,389.605857
-25.041334,50,389.775388
-25.0,50,389.94445
-25.0,50,390.121957
-25.074602,50,390.307014
-31.849432,50,390.459013
-94.747046,50,424.423102
-82.284426,50,424.5991
-25.0,50,424.775099
-107.477035,50,424.959097
