# {"t_start": 1649432582.1635253, "env_id": "CheolFingersSearch-v1"} 
r,l,t
-25.0005,50,34.360432
-25.0005,50,34.5486
-25.0005,50,34.732599
-25.0005,50,34.908597
-25.0005,50,35.068596
-25.0005,50,35.245899
-25.0005,50,35.413898
-25.0005,50,35.598964
-25.0005,50,35.782963
-25.0005,50,35.918962
-25.0005,50,69.558735
-25.0005,50,69.734734
-25.0005,50,69.942732
-25.0005,50,70.11073
-25.0005,50,70.280198
-25.0005,50,70.481262
-25.0005,50,70.68126
-25.0005,50,70.873258
-25.0005,50,71.049257
-25.0005,50,71.145256
-25.0005,50,105.205378
-25.0005,50,105.382464
-25.0005,50,105.558463
-25.0005,50,105.734463
-25.0005,50,105.926461
-25.0005,50,106.103696
-25.0005,50,106.272755
-25.0005,50,106.448757
-25.0005,50,106.624756
-25.0005,50,106.768754
-25.0005,50,140.785815
-25.0005,50,140.977813
-25.0005,50,141.137813
-25.0005,50,141.329811
-25.0005,50,141.50581
-25.0005,50,141.681808
-25.0005,50,141.858525
-25.0005,50,142.050523
-25.0005,50,142.218521
-25.0005,50,142.347599
-25.0005,50,176.506857
-25.0005,50,176.682857
-25.0005,50,176.842854
-25.0005,50,177.012088
-25.0005,50,177.204087
-25.0005,50,177.381141
-25.0005,50,177.557141
-25.0005,50,177.749139
-25.0005,50,177.943267
-25.0005,50,178.079265
-25.0005,50,212.181088
-25.0005,50,212.365088
-25.0005,50,212.53435
-25.0005,50,212.7034
-25.0005,50,212.887398
-25.0005,50,213.071396
-25.0005,50,213.248687
-25.0005,50,213.425747
-25.0005,50,213.617745
-25.0005,50,213.745744
-25.0005,50,247.884486
-25.0005,50,248.052485
-25.0005,50,248.20583
-25.0005,50,248.398889
-25.0005,50,248.582887
-25.0005,50,248.758887
-25.0005,50,248.934885
-25.0005,50,249.094884
-25.0005,50,249.270883
-25.0005,50,249.414882
-25.0005,50,283.734848
-25.0005,50,283.918847
-25.0005,50,284.110847
-25.0005,50,284.318845
-25.0005,50,284.512044
-25.0005,50,284.689282
-25.0005,50,284.858343
-25.0005,50,285.042342
-25.0005,50,285.21034
-25.0005,50,285.32234
-25.0005,50,319.575598
-25.0005,50,319.735597
-25.0005,50,319.911595
-25.0005,50,320.095595
-25.0005,50,320.271594
-25.0005,50,320.463593
-25.0005,50,320.631591
-25.0005,50,320.799591
-25.0005,50,320.983588
-25.0005,50,321.119587
-25.0005,50,355.595737
-25.0005,50,355.772827
-25.0005,50,355.948826
-25.0005,50,356.108824
-25.0005,50,356.284825
-25.0005,50,356.460822
-25.0005,50,356.652821
-25.0005,50,356.83682
-25.0005,50,357.014078
-25.0005,50,357.145039
-25.0005,50,391.609779
-25.0005,50,391.777778
-25.0005,50,391.953777
