# {"t_start": 1651619452.0321631, "env_id": "CheolFingersLiquid-v1"} 
r,l,t
-3.274278,50,35.620617
-21.295339,50,35.805975
-50.235059,50,35.993432
-0.065645,50,36.165265
-23.255727,50,36.338386
-50.222899,50,36.525842
-0.189114,50,36.713297
-16.339968,50,36.885131
-50.167647,50,37.073871
-50.16809,50,37.214463
-20.350305,50,71.278957
-35.469512,50,71.467757
-0.030692,50,71.639591
-50.089132,50,71.811425
-27.316822,50,71.98326
-2.264629,50,72.170715
-21.360755,50,72.359621
-3.261462,50,72.547077
-0.030612,50,72.718911
-34.228224,50,72.859503
-33.247215,50,106.913637
-3.319886,50,107.101094
-25.254822,50,107.30417
-50.067931,50,107.476004
-0.096845,50,107.647839
-2.211803,50,107.835294
-27.23723,50,108.038371
-1.21372,50,108.210205
-3.200601,50,108.382039
-2.204427,50,108.522629
-47.205097,50,142.729177
-35.184477,50,142.901012
-16.256352,50,143.104088
-18.180159,50,143.291543
-12.104672,50,143.449059
-21.268249,50,143.636515
-0.060275,50,143.808349
-23.195875,50,143.995805
-6.352482,50,144.18326
-50.196293,50,144.323853
-0.164169,50,178.582684
-19.275886,50,178.771414
-50.145243,50,178.958872
-0.094296,50,179.126096
-0.125988,50,179.297931
-0.054809,50,179.454144
-50.084664,50,179.641599
-19.235548,50,179.829054
-17.247946,50,180.01651
-50.050537,50,180.158383
-22.219934,50,214.524079
-17.256162,50,214.711534
-50.120213,50,214.884715
-15.2803,50,215.089474
-50.04989,50,215.261308
-50.028234,50,215.417521
-47.23243,50,215.590686
-50.083745,50,215.765071
-50.105191,50,215.921285
-50.101754,50,216.061877
-0.056543,50,250.380465
-50.250067,50,250.583543
-50.243566,50,250.786618
-9.078273,50,250.974075
-0.04707,50,251.131603
-50.213867,50,251.350302
-0.089182,50,251.522136
-19.127395,50,251.726578
-50.064858,50,251.882793
-0.106068,50,251.992139
-7.270288,50,286.376024
-50.093556,50,286.563479
-50.305884,50,286.752324
-50.075454,50,286.924157
-9.261464,50,287.127235
-31.296544,50,287.31469
-50.067506,50,287.502146
-50.146437,50,287.673979
-50.187364,50,287.845814
-50.203238,50,287.955163
-0.0866,50,322.324941
-50.11966,50,322.496777
-50.163904,50,322.668611
-50.292806,50,322.856065
-50.22801,50,323.027901
-0.067109,50,323.199735
-50.080964,50,323.387191
-50.197819,50,323.559024
-0.12014,50,323.715236
-23.158034,50,323.871452
-50.214453,50,358.279333
-12.044713,50,358.451167
-13.502086,50,358.638621
-14.319743,50,358.82738
-39.200972,50,359.017346
-0.144807,50,359.189181
-24.258568,50,359.376636
-41.390797,50,359.579713
-2.354328,50,359.751546
-26.353556,50,359.892137
-13.290458,50,394.421277
-13.225598,50,394.608733
-0.159497,50,394.780567
-0.058442,50,394.93678
-20.087859,50,395.108614
-0.196608,50,395.28045
-3.228635,50,395.452284
-4.204012,50,395.656638
-0.11202,50,395.81792
-11.222202,50,395.989752
-25.375986,50,430.412884
-24.353238,50,430.600341
-24.334443,50,430.787795
-24.251255,50,430.975251
-50.271482,50,431.162708
-35.140716,50,431.334542
-50.161519,50,431.506376
-50.283674,50,431.693832
-12.289733,50,431.865665
-16.304643,50,432.007594
-0.098153,50,466.477293
-0.097665,50,466.649126
-15.31335,50,466.852203
-12.241929,50,467.041039
-50.294469,50,467.212872
-0.105991,50,467.384707
-0.158247,50,467.556541
-11.301352,50,467.743997
-0.069485,50,467.917124
-10.293903,50,468.073336
-0.141183,50,502.527505
-0.050605,50,502.699339
-15.23155,50,502.902416
-0.148706,50,503.062225
-5.26345,50,503.250972
-0.02993,50,503.422807
-0.068016,50,503.59464
-0.179094,50,503.750854
-50.148668,50,503.922687
-18.223185,50,504.094522
-0.086583,50,538.564609
-50.132407,50,538.737755
-0.130127,50,538.909589
-14.176997,50,539.112056
-50.143517,50,539.26827
-50.072121,50,539.455725
-50.136659,50,539.627559
-50.303779,50,539.799394
-14.205979,50,539.986849
-14.198643,50,540.144334
-0.158825,50,574.691275
-0.048998,50,574.847489
-50.054171,50,575.019323
-50.181051,50,575.175537
-50.150741,50,575.362993
-0.132399,50,575.536119
-0.152209,50,575.714094
-50.180596,50,575.90155
-50.293741,50,576.089005
-21.262442,50,576.245217
-15.237817,50,610.86688
-50.15785,50,611.055645
-50.149655,50,611.258721
-9.143678,50,611.430557
-28.247019,50,611.602392
-13.219136,50,611.789845
-12.235772,50,611.992923
-0.076306,50,612.164757
-50.174717,50,612.337926
-0.103083,50,612.447274
-0.068248,50,646.961631
-0.120753,50,647.133464
-50.29713,50,647.32092
-0.093889,50,647.494114
-0.066402,50,647.665948
-50.257041,50,647.853403
-15.387571,50,648.05648
-15.203892,50,648.243936
-34.395415,50,648.415769
-21.154537,50,648.556361
-13.360926,50,683.117582
-0.101136,50,683.290738
-0.06997,50,683.446952
-0.086024,50,683.618786
-0.157319,50,683.79062
-0.101081,50,683.978076
-50.174886,50,684.149909
-2.436383,50,684.352986
-45.083576,50,684.52482
-15.2853,50,684.665414
-9.149978,50,719.159868
-48.328564,50,719.347323
-15.223434,50,719.534778
-0.076125,50,719.706613
-0.110696,50,719.862826
-6.199301,50,720.051883
-0.107807,50,720.223717
-50.229961,50,720.395552
-50.159262,50,720.551765
-50.262165,50,720.707978
-50.150688,50,755.309328
-0.131717,50,755.481161
-0.076322,50,755.668616
-50.213114,50,755.871693
-50.140913,50,756.043528
-0.082881,50,756.215363
-0.142109,50,756.387197
-19.0655,50,756.576451
-20.467235,50,756.763906
-0.088438,50,756.888877
-50.151989,50,791.443091
-0.074831,50,791.599305
-19.354717,50,791.786759
-49.235238,50,791.989836
-0.187481,50,792.161671
-29.521961,50,792.350427
-0.111346,50,792.522262
-18.258693,50,792.709718
-17.292788,50,792.914268
-0.169139,50,793.028949
-0.068435,50,827.653044
-0.099644,50,827.810602
-0.069228,50,827.982439
-10.272195,50,828.169895
-12.271677,50,828.341729
-22.159482,50,828.513564
-0.098116,50,828.685398
-0.098283,50,828.857232
-50.222798,50,829.044688
-50.21014,50,829.202276
-50.23542,50,863.782329
-5.1995,50,863.969785
-50.219424,50,864.176013
-0.113671,50,864.347847
-50.174523,50,864.521192
-21.211235,50,864.708651
-50.179981,50,864.880485
-14.248552,50,865.06794
-14.214933,50,865.255396
-10.231379,50,865.395987
-50.086476,50,899.691333
-0.078115,50,899.863168
-14.175666,50,900.067553
-50.220432,50,900.270629
-26.260838,50,900.458086
-20.215523,50,900.62992
-0.099233,50,900.817375
-0.132499,50,900.977763
-2.179184,50,901.149598
-0.102591,50,901.274568
-32.262325,50,935.758878
-14.398489,50,935.946334
-0.07686,50,936.11817
-50.341506,50,936.290002
-12.360331,50,936.49308
-22.543929,50,936.680535
-10.223978,50,936.867991
-50.136931,50,937.055448
-16.51142,50,937.242904
-18.181243,50,937.367872
-0.076031,50,971.745277
-13.232001,50,971.948354
-0.115254,50,972.120189
-12.226305,50,972.323266
-50.180335,50,972.496537
-50.130944,50,972.683993
-10.229482,50,972.88707
-11.279434,50,973.085727
-50.168839,50,973.242948
-23.339811,50,973.352296
-19.342414,50,1007.802879
-42.282877,50,1007.990335
-50.255138,50,1008.194771
-50.052547,50,1008.366605
-10.264122,50,1008.55406
-50.079932,50,1008.725894
-50.251431,50,1008.91335
-50.205743,50,1009.08654
-50.251715,50,1009.258375
-0.081538,50,1009.367723
-18.266203,50,1043.838556
-14.238618,50,1044.042912
-0.154075,50,1044.199126
-50.081322,50,1044.386581
-50.252034,50,1044.544108
-50.41761,50,1044.731563
-11.25194,50,1044.919019
-50.269569,50,1045.090854
-37.580306,50,1045.29393
-12.222066,50,1045.434522
-0.109726,50,1079.817862
-0.102613,50,1080.006617
-13.23136,50,1080.194072
-0.05325,50,1080.365907
-28.223708,50,1080.537741
-50.447967,50,1080.740819
-0.045191,50,1080.912652
-50.521636,50,1081.104607
-0.069837,50,1081.276442
-0.079537,50,1081.418398
-50.100913,50,1115.725117
-19.223692,50,1115.912572
-14.174648,50,1116.087565
-12.23888,50,1116.290642
-0.107413,50,1116.462476
-9.175242,50,1116.665554
-0.044023,50,1116.837388
-50.486463,50,1117.024845
-33.328807,50,1117.212299
-15.769278,50,1117.339388
-50.090152,50,1151.665816
-0.123234,50,1151.83765
-50.091063,50,1152.025105
-0.075677,50,1152.181319
-11.230219,50,1152.370075
-50.425173,50,1152.557531
-0.046635,50,1152.729365
-0.059415,50,1152.9012
-50.101907,50,1153.076009
-25.230142,50,1153.232221
-23.155964,50,1187.645364
-0.100923,50,1187.801577
-12.211375,50,1188.004654
-0.072843,50,1188.176489
-18.331334,50,1188.379565
-50.332929,50,1188.552756
-50.276009,50,1188.755832
-0.177246,50,1188.927667
-6.170102,50,1189.085229
-50.076735,50,1189.225824
-50.368162,50,1223.611333
-50.515382,50,1223.798789
-50.273755,50,1223.986244
-0.057181,50,1224.173701
-34.353642,50,1224.361156
-18.195321,50,1224.532991
-12.229475,50,1224.736068
-50.100632,50,1224.907901
-12.239206,50,1225.09668
-0.066673,50,1225.206028
-50.279277,50,1259.568901
-50.158561,50,1259.740735
-50.126949,50,1259.928191
-50.16344,50,1260.084404
-13.203142,50,1260.287481
-50.130561,50,1260.474936
-29.117654,50,1260.662391
-50.276351,50,1260.834225
-1.192297,50,1261.00606
-50.232991,50,1261.131029
-50.081896,50,1295.573829
-0.075226,50,1295.745664
-50.079951,50,1295.917499
-0.08229,50,1296.086843
-13.261822,50,1296.308342
-12.39167,50,1296.495801
-50.081282,50,1296.667635
-0.092488,50,1296.83947
-50.226011,50,1297.026924
-0.087134,50,1297.151897
-22.255906,50,1331.55215
-0.04513,50,1331.739607
-0.062778,50,1331.911441
-50.290305,50,1332.114518
-10.286008,50,1332.303251
-50.288258,50,1332.476766
-50.187356,50,1332.679843
-0.089112,50,1332.851677
-13.536502,50,1333.056512
-50.143247,50,1333.16586
-14.205231,50,1367.637264
-50.117747,50,1367.809097
-0.100804,50,1367.980931
-39.167489,50,1368.168387
-0.089419,50,1368.355844
-50.269904,50,1368.543298
-0.086557,50,1368.715133
-0.102063,50,1368.872671
-13.428969,50,1369.060128
-31.202047,50,1369.202109
-11.230497,50,1403.808873
-50.272768,50,1404.01328
-50.137369,50,1404.185114
-34.220119,50,1404.373892
-12.167126,50,1404.576973
-50.10513,50,1404.748806
-50.164992,50,1404.92064
-50.301518,50,1405.108096
-6.224218,50,1405.26431
-0.130758,50,1405.38928
-0.083754,50,1439.96307
-0.059489,50,1440.134905
-50.338299,50,1440.328274
-50.196682,50,1440.51573
-18.471335,50,1440.703185
-50.072508,50,1440.890642
-0.104127,50,1441.062475
-0.057373,50,1441.235445
-50.141512,50,1441.391659
-50.126851,50,1441.53225
-50.274292,50,1476.113099
-50.462856,50,1476.318325
-0.061103,50,1476.490159
-12.369499,50,1476.710647
-50.065125,50,1476.88909
-50.193436,50,1477.045302
-50.183888,50,1477.232758
-50.268352,50,1477.435835
-0.094137,50,1477.592047
-0.096291,50,1477.701396
-24.206823,50,1511.927239
-0.067122,50,1512.100354
-16.296353,50,1512.303431
-50.192988,50,1512.490888
-40.193459,50,1512.662722
-0.078575,50,1512.834556
-50.309162,50,1513.025416
-0.099672,50,1513.19725
-0.088604,50,1513.353464
-0.133641,50,1513.47971
-0.049992,50,1547.811719
-0.068863,50,1547.967931
-50.184963,50,1548.124144
-50.13922,50,1548.311599
-9.303804,50,1548.499055
-0.086999,50,1548.686511
-0.07893,50,1548.842723
-0.111904,50,1549.014558
-50.300644,50,1549.172149
-50.05788,50,1549.328361
-0.051737,50,1583.697246
-0.06717,50,1583.86908
-50.208691,50,1584.072157
-50.103136,50,1584.243992
-50.092397,50,1584.432752
-0.036557,50,1584.604586
-21.285817,50,1584.793525
-50.347717,50,1584.980981
-0.070604,50,1585.152816
-0.086236,50,1585.262165
-50.076345,50,1619.617559
-0.064774,50,1619.789394
-50.260894,50,1619.993807
-0.048357,50,1620.165641
-20.116837,50,1620.343835
-0.100881,50,1620.515673
-2.107936,50,1620.703128
-0.061096,50,1620.874963
-50.11397,50,1621.062418
-50.245103,50,1621.195787
-3.068103,50,1655.612123
-16.16612,50,1655.799579
-0.034899,50,1655.971413
-50.236138,50,1656.143248
-50.244929,50,1656.346325
-26.277908,50,1656.535716
-50.066633,50,1656.707549
-0.053211,50,1656.879384
-0.089381,50,1657.066842
-50.107153,50,1657.191809
-50.225655,50,1691.555382
-50.049507,50,1691.727216
-50.287152,50,1691.930293
-0.085443,50,1692.102128
-50.067612,50,1692.273962
-26.240892,50,1692.461418
-50.332107,50,1692.61763
-14.205947,50,1692.820708
-31.256676,50,1693.008163
-0.09337,50,1693.133133
-50.116209,50,1727.679871
-50.058394,50,1727.867325
-50.131193,50,1728.023184
-24.326615,50,1728.210639
-0.056273,50,1728.382473
-0.053874,50,1728.56993
-50.266916,50,1728.741764
-50.144684,50,1728.914976
-4.113287,50,1729.086811
-50.191087,50,1729.243024
-0.023993,50,1763.784697
-0.051897,50,1763.956532
-50.10076,50,1764.128366
-0.104404,50,1764.300201
-0.058444,50,1764.472035
-50.129579,50,1764.64387
-0.024573,50,1764.815703
-50.054347,50,1765.00316
-0.056612,50,1765.174994
-49.24569,50,1765.331206
-28.180854,50,1799.869012
-8.413933,50,1800.056467
-50.068258,50,1800.228301
-50.088498,50,1800.415756
-10.237005,50,1800.608913
-0.046269,50,1800.782119
-38.157551,50,1800.953954
-0.022763,50,1801.141409
-50.049868,50,1801.304134
-0.036827,50,1801.429104
-10.197743,50,1836.011343
