epoch,stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,stats_qf,test/episode,test/mean_F,test/mean_K,test/mean_Q,test/mean_r,test/success_rate,test/success_rate2,test/success_rate3,train/episode,train/success_rate,train/success_rate2,train/success_rate3
0,0.06666974,0.01,0.33451232,0.17207853,0.08781860351562501,10.0,374.1762,0.8,0.8,-1915.3708,0.9875,0.09260204081632652,0.012500000186264515,20.0,0.69375,0.40063775510204086,0.0
1,0.06667902,0.01,0.3040052,0.17957577,0.333895263671875,20.0,0.29855222,0.8,0.8,-26.519043,0.0,1.0,0.0,40.0,0.04375000111758709,0.9413265306122449,0.0
2,0.06668393,0.01,0.28419122,0.1766273,0.337623291015625,30.0,0.09425143583212048,0.8,0.8,-25.484879,0.0,1.0,0.0,60.0,0.05000000027939677,0.9682397959183673,0.0
3,0.06668698,0.01,0.27155438,0.17151132,0.31521728515625,40.0,0.8777157,0.8,0.8,-29.356358,0.012500000186264515,1.0,0.012500000186264515,80.0,0.02500000037252903,0.9798469387755102,0.0062500000931322575
4,0.06668912,0.01,0.26440504,0.16711718,0.32245727539062496,50.0,0.18344788,0.8,0.8,-25.946106,0.0,1.0,0.0,100.0,0.02500000037252903,0.9808673469387755,0.0
5,0.06669066,0.01,0.2597674,0.16306275,0.357315673828125,60.0,0.71950495,0.8,0.8,-28.684574,0.0,1.0,0.0,120.0,0.0062500000931322575,0.9829081632653062,0.0
6,0.06669184,0.01,0.2535032,0.16186507,0.37236572265625,70.0,1.7805634,0.8,0.8,-34.103447,0.0,1.0,0.0,140.0,0.0437500006519258,0.9683673469387755,0.0
7,0.066692755,0.01,0.2458066,0.16344562,0.3522705078125,80.0,0.04835084266960621,0.8,0.8,-25.248144,0.0,1.0,0.0,160.0,0.02500000037252903,0.9846938775510206,0.0
8,0.06669349,0.01,0.23782414,0.16620143,0.37111083984375,90.0,0.01790810702368617,0.8,0.8,-25.09277,0.0,1.0,0.0,180.0,0.012500000186264515,0.9892857142857143,0.0062500000931322575
9,0.066694096,0.01,0.23413266,0.16510129,0.347559814453125,100.0,0.0,0.8,0.8,-25.0005,0.0,1.0,0.0,200.0,0.025000000838190317,0.9840561224489797,0.0
10,0.06669461,0.01,0.22981724,0.16449751,0.33932739257812505,110.0,0.043743633665144444,0.8,0.8,-25.220753,0.0,1.0,0.0,220.0,0.012500000186264515,0.9920918367346939,0.0
11,0.06669504,0.01,0.2245303,0.16533738,0.346314697265625,120.0,0.000669580300382222,0.8,0.8,-25.003998,0.0,1.0,0.0,240.0,0.018750000279396772,0.9869897959183673,0.0
12,0.06669541,0.01,0.21932316,0.1663751,0.3482666015625,130.0,0.00830111070536077,0.8,0.8,-25.043648,0.0,1.0,0.0,260.0,0.02500000037252903,0.9881377551020408,0.0062500000931322575
13,0.06669573,0.01,0.21455458,0.16741641,0.34843994140625,140.0,0.060635954,0.8,0.8,-25.30549,0.0,1.0,0.0,280.0,0.012500000186264515,0.9903061224489795,0.0
14,0.06669601,0.01,0.21205646,0.16699295,0.35784912109375,150.0,0.010471249115653336,0.8,0.8,-25.053562,0.0,1.0,0.0,300.0,0.0062500000931322575,0.9942602040816327,0.0
15,0.066696264,0.01,0.2093127,0.16634674,0.369176025390625,160.0,0.010172904749197187,0.8,0.8,-25.05135,0.0,1.0,0.0,320.0,0.0062500000931322575,0.989923469387755,0.0
16,0.06669649,0.01,0.20788428,0.16509362,0.375731201171875,170.0,0.057375036,0.8,0.8,-25.292492,0.0,1.0,0.0,340.0,0.012500000186264515,0.991454081632653,0.0062500000931322575
17,0.066696696,0.01,0.20631,0.16411027,0.383572998046875,180.0,0.046249360933870776,0.8,0.8,-25.236423,0.0,1.0,0.0,360.0,0.0,0.9927295918367347,0.0
18,0.066696875,0.01,0.20429166,0.16344188,0.36750610351562496,190.0,0.002278046598803485,0.8,0.8,-25.011883,0.0,1.0,0.0,380.0,0.0062500000931322575,0.9896683673469389,0.0
19,0.066697,0.01,0.20194145,0.16334891,0.372744140625,200.0,0.009297042561229318,0.8,0.8,-25.048458,0.0,1.0,0.0,400.0,0.0,0.99375,0.0
20,0.066697076,0.01,0.19954728,0.163445,0.37098999023437496,210.0,0.007493300523492508,0.8,0.8,-25.03863,0.0,1.0,0.0,420.0,0.0062500000931322575,0.9943877551020408,0.0
21,0.06669714,0.01,0.19672228,0.16388893,0.358172607421875,220.0,0.00696390843950212,0.8,0.8,-25.03771,0.0,1.0,0.0,440.0,0.012500000186264515,0.9918367346938777,0.0
22,0.06669721,0.01,0.19405809,0.16423693,0.3708984375,230.0,0.002968301334476564,0.8,0.8,-25.015657,0.0,1.0,0.0,460.0,0.0062500000931322575,0.9938775510204082,0.0
23,0.06669726,0.01,0.19157529,0.16427729,0.378270263671875,240.0,0.0020221963059157133,0.8,0.8,-25.0108,0.0,1.0,0.0,480.0,0.0062500000931322575,0.9920918367346939,0.0
24,0.06669732,0.01,0.18920286,0.16452192,0.36235351562499996,250.0,0.007195005426183343,0.8,0.8,-25.037117,0.0,1.0,0.0,500.0,0.0062500000931322575,0.9922193877551021,0.0
25,0.06669737,0.01,0.18726212,0.1644826,0.365020751953125,260.0,0.00010048976400867105,0.8,0.8,-25.001043,0.0,1.0,0.0,520.0,0.0062500000931322575,0.9966836734693878,0.0062500000931322575
26,0.06669742,0.01,0.18560901,0.16426803,0.36700439453125,270.0,0.0006334866629913449,0.8,0.8,-25.003803,0.0,1.0,0.0,540.0,0.0,0.9969387755102042,0.0
27,0.066697456,0.01,0.1832573,0.16424417,0.336019287109375,280.0,0.005331691354513168,0.8,0.8,-25.027153,0.0,1.0,0.0,560.0,0.0062500000931322575,0.996811224489796,0.0
28,0.0666975,0.01,0.18101513,0.16426064,0.3382080078125,290.0,0.0002983498743560631,0.8,0.8,-25.001991,0.0,1.0,0.0,580.0,0.0062500000931322575,0.9975765306122449,0.0
29,0.06669754,0.01,0.17825109,0.16450928,0.340733642578125,300.0,0.0,0.8,0.8,-25.0005,0.0,1.0,0.0,600.0,0.0,0.9988520408163266,0.0
30,0.066697575,0.01,0.1753348,0.16492443,0.35485107421875,310.0,0.0037466225985554047,0.8,0.8,-25.019321,0.0,1.0,0.0,620.0,0.0062500000931322575,0.9938775510204081,0.0
31,0.066697605,0.01,0.17272995,0.1653184,0.35369018554687504,320.0,0.0009608562104403973,0.8,0.8,-25.00544,0.0,1.0,0.0,640.0,0.0,0.9965561224489796,0.0
32,0.066697635,0.01,0.17032407,0.16527762,0.36274658203125,330.0,0.0,0.8,0.8,-25.0005,0.0,1.0,0.0,660.0,0.0,0.9987244897959184,0.0
33,0.066697665,0.01,0.16811748,0.16538438,0.366129150390625,340.0,0.005509709590114653,0.8,0.8,-25.028717,0.0,1.0,0.0,680.0,0.0,0.9975765306122449,0.0
34,0.066697694,0.01,0.16569205,0.16526458,0.3682861328125,350.0,0.0,0.8,0.8,-25.0005,0.0,1.0,0.0,700.0,0.0,0.9989795918367348,0.0
35,0.066697724,0.01,0.16354081,0.16515082,0.36574462890625004,360.0,0.0006570873083546758,0.8,0.8,-25.004026,0.0,1.0,0.0,720.0,0.0,0.9992346938775512,0.0
36,0.06669775,0.01,0.16147424,0.16501524,0.383248291015625,370.0,0.010392734780907631,0.8,0.8,-25.052458,0.0,1.0,0.0,740.0,0.0,0.9988520408163266,0.0
37,0.06669777,0.01,0.15985128,0.16457549,0.37866943359375,380.0,0.0,0.8,0.8,-25.0005,0.0,1.0,0.0,760.0,0.0,0.9979591836734695,0.0
38,0.06669779,0.01,0.15848857,0.1640236,0.390863037109375,390.0,0.0,0.8,0.8,-25.0005,0.0,1.0,0.0,780.0,0.0,0.9988520408163266,0.0
39,0.06669781,0.01,0.15687545,0.16350383,0.38791259765624997,400.0,0.0005287826061248779,0.8,0.8,-25.003143,0.0,1.0,0.0,800.0,0.0,0.9992346938775512,0.0
