# {"t_start": 1646409244.0827599, "env_id": "CheolFingersManipulate-v1"} 
r,l,t
-113.417973,50,45.511953
-106.920842,50,46.054497
-122.49895,50,46.675831
-115.47862,50,47.208404
-102.165268,50,47.745962
-122.046016,50,48.316432
-110.394572,50,48.844018
-115.231597,50,49.363624
-127.171314,50,49.931102
-74.446088,50,50.510549
-84.640122,50,94.076227
-122.384545,50,94.596829
-42.216683,50,95.152339
-108.894384,50,95.67793
-125.915298,50,96.194545
-101.796395,50,96.76701
-138.34876,50,97.305566
-76.153621,50,97.888003
-96.414038,50,98.424565
-118.167824,50,98.93823
-50.898372,50,142.130361
-87.539727,50,142.739727
-24.618702,50,143.278282
-121.360282,50,143.816838
-26.374462,50,144.366364
-88.247046,50,144.921874
-1.047399,50,145.440484
-51.763524,50,145.924187
-35.468998,50,146.498646
-59.001155,50,147.026232
-57.524304,50,189.460437
-62.259824,50,190.007969
-50.941492,50,190.495662
-66.616417,50,191.058152
-24.198557,50,191.600699
-51.210097,50,192.095372
-76.605499,50,192.652877
-77.404421,50,193.195421
-58.237998,50,193.72899
-70.860573,50,194.258569
-107.948133,50,237.393896
-57.563759,50,237.946414
-114.784742,50,238.521871
-69.722469,50,239.112288
-41.282743,50,239.682758
-113.207667,50,240.258214
-121.690559,50,240.797768
-93.407859,50,241.3822
-56.674408,50,241.93073
-51.59456,50,242.399473
-78.587283,50,284.935409
-45.379594,50,285.47895
-57.618426,50,286.002547
-51.529034,50,286.49323
-51.667687,50,287.06769
-51.866573,50,287.553389
-76.7308,50,288.131837
-68.773102,50,288.663411
-132.003837,50,289.213935
-128.255923,50,289.737531
-57.706201,50,332.217618
-51.349337,50,332.695337
-51.265783,50,333.212949
-51.249873,50,333.703633
-50.697144,50,334.189331
-50.787968,50,334.681012
-21.867449,50,335.218571
-54.327839,50,335.740172
-51.284674,50,336.222878
-57.804719,50,336.750463
-52.246566,50,379.262464
-53.031087,50,379.782071
-28.876066,50,380.3685
-3.695523,50,380.901071
-3.105572,50,381.467552
-1.198967,50,381.957238
-26.424244,50,382.539676
-58.039405,50,383.150039
-126.308709,50,383.707545
-51.36367,50,384.215184
-55.559492,50,426.535698
-51.113282,50,427.04234
-3.008412,50,427.63874
-72.183675,50,428.200235
-55.030758,50,428.772699
-54.110205,50,429.32422
-52.869467,50,429.822884
-56.124974,50,430.332516
-53.431005,50,430.871073
-24.081385,50,431.406637
-51.089021,50,473.81743
-50.860409,50,474.353992
-51.187293,50,474.861631
-50.718919,50,475.401184
-51.820044,50,475.929766
-51.195052,50,476.489268
-51.099033,50,477.006879
-51.10774,50,477.540447
-56.47031,50,478.164773
-51.571266,50,478.637506
-50.860841,50,520.914643
-0.841592,50,521.411311
-50.516937,50,521.910971
-51.235547,50,522.404648
-51.017377,50,522.899321
-51.374088,50,523.395989
-51.309869,50,523.901633
-50.665114,50,524.404285
-50.858802,50,524.913919
-51.010471,50,525.384657
-51.598507,50,567.577216
-51.102325,50,568.108791
-50.486945,50,568.635379
-0.676289,50,569.150995
-50.587914,50,569.667611
-50.834159,50,570.203176
-50.499239,50,570.723779
-50.375511,50,571.262334
-50.918091,50,571.781941
-50.936887,50,572.27861
-50.805549,50,614.583171
-50.650731,50,615.238414
-50.605752,50,615.730095
-51.025923,50,616.270647
-51.42402,50,616.819175
-50.663632,50,617.60407
-51.151972,50,618.217426
-51.134622,50,618.816818
-53.635785,50,619.507965
-50.835168,50,620.006628
-52.598142,50,662.779442
-50.730113,50,663.270126
-53.889344,50,663.789733
-51.216527,50,664.293383
-51.280623,50,664.798029
-50.934861,50,665.28672
-50.74182,50,665.776406
-51.529128,50,666.2631
-51.046487,50,666.754782
-51.165958,50,667.25943
-50.863127,50,709.415661
-50.583601,50,709.905349
-50.594586,50,710.396034
-51.190765,50,710.888711
-50.98518,50,711.395354
-51.207178,50,711.897008
-50.802969,50,712.404648
-50.810061,50,712.931236
-51.230715,50,713.425909
-51.526819,50,713.897643
-51.038509,50,756.384716
-51.31639,50,756.886371
-51.32452,50,757.371071
-51.017303,50,757.859762
-50.994423,50,758.355431
-51.012919,50,758.870052
-50.599981,50,759.366984
-51.599053,50,759.862391
-51.676577,50,760.398952
-50.724785,50,760.859716
-50.671557,50,803.320859
-50.981048,50,803.817526
-50.690956,50,804.32317
-50.996088,50,804.821833
-51.600417,50,805.330471
-51.987528,50,805.82614
-50.914948,50,806.322809
-50.642901,50,806.837429
-50.641769,50,807.333099
-50.960552,50,807.823783
-50.708484,50,850.501852
-50.943706,50,850.998521
-50.796278,50,851.488209
-50.777307,50,851.988865
-50.603767,50,852.479549
-50.721169,50,852.969237
-50.730018,50,853.469894
-51.036904,50,854.003464
-50.68028,50,854.493151
-50.580017,50,854.966881
-50.595563,50,897.698297
-51.150214,50,898.183995
-51.400731,50,898.681661
-50.876148,50,899.169353
-50.417084,50,899.667018
-50.567967,50,900.16967
-50.705305,50,900.664344
-51.982742,50,901.171983
-51.62493,50,901.670646
-50.92898,50,902.132407
-50.812729,50,944.987998
-50.373987,50,945.481674
-51.558062,50,945.998289
-61.369829,50,946.546817
-50.733084,50,947.027529
-50.905483,50,947.516218
-42.402406,50,948.099654
-50.607769,50,948.585352
-50.59795,50,949.088003
-50.829976,50,949.562731
-51.170244,50,992.128592
-51.022302,50,992.612296
-50.839987,50,993.095001
-50.914138,50,993.596655
-50.621627,50,994.099309
-50.692462,50,994.588994
-58.444018,50,995.200356
-0.673264,50,995.713979
-50.680864,50,996.207655
-50.99606,50,996.66742
-50.607088,50,1039.127565
-50.661903,50,1039.625232
-50.700648,50,1040.190715
-50.581156,50,1040.693368
-50.524202,50,1041.208984
-51.690716,50,1041.737568
-50.658212,50,1042.245206
-50.898333,50,1042.777778
-50.463111,50,1043.341268
-50.562143,50,1043.882815
-50.890332,50,1087.1503
-51.366457,50,1087.675891
-50.662323,50,1088.170564
-51.125122,50,1088.658257
-50.692555,50,1089.166893
-50.730918,50,1089.659573
-51.214801,50,1090.173195
-50.885811,50,1090.669863
-50.687497,50,1091.162542
-51.146316,50,1091.626297
-44.242391,50,1134.710769
-52.895839,50,1135.226386
-50.7791,50,1135.741006
-50.674564,50,1136.270586
-51.214229,50,1136.882944
-58.406225,50,1137.46638
-51.067574,50,1137.985987
-25.055962,50,1138.543491
-58.801242,50,1139.089029
-61.415913,50,1139.633568
-62.178882,50,1183.670501
-25.232471,50,1184.204069
-62.411639,50,1184.730658
-51.005446,50,1185.247272
-51.654524,50,1185.750922
-51.461011,50,1186.274519
-64.301398,50,1186.853964
-92.564811,50,1187.453357
-58.704863,50,1188.006873
-1.038607,50,1188.47761
-58.261811,50,1232.580875
-55.897025,50,1233.12342
-57.116565,50,1233.732786
-50.756432,50,1234.221475
-21.721942,50,1234.748064
-58.187055,50,1235.304571
-68.845663,50,1235.956822
-54.758595,50,1236.501363
-56.240712,50,1237.110728
-67.372751,50,1237.747021
-55.755766,50,1282.282606
-51.17611,50,1282.905935
-50.662996,50,1283.661907
-56.607254,50,1284.313162
-60.357775,50,1284.943471
-55.951982,50,1285.525909
-59.709885,50,1286.291855
-28.61266,50,1286.888256
-1.368551,50,1287.369964
-21.361315,50,1287.863642
-59.198014,50,1332.249626
-72.692906,50,1332.844034
-51.938247,50,1333.352669
-41.253665,50,1333.963033
-79.025547,50,1334.584366
-51.529286,50,1335.074053
