epoch,stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,stats_qf,test/episode,test/mean_F,test/mean_K,test/mean_Q,test/mean_r,test/success_rate,test/success_rate2,test/success_rate3,train/episode,train/success_rate,train/success_rate2,train/success_rate3
0,0.032341797,0.011676759,0.10383278,0.068705134,0.018817138671874997,10.0,0.25073928,0.39169693,-1.9561272,-51.196537,0.037500000558793545,1.0,0.037500000558793545,20.0,0.05625000176951289,0.9764030612244898,0.05625000176951289
1,0.032346997,0.011699545,0.09668381,0.07277779,0.01283935546875,20.0,0.29189816,0.42459893,-2.666921,-51.029327,0.06250000093132257,0.9961734693877551,0.037500000558793545,40.0,0.06250000139698386,0.9899234693877551,0.06250000139698386
2,0.032349695,0.011669702,0.09256024,0.07260401,0.004786376953125,30.0,7.390612154267728e-05,0.43468773,-3.1427968,-49.70652,0.02500000037252903,1.0,0.02500000037252903,60.0,0.0499999993480742,0.9998724489795918,0.043750000186264515
3,0.032368023,0.011646164,0.08966692,0.07194013,0.003311767578125,40.0,0.04652785,0.38490695,-4.183558,-52.536705,0.05000000074505806,1.0,0.05000000074505806,80.0,0.02500000037252903,1.0,0.02500000037252903
4,0.032400552,0.0116958,0.08744506,0.07051153,0.008323974609375,50.0,0.0,0.29611108,-4.5136685,-49.536324,0.02500000037252903,1.0,0.02500000037252903,100.0,0.031250000931322575,0.9932397959183674,0.02500000037252903
5,0.03235588,0.011683913,0.085260674,0.06948337,0.00336181640625,60.0,0.0,0.26348788,-5.030842,-47.692104,0.06250000093132257,1.0,0.06250000093132257,120.0,0.03125000046566129,1.0,0.03125000046566129
6,0.032307953,0.011676171,0.08425135,0.06823911,0.011624755859374999,70.0,0.0,0.37952536,-5.6755977,-48.302956,0.05000000074505806,1.0,0.05000000074505806,140.0,0.05625000037252903,0.9989795918367347,0.05625000037252903
7,0.032220323,0.011683433,0.082945265,0.067069955,0.0029736328125,80.0,0.0,0.36188585,-6.3917494,-47.062443,0.07500000204890966,1.0,0.07500000204890966,160.0,0.012500000186264515,1.0,0.012500000186264515
8,0.03219258,0.011684452,0.08262026,0.06652876,0.1030859375,90.0,0.1148736592149362,0.39918143,-7.481246,-48.071133,0.10000000335276127,0.986734693877551,0.06250000186264515,180.0,0.16250001,0.9482142857142857,0.10000000055879354
9,0.032200094,0.011685833,0.08206586,0.065580815,0.071195068359375,100.0,0.0,0.32671338,-7.8744407,-50.348076,0.012500000186264515,1.0,0.012500000186264515,200.0,0.05000000121071935,0.997704081632653,0.05000000121071935
10,0.032192096,0.011687951,0.08138864,0.06491781,0.022332763671875,110.0,0.9146176,0.48858014,-8.117477,-51.73513,0.22500000521540642,0.9017857142857143,0.02500000037252903,220.0,0.02500000037252903,1.0,0.02500000037252903
