# {"t_start": 1646075617.1714137, "env_id": "CheolFingersManipulate-v1"} 
r,l,t--51.727032,50,45.270267
-54.724981,50,45.787348
-54.311163,50,46.311839
-51.107732,50,46.745467
-51.477396,50,47.214206
-51.044735,50,47.651381
-51.073635,50,48.090176
-53.721404,50,48.594102
-52.191337,50,49.117265
-51.700815,50,49.595984
-52.370181,50,92.97619
-51.276339,50,93.40623
-51.234786,50,93.868551
-51.191192,50,94.313288
-51.156717,50,94.746598
-51.110417,50,95.183745
-51.296046,50,95.620379
-51.25498,50,96.077789
-51.470688,50,96.532474
-52.362625,50,97.003763
-50.947767,50,138.818434
-50.974401,50,139.274152
-50.722355,50,139.716409
-50.901778,50,140.169159
-0.752776,50,140.623467
-50.776762,50,141.074232
-51.164594,50,141.528445
-51.071065,50,141.979191
-51.04052,50,142.430877
-51.169302,50,142.900799
-71.365391,50,184.35901
-54.301876,50,184.897271
-52.996042,50,185.397543
-51.54681,50,185.875462
-54.814502,50,186.404579
-51.732357,50,186.901453
-54.988239,50,187.438536
-53.045651,50,187.953662
-52.650914,50,188.497362
-67.575986,50,189.033491
-51.292936,50,230.590242
-50.701167,50,231.058151
-51.004857,50,231.503431
-50.748206,50,232.042457
-50.657942,50,232.520002
-50.604718,50,233.110914
-50.687764,50,233.606872
-50.937366,50,234.09045
-50.758935,50,234.541174
-50.683928,50,235.014372
-50.791707,50,276.273814
-50.666829,50,276.724161
-50.752255,50,277.186989
-50.815267,50,277.634789
-50.775915,50,278.089545
-50.866835,50,278.544746
-50.872832,50,279.001043
-50.847941,50,279.44785
-50.988843,50,279.902327
-50.924248,50,280.351168
-50.792045,50,321.953823
-50.701251,50,322.400994
-50.789185,50,322.872369
-50.672937,50,323.319568
-50.708949,50,323.775389
-50.588095,50,324.242832
-50.6897,50,324.703722
-50.526562,50,325.171576
-50.656655,50,325.622847
-1.116438,50,326.09771
-50.970715,50,367.516486
-0.774374,50,367.981499
-50.896741,50,368.427604
-50.797827,50,368.896954
-51.043374,50,369.353248
-50.793065,50,369.826642
-50.761263,50,370.277405
-50.932868,50,370.737808
-50.779604,50,371.212706
-50.656384,50,371.662442
-1.301201,50,414.079001
-50.83757,50,414.528223
-50.644148,50,414.976878
-50.657185,50,415.422122
-50.818196,50,415.872867
-51.388962,50,416.339693
-51.200058,50,416.864009
-50.760586,50,417.313173
-50.672479,50,417.763911
-50.80899,50,418.20923
-50.973023,50,460.65746
-50.888706,50,461.114683
-50.596707,50,461.555813
-50.750595,50,462.029367
-50.650885,50,462.483581
-50.770701,50,462.952878
-50.625551,50,463.407651
-50.846993,50,463.88207
-51.381313,50,464.332411
-51.147828,50,464.797246
-50.662465,50,507.855158
-53.805794,50,508.417643
-43.331036,50,509.010628
-63.721617,50,509.595886
-51.439294,50,510.155137
-51.088248,50,510.642435
-30.19779,50,511.234637
-57.195315,50,511.849237
-50.902616,50,512.318974
-56.708387,50,512.85514
-50.909411,50,554.9199
-50.903434,50,555.35828
-50.7981,50,555.809037
-50.825589,50,556.264273
-50.895495,50,556.718724
-50.858063,50,557.171956
-51.009488,50,557.62522
-51.408609,50,558.085624
-50.717426,50,558.595132
-50.91792,50,559.244167
-51.059743,50,602.200053
