epoch,stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,stats_qf,test/episode,test/mean_F,test/mean_K,test/mean_Q,test/mean_r,test/success_rate,test/success_rate2,test/success_rate3,train/episode,train/success_rate,train/success_rate2,train/success_rate3
0,0.06666974,0.01,0.47253832,0.1614462,0.12300048828125,10.0,204.2735,0.67318743,0.7963837,-14.656135,1.0,0.3339285714285714,0.0,20.0,0.46249998,0.6307397959183674,0.0062500000931322575
1,0.06667902,0.01,0.4546955,0.16143279,0.171270751953125,20.0,42.94203,0.46662927,0.7949805,-5.06645,0.9375,0.8880102040816327,0.1000000024214387,40.0,0.43125,0.7914540816326531,0.03125000046566129
2,0.06668393,0.01,0.44343534,0.15864821,0.174891357421875,30.0,24.179089,0.3827773,0.798138,-3.802752,0.925,0.9721938775510203,0.3375,60.0,0.425,0.9059948979591836,0.050000001676380634
3,0.06668698,0.01,0.43711257,0.15557452,0.180201416015625,40.0,32.965294,0.3829002,0.78778994,-4.298302,0.9375,0.9301020408163265,0.5625,80.0,0.40625,0.9065051020408164,0.10625000158324838
4,0.06668912,0.01,0.43244895,0.15260558,0.165704345703125,50.0,46.523933,0.43795824,0.7829151,-4.966391,0.9875,0.8,0.5375,100.0,0.45625,0.8978316326530613,0.14375001
5,0.06669066,0.01,0.42917487,0.15066855,0.160064697265625,60.0,26.094913,0.42321724,0.7896428,-4.0779257,0.9625,0.9798469387755102,0.6,120.0,0.44375002,0.9349489795918366,0.11875000409781933
6,0.06669184,0.01,0.42659044,0.14942664,0.160345458984375,70.0,26.613491,0.42776018,0.76896787,-4.1556044,0.975,0.9696428571428573,0.73749995,140.0,0.475,0.9418367346938775,0.16250000521540642
7,0.066692755,0.01,0.4241979,0.14727546,0.15492431640624998,80.0,14.014227,0.35877156,0.7757728,-3.478723,0.9875,0.9959183673469387,0.78749996,160.0,0.4375,0.9463010204081632,0.18125
8,0.06669349,0.01,0.42167756,0.14712326,0.15468994140625,90.0,16.594135,0.38310868,0.7744472,-3.4046893,1.0,0.9969387755102042,0.85,180.0,0.44375,0.9619897959183673,0.2125
9,0.066694096,0.01,0.4200784,0.14597642,0.153385009765625,100.0,14.898903,0.39670232,0.7839512,-3.4669948,0.9875,0.9946428571428572,0.725,200.0,0.39375,0.9702806122448979,0.225
10,0.06669461,0.01,0.41907957,0.14476891,0.1572607421875,110.0,14.74219,0.36107522,0.7842916,-3.4560275,1.0,0.9969387755102042,0.85,220.0,0.44375002,0.9654336734693877,0.21875
11,0.06669504,0.01,0.41772428,0.14373364,0.156634521484375,120.0,15.531853,0.39065987,0.7841252,-3.3955057,1.0,0.9961734693877551,0.8125,240.0,0.44375,0.9616071428571429,0.17500001
12,0.06669541,0.01,0.41674605,0.14278506,0.159110107421875,130.0,11.128389,0.35075366,0.786109,-3.2752793,0.975,0.9959183673469388,0.7875,260.0,0.44375,0.9642857142857144,0.1875
13,0.06669573,0.01,0.41570607,0.1419152,0.1610009765625,140.0,5.508151,0.31780094,0.78397226,-3.578807,0.95,0.9974489795918368,0.82500005,280.0,0.50625,0.9559948979591837,0.21250000223517418
14,0.06669601,0.01,0.4145874,0.1410401,0.160155029296875,150.0,13.650419,0.40245318,0.7947437,-3.387669,1.0,0.9969387755102042,0.84999996,300.0,0.4375,0.9660714285714286,0.19999999
15,0.066696264,0.01,0.41402683,0.14033373,0.15956787109374998,160.0,8.803234,0.37830436,0.7817057,-2.9407983,1.0,0.9971938775510204,0.8625,320.0,0.46875,0.9584183673469389,0.19375
16,0.06669649,0.01,0.41340497,0.13950919,0.159119873046875,170.0,14.36042,0.39870983,0.78750604,-3.432055,1.0,0.9974489795918368,0.875,340.0,0.46249998,0.9682397959183674,0.23750001
17,0.066696696,0.01,0.41266856,0.13881175,0.160245361328125,180.0,8.92017,0.3862692,0.78721535,-3.347732,0.9875,0.999234693877551,0.95,360.0,0.4375,0.9707908163265306,0.17500001
18,0.066696875,0.01,0.41207907,0.1382444,0.160853271484375,190.0,12.599278,0.36319804,0.78866583,-3.5230608,1.0,0.9977040816326532,0.8875,380.0,0.49375,0.9769132653061225,0.2625
19,0.066697,0.01,0.4116973,0.1376513,0.16206176757812502,200.0,10.533637,0.38106227,0.7840494,-3.2664762,0.9875,0.9984693877551021,0.91249996,400.0,0.4375,0.9724489795918367,0.225
20,0.066697076,0.01,0.41148114,0.13706206,0.16070556640625,210.0,12.930472,0.3786468,0.7885165,-3.5965686,1.0,0.9982142857142857,0.9125,420.0,0.45,0.9751275510204082,0.25
21,0.06669714,0.01,0.41128305,0.13644384,0.16130615234375,220.0,12.969009,0.39605695,0.78616166,-3.5923336,0.9875,0.9974489795918369,0.8625,440.0,0.5125,0.9669642857142857,0.25
22,0.06669721,0.01,0.41086325,0.13599758,0.1588818359375,230.0,11.552675,0.3460284,0.78445506,-3.2247536,1.0,0.9984693877551021,0.92499995,460.0,0.49375,0.9647959183673469,0.24375
23,0.06669726,0.01,0.41051543,0.13552938,0.15806884765625,240.0,9.886865,0.376013,0.7867097,-3.090385,1.0,0.9971938775510204,0.86249995,480.0,0.375,0.9714285714285714,0.19375000894069672
24,0.06669732,0.01,0.41020873,0.13515066,0.159453125,250.0,13.784495,0.40496305,0.7903128,-3.452806,0.9875,0.9979591836734694,0.8875,500.0,0.4875,0.9752551020408163,0.25625
25,0.06669737,0.01,0.40984884,0.13469808,0.15883544921874998,260.0,14.52387,0.391393,0.7864749,-3.4205647,0.9875,0.9966836734693878,0.825,520.0,0.5,0.965561224489796,0.19999999
