# {"t_start": 1649355908.580367, "env_id": "CheolFingersSearch-v1"} 
r,l,t
-28.438604,50,35.245979
-28.275237,50,35.413977
-14.566156,50,35.589975
-12.144778,50,35.781973
-9.127937,50,35.941972
-29.094069,50,36.112093
-8.185523,50,36.292043
-12.11924,50,36.476042
-8.818415,50,36.644039
-8.852701,50,36.780038
-4.234416,50,70.569192
-4.853791,50,70.737191
-7.28114,50,70.905188
-4.024378,50,71.060337
-3.876011,50,71.245617
-5.589798,50,71.430673
-4.997133,50,71.606672
-3.875329,50,71.774671
-4.427904,50,71.934669
-3.890752,50,72.094667
-4.693613,50,106.099847
-3.517021,50,106.259845
-3.996794,50,106.427843
-4.673978,50,106.587841
-3.772288,50,106.763839
-3.559682,50,106.931838
-5.142782,50,107.107836
-4.586889,50,107.267835
-3.181085,50,107.435833
-2.875338,50,107.603832
-3.870045,50,141.71322
-3.021122,50,141.873218
-5.258112,50,142.034454
-3.721775,50,142.202452
-6.178791,50,142.379519
-4.738908,50,142.547516
-4.976305,50,142.715515
-3.619442,50,142.883513
-3.45876,50,143.059511
-4.05826,50,143.21951
-4.01573,50,177.328569
-6.69293,50,177.497831
-3.496472,50,177.666902
-3.223775,50,177.842899
-3.239904,50,178.010897
-3.448048,50,178.178895
-3.122466,50,178.346894
-5.120898,50,178.522892
-4.958276,50,178.69889
-7.179485,50,178.852123
-3.027653,50,213.038235
-5.361289,50,213.198233
-4.274129,50,213.366231
-4.003736,50,213.53423
-5.608571,50,213.710228
-6.662411,50,213.894226
-3.509,50,214.070225
-3.122836,50,214.254223
-3.403637,50,214.422222
-2.59052,50,214.583505
-4.648734,50,248.770352
-3.924136,50,248.93835
-3.251001,50,249.122349
-5.48046,50,249.298347
-4.22688,50,249.474345
-4.569484,50,249.643625
-3.603952,50,249.828684
-4.066238,50,249.996682
-3.957981,50,250.17268
-4.213295,50,250.316678
-2.851577,50,284.470156
-4.176429,50,284.647427
-3.564837,50,284.808526
-3.725569,50,284.992524
-3.668366,50,285.169789
-2.985797,50,285.321787
-2.773072,50,285.490839
-3.915057,50,285.650837
-2.792016,50,285.817781
-2.626963,50,285.978841
-3.356367,50,321.034095
-3.295942,50,321.210277
-3.88448,50,321.378276
-3.909551,50,321.538274
-3.120623,50,321.714272
-3.098474,50,321.89027
-3.701479,50,322.075538
-3.293255,50,322.260596
-2.636358,50,322.420594
-2.59865,50,322.588592
-3.640767,50,357.199017
-4.285653,50,357.369052
-4.96688,50,357.54505
-2.718028,50,357.706105
-4.004545,50,357.882103
-3.888624,50,358.058101
-2.991046,50,358.2181
-2.693786,50,358.386099
-3.217148,50,358.554096
-2.81519,50,358.730095
-3.771161,50,393.256819
-2.434891,50,393.424817
-2.900047,50,393.600815
-4.161073,50,393.784814
-3.160879,50,393.960811
-3.26587,50,394.144809
-2.858268,50,394.314058
-2.650619,50,394.483145
-3.165813,50,394.659142
-2.781314,50,394.812535
-4.108732,50,429.243718
-2.466701,50,429.411716
-2.585004,50,429.587714
-4.154998,50,429.765007
-2.633702,50,429.950071
-4.078083,50,430.11007
-4.055057,50,430.286067
-3.159545,50,430.462065
-3.503363,50,430.630064
-3.218512,50,430.790062
-2.598621,50,465.399563
-2.89023,50,465.567561
-3.274763,50,465.743561
-3.43111,50,465.903558
-2.349578,50,466.079556
-4.896593,50,466.245762
-2.358834,50,466.41376
-3.410716,50,466.582983
-2.551464,50,466.752043
-2.559453,50,466.928041
-3.211779,50,501.641767
-3.267015,50,501.805328
-2.592906,50,501.978862
-3.475561,50,502.151399
-3.34992,50,502.33391
-2.728183,50,502.529385
-2.89325,50,502.711895
-4.049196,50,502.891414
-3.143237,50,503.06794
-2.850317,50,503.204573
-2.731967,50,537.800711
-3.704255,50,537.96871
-3.391021,50,538.148237
-2.772257,50,538.317291
-3.33526,50,538.4925
-4.89924,50,538.65741
-2.784198,50,538.842876
-3.627944,50,539.027927
-2.320595,50,539.203926
-4.558274,50,539.355923
-2.144582,50,574.361173
-3.14368,50,574.5377
-2.587627,50,574.703255
-2.364953,50,574.873798
-2.870804,50,575.050324
