# {"t_start": 1649357702.3907452, "env_id": "CheolFingersSearch-v1"} 
r,l,t
-14.500005,50,35.370722
-25.000005,50,35.532368
-25.000005,50,35.700366
-25.000005,50,35.855483
-25.000005,50,36.023481
-25.000005,50,36.19254
-25.000005,50,36.368538
-25.000005,50,36.528537
-25.000005,50,36.712535
-7.500005,50,36.864534
-25.000005,50,70.981282
-19.000005,50,71.150606
-19.500005,50,71.320917
-17.008948,50,71.496915
-22.500005,50,71.681974
-17.500005,50,71.865972
-24.500005,50,72.04997
-23.500005,50,72.217968
-25.000906,50,72.393967
-18.500005,50,72.553965
-7.039275,50,107.397609
-23.500005,50,107.573608
-8.000005,50,107.749606
-8.000005,50,107.925604
-20.500005,50,108.102865
-8.402063,50,108.287922
-21.000005,50,108.46392
-6.68956,50,108.639918
-7.776446,50,108.823916
-24.000005,50,108.975914
-9.500005,50,144.355808
-10.000005,50,144.515807
-8.383139,50,144.715805
-10.500005,50,144.885042
-10.000005,50,145.046096
-9.500005,50,145.222098
-9.500005,50,145.398096
-9.500005,50,145.566094
-6.665543,50,145.750093
-6.408045,50,145.910092
-23.000005,50,181.289516
-9.000005,50,181.466571
-24.500005,50,181.65997
-9.299078,50,181.84503
-13.028883,50,182.031168
-19.000689,50,182.199166
-24.000005,50,182.359164
-10.500005,50,182.543162
-12.000005,50,182.720296
-11.500005,50,182.872295
-7.771725,50,218.428246
-6.012803,50,218.597567
-6.852607,50,218.782629
-6.939655,50,218.966627
-7.53971,50,219.126626
-6.255848,50,219.318624
-5.025069,50,219.494622
-4.533357,50,219.662621
-5.615575,50,219.839845
-5.584199,50,219.991843
-3.788612,50,255.414078
-4.362205,50,255.598075
-3.417634,50,255.774074
-2.514617,50,255.958073
-4.974785,50,256.13407
-3.249907,50,256.31007
-4.496179,50,256.486067
-3.1407,50,256.655306
-4.915799,50,256.823305
-4.779734,50,256.984357
-4.506047,50,292.903005
-5.139201,50,293.071004
-4.000005,50,293.239002
-4.514207,50,293.400254
-5.872158,50,293.576252
-4.239517,50,293.75225
-2.991265,50,293.928249
-4.066804,50,294.089346
-3.493603,50,294.267761
-3.701724,50,294.428813
-4.851714,50,330.704064
-3.373118,50,330.881122
-3.678696,50,331.049119
-3.63732,50,331.233119
-4.310024,50,331.425116
-3.325891,50,331.59438
-3.379552,50,331.770382
-3.977182,50,331.940773
-4.07509,50,332.125829
-3.961484,50,332.285827
-3.093504,50,367.642912
-5.050588,50,367.822077
-4.593083,50,367.990076
-3.720151,50,368.158074
-3.206365,50,368.326076
-3.880215,50,368.503314
-3.085816,50,368.672372
-3.172332,50,368.843795
-3.201182,50,369.011794
-3.945609,50,369.193886
-4.165736,50,404.176347
-4.305846,50,404.340991
-3.870283,50,404.52499
-4.581908,50,404.700988
-4.888343,50,404.886046
-3.320604,50,405.054044
-4.671774,50,405.215313
-3.806064,50,405.391311
-4.258224,50,405.559309
-4.209406,50,405.728373
-3.210413,50,441.270701
-2.820545,50,441.439761
-4.413322,50,441.615759
-5.49126,50,441.780883
-4.168844,50,441.965953
-4.940504,50,442.127276
-4.061056,50,442.320333
-4.154596,50,442.486866
-3.123496,50,442.658418
-3.268309,50,442.850416
-3.229612,50,478.246859
-2.466563,50,478.422858
-2.636409,50,478.590857
-3.439689,50,478.758855
-4.287048,50,478.926853
-3.048013,50,479.094852
-4.051501,50,479.27085
-2.858289,50,479.446849
-2.839707,50,479.630848
-5.576232,50,479.798845
-3.357972,50,515.328478
-2.922434,50,515.496477
-4.689665,50,515.665779
-4.356162,50,515.834836
-2.601805,50,516.018835
-3.959906,50,516.186834
-3.20941,50,516.354832
-3.942587,50,516.53883
-4.225767,50,516.714828
-3.849546,50,516.866827
-3.179367,50,552.165888
-3.308193,50,552.358942
-5.677463,50,552.528211
-3.804536,50,552.705269
-3.700973,50,552.884434
-2.824175,50,553.052433
-3.694447,50,553.236431
-3.883352,50,553.420429
-4.482557,50,553.580428
-3.504747,50,553.748426
-3.960233,50,589.148569
-3.398018,50,589.324567
-2.41607,50,589.516565
-2.71537,50,589.700563
-2.656444,50,589.860562
-3.489418,50,590.04456
-3.254784,50,590.212559
-3.129331,50,590.396557
-3.160045,50,590.556555
-3.703901,50,590.717772
-3.673097,50,626.261905
-3.670175,50,626.439428
-2.994238,50,626.60849
-2.255583,50,626.792488
-5.586138,50,626.968487
-3.338045,50,627.160485
-2.883088,50,627.321813
-3.234118,50,627.498877
-3.36799,50,627.674874
