# {"t_start": 1646941687.845381, "env_id": "CheolFingersManipulate-v1"} 
r,l,t
-51.158446,50,48.903578
-50.81903,50,49.373547
-0.581224,50,49.835062
-50.354781,50,50.31566
-50.414604,50,50.785232
-0.973497,50,51.276715
-50.679898,50,51.746328
-50.305696,50,52.222907
-55.307505,50,52.812452
-50.721726,50,53.306233
-50.579356,50,101.816763
-50.443965,50,102.35556
-1.400863,50,102.989855
-50.701426,50,103.546885
-50.319301,50,104.075468
-50.533335,50,104.638957
-50.398391,50,105.18649
-50.423816,50,105.758955
-50.907378,50,106.310477
-50.557059,50,106.898899
-50.603414,50,155.408039
-0.442023,50,155.899197
-50.540345,50,156.386192
-0.4311,50,156.882437
-50.319332,50,157.383514
-50.69687,50,157.888651
-50.432099,50,158.379665
-53.4431,50,158.959193
-50.736918,50,159.456725
-50.437201,50,159.956758
-50.344565,50,208.043789
-50.327813,50,208.574183
-50.342587,50,209.093351
-59.998056,50,209.695966
-50.713327,50,210.217085
-0.366572,50,210.738451
-50.326174,50,211.258638
-50.48917,50,211.765593
-50.38667,50,212.279727
-50.336021,50,212.788762
-50.341188,50,260.266531
-50.850931,50,260.768733
-50.536346,50,261.275679
-50.431991,50,261.766787
-50.413885,50,262.266796
-50.536702,50,262.764757
-57.787402,50,263.358439
-50.743266,50,263.856384
-50.625912,50,264.348065
-50.340047,50,264.843047
-50.400429,50,312.403898
-50.304296,50,312.866317
-54.557115,50,313.421193
-50.692201,50,313.891653
-51.036521,50,314.394911
-50.67252,50,314.863303
-50.584183,50,315.325299
-50.406976,50,315.791768
-50.652369,50,316.264246
-50.407448,50,316.725532
-58.647693,50,363.579848
-50.746859,50,364.039335
-58.457264,50,364.593269
-50.703154,50,365.056688
-50.301802,50,365.519278
-58.960227,50,366.065122
-50.693363,50,366.522359
-50.316896,50,366.983828
-50.346055,50,367.440247
-50.454711,50,367.896093
-50.359516,50,415.587786
-50.318276,50,416.045208
-50.2371,50,416.504221
-50.265026,50,416.96063
-50.280158,50,417.426019
-50.311867,50,417.890595
-50.332768,50,418.356175
-50.332201,50,418.81261
-50.344449,50,419.282156
-50.336847,50,419.750726
-59.074987,50,467.404044
-50.66626,50,467.875451
-50.297907,50,468.345988
-50.339345,50,468.818418
-50.345732,50,469.293985
-59.23747,50,469.861888
-50.680176,50,470.33753
-50.295758,50,470.807883
-58.210886,50,471.375616
-50.719678,50,471.837832
-52.263788,50,519.561695
-50.738344,50,520.04039
-50.334869,50,520.517746
-50.326068,50,520.992212
-53.060433,50,521.539214
-50.727611,50,522.008278
-53.40174,50,522.579368
-50.722729,50,523.055824
-50.313302,50,523.53954
-50.412449,50,524.002917
-0.270571,50,571.198679
-50.504085,50,571.660028
-50.354588,50,572.120352
-51.57364,50,572.63695
-50.683277,50,573.113384
-54.570411,50,573.663259
-50.719176,50,574.129659
-50.323001,50,574.591056
-50.328082,50,575.05945
-50.454149,50,575.522816
-50.349694,50,623.575979
-50.271011,50,624.028118
-0.355734,50,624.500508
-50.343362,50,624.962929
-54.69451,50,625.492114
-50.710788,50,625.958476
-50.288528,50,626.417888
-52.318273,50,626.943589
-50.717253,50,627.407075
-52.310824,50,627.928744
-54.608451,50,676.55197
-52.450414,50,677.13325
-52.276787,50,677.808329
-52.52637,50,678.415872
-58.76275,50,679.055781
-52.684513,50,679.617723
-51.001897,50,680.083088
-51.442474,50,680.592783
-54.956171,50,681.147236
-52.126271,50,681.656134
-52.269597,50,729.684291
-53.636459,50,730.221134
-51.969516,50,730.72091
-52.270215,50,731.233566
-50.873596,50,731.68761
-52.436723,50,732.193305
-50.767782,50,732.649378
-52.449082,50,733.179199
-52.064533,50,733.696913
-53.247129,50,734.250878
-52.04102,50,783.405967
-51.218398,50,783.871466
-50.612824,50,784.32701
-50.379477,50,784.783331
-54.265901,50,785.344237
-52.514832,50,785.860039
-53.7004,50,786.415482
-51.807116,50,786.895111
-52.451194,50,787.412884
-58.109096,50,787.979422
-50.71835,50,836.521668
-52.411111,50,837.096759
-50.806812,50,837.564135
-51.598354,50,838.095942
-53.465237,50,838.657821
-51.710164,50,839.1685
-52.349669,50,839.740349
-50.725639,50,840.214357
-54.642781,50,840.765153
-50.707106,50,841.225366
-54.14307,50,889.953058
-50.795712,50,890.420432
-51.043734,50,890.910031
-55.01339,50,891.454884
-50.860042,50,891.926345
-52.412585,50,892.450989
-51.885986,50,892.975691
-53.176741,50,893.526508
-51.947587,50,894.064247
-51.937661,50,894.580878
-53.144903,50,943.327252
-51.948631,50,943.838823
-51.678303,50,944.30213
-53.006717,50,944.81578
-51.813182,50,945.321973
-53.183791,50,945.828554
-53.103841,50,946.353332
-53.121341,50,946.87601
-50.90381,50,947.339417
-50.552174,50,947.793762
-53.879846,50,995.382814
-52.056376,50,995.888477
-53.050674,50,996.450426
-51.912928,50,996.972092
-1.861201,50,997.479717
-51.376862,50,997.945008
-52.06047,50,998.449605
-2.589791,50,998.911891
-51.281116,50,999.393768
-51.959512,50,999.902298
-52.045213,50,1048.542475
-51.839955,50,1049.062082
-53.132075,50,1049.560745
-51.395834,50,1050.022508
-51.67852,50,1050.52915
-52.37383,50,1051.054741
-51.175724,50,1051.520493
-51.905442,50,1052.036112
-58.530968,50,1052.584642
-51.167769,50,1053.057374
-44.576109,50,1101.27039
-50.719383,50,1101.730821
-52.136472,50,1102.209448
-53.204979,50,1102.729253
-57.420339,50,1103.346587
-52.773463,50,1103.861454
-51.201858,50,1104.330091
-52.899454,50,1104.871097
-51.919174,50,1105.400922
-51.685787,50,1105.895397
-51.949259,50,1154.287457
-50.95057,50,1154.75791
-54.842715,50,1155.288573
-52.90452,50,1155.85038
-51.587615,50,1156.330803
-53.419133,50,1156.898787
