# {"t_start": 1653606109.276232, "env_id": "CheolFingersLiquid-v1"} 
r,l,t
-50.105463,50,36.20124
-50.18513,50,36.373075
-50.105632,50,36.544909
-50.091284,50,36.686955
-50.186812,50,36.858792
-50.098616,50,37.030626
-50.10428,50,37.186839
-50.266733,50,37.343051
-50.086665,50,37.514886
-50.061923,50,37.655476
-51.76821,50,72.031363
-50.221782,50,72.204517
-50.189725,50,72.37635
-50.066782,50,72.548185
-50.12108,50,72.712202
-50.115205,50,72.884034
-50.046593,50,73.040248
-50.122392,50,73.212081
-50.107792,50,73.383915
-63.613939,50,73.525812
-50.089234,50,107.749403
-50.077291,50,107.921238
-50.074713,50,108.108693
-50.079064,50,108.296148
-50.065021,50,108.452361
-50.071068,50,108.624195
-50.051535,50,108.796028
-50.080679,50,108.969633
-50.044817,50,109.141466
-50.06946,50,109.282057
-50.031071,50,143.539905
-50.07515,50,143.696118
-50.052607,50,143.85233
-50.022474,50,144.024166
-50.071847,50,144.197632
-50.052381,50,144.369466
-50.036997,50,144.542591
-50.054224,50,144.702377
-50.068908,50,144.874212
-50.083946,50,145.046045
-50.065389,50,179.395819
-50.032113,50,179.567652
-82.850601,50,179.739486
-50.072335,50,179.912611
-50.060317,50,180.068823
-50.057667,50,180.256279
-87.446732,50,180.443735
-50.064326,50,180.599947
-50.066283,50,180.77178
-52.521355,50,180.927994
-50.065062,50,215.423735
-50.984712,50,215.611191
-50.032872,50,215.783024
-50.055853,50,215.954858
-50.080214,50,216.111071
-50.051575,50,216.282905
-50.043943,50,216.45474
-50.048563,50,216.626572
-50.060879,50,216.799695
-50.037593,50,216.940285
-50.036001,50,251.396697
-50.042982,50,251.552909
-50.078265,50,251.724742
-50.02453,50,251.896576
-50.052347,50,252.084033
-50.02631,50,252.257148
-50.033024,50,252.428982
-50.086678,50,252.585194
-50.082849,50,252.757026
-50.04441,50,252.897619
-50.027441,50,287.405704
-50.009357,50,287.577538
-50.026986,50,287.735052
-50.060628,50,287.906886
-50.060782,50,288.07872
-50.027061,50,288.234932
-50.022811,50,288.406768
-50.021892,50,288.562981
-50.075015,50,288.734813
