epoch,stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,stats_qf,test/episode,test/mean_F,test/mean_K,test/mean_Q,test/mean_r,test/success_rate,test/success_rate2,test/success_rate3,train/episode,train/success_rate,train/success_rate2,train/success_rate3
0,0.023929168,0.012204903,0.081327,0.22389236,0.0,10.0,0.0,0.46577084,0.5232724,3.4393206e-16,0.0,1.0,0.0,20.0,0.0,0.9996173469387755,0.0
1,0.02400719,0.0121605275,0.07760825,0.17445672,0.0,20.0,0.002026071204454638,0.3829453,0.49351937,-0.20635062,0.0,1.0,0.0,40.0,0.0,1.0,0.0
2,0.02394023,0.012121901,0.07768705,0.15337141,0.0,30.0,0.0,0.428511,0.5240166,-3.8461379e-16,0.0,1.0,0.0,60.0,0.0,0.9998724489795918,0.0
3,0.023987766,0.012102745,0.07826207,0.14054717,0.0,40.0,0.0078232141368062,0.4268926,0.5171397,0.042561747,0.0,1.0,0.0,80.0,0.0,0.9998724489795918,0.0
4,0.024005514,0.012088776,0.07898836,0.13195758,0.0,50.0,0.0,0.4585718,0.5579311,-2.2922842e-16,0.0,1.0,0.0,100.0,0.0,0.9998724489795918,0.0
5,0.023939025,0.012101689,0.078766145,0.12547272,0.0,60.0,0.00014854759501758963,0.47028112,0.56792027,0.002207935,0.0,1.0,0.0,120.0,0.0,0.9998724489795918,0.0
6,0.02391905,0.012080443,0.07873347,0.12034939,0.0,70.0,1.655939377087634e-05,0.5337331,0.5917851,0.0026317893,0.0,1.0,0.0,140.0,0.0,0.9998724489795918,0.0
7,0.023916023,0.012090551,0.07894025,0.116690986,0.0,80.0,0.006082867126679048,0.52069926,0.6137373,0.6581065,0.0,0.9997448979591836,0.0,160.0,0.0,0.9998724489795918,0.0
8,0.023898017,0.012080838,0.07904016,0.1139757,0.0,90.0,0.002845405600965023,0.60191154,0.6829978,-0.046625294,0.0,1.0,0.0,180.0,0.0,0.9998724489795918,0.0
9,0.023889333,0.01207239,0.07897516,0.111848705,0.0,100.0,0.002279597203596495,0.6177956,0.7001258,-0.100772195,0.0,1.0,0.0,200.0,0.0,0.9998724489795918,0.0
10,0.023925195,0.012078139,0.07957978,0.11313121,0.0,110.0,0.0,0.63132876,0.72397524,-1.0085259e-15,0.0,1.0,0.0,220.0,0.0,0.9998724489795918,0.0
11,0.023971688,0.012062034,0.081685394,0.18690869,0.0,120.0,1.4557003851223271e-05,0.64734435,0.69711083,0.0024740456,0.0,1.0,0.0,240.0,0.0,0.9998724489795918,0.0
12,0.023987997,0.012056743,0.0826303,0.1913295,0.0,130.0,0.0,0.6212939,0.71936667,-1.1063441e-15,0.0,1.0,0.0,260.0,0.0,1.0,0.0
13,0.023991968,0.012046516,0.09039947,0.29145283,0.0,140.0,0.00012473373499233276,0.65665656,0.7325833,-0.016364144,0.0,1.0,0.0,280.0,0.0,0.9997448979591836,0.0
14,0.023980752,0.0120445145,0.097399384,0.34364507,0.0,150.0,0.0014246775390347466,0.57416666,0.72187716,-0.13458602,0.0,1.0,0.0,300.0,0.0,0.9998724489795918,0.0
15,0.023964152,0.01204437,0.104552925,0.4032017,0.0,160.0,0.004783474723808467,0.59304005,0.72866356,-0.0024924881,0.0,1.0,0.0,320.0,0.0,0.9998724489795918,0.0
16,0.023946222,0.012037903,0.11095313,0.43346176,0.0,170.0,0.0013118680290062912,0.60672534,0.71524954,-0.011209123,0.0,1.0,0.0,340.0,0.0,0.9997448979591836,0.0
17,0.023919307,0.012037277,0.11790679,0.47642136,0.0,180.0,0.001433395897038281,0.5519428,0.69085157,0.0024652875,0.0,1.0,0.0,360.0,0.0,0.9998724489795918,0.0
