# {"t_start": 1652451784.5379646, "env_id": "CheolFingersSearch-v1"} 
r,l,t
-25.0005,50,27.718293
-25.0005,50,27.890126
-25.0005,50,28.046338
-25.0005,50,28.20255
-25.0005,50,28.374383
-25.0005,50,28.530594
-25.0005,50,28.671185
-25.0005,50,28.843018
-25.0005,50,28.999229
-25.0005,50,29.156753
-25.0005,50,56.55359
-25.0005,50,56.725422
-25.0005,50,56.897255
-25.0005,50,57.0775
-25.0005,50,57.233712
-25.0005,50,57.405545
-25.0005,50,57.561756
-25.0005,50,57.719291
-25.0005,50,57.875503
-25.0005,50,58.031714
-25.0005,50,85.704199
-25.0005,50,85.860411
-25.0005,50,86.016622
-25.0005,50,86.204076
-25.0005,50,86.345956
-25.0005,50,86.486546
-25.0005,50,86.642759
-25.0005,50,86.814591
-25.0005,50,86.982524
-25.0005,50,87.14019
-25.0005,50,114.741031
-25.0005,50,114.929767
-25.0005,50,115.085979
-25.0005,50,115.257812
-25.0005,50,115.414023
-25.0005,50,115.601477
-25.0005,50,115.77331
-25.0005,50,115.960764
-25.0005,50,116.116976
-25.0005,50,116.257567
-25.0005,50,144.102793
-25.0005,50,144.274626
-25.0005,50,144.446459
-25.0005,50,144.602671
-25.0005,50,144.774503
-25.0005,50,144.947633
-25.0005,50,145.119466
-25.0005,50,145.291299
-25.0005,50,145.44751
-25.0005,50,145.619343
-25.0005,50,173.556377
-25.0005,50,173.71259
-25.0005,50,173.900044
-25.0005,50,174.040634
-25.0005,50,174.212467
-25.0005,50,174.3843
-25.0005,50,174.556133
-25.0005,50,174.727967
-25.0005,50,174.901089
-25.0005,50,175.04168
-25.0005,50,203.199574
-25.0005,50,203.355786
-25.0005,50,203.52892
-25.0005,50,203.700753
-25.0005,50,203.872586
-25.0005,50,204.04442
-25.0005,50,204.200632
-25.0005,50,204.388085
-25.0005,50,204.559919
-25.0005,50,204.716131
-25.0005,50,232.821992
-25.0005,50,232.979719
-25.0005,50,233.151552
-25.0005,50,233.323385
-25.0005,50,233.479597
-25.0005,50,233.637083
-25.0005,50,233.793295
-25.0005,50,233.949507
-25.0005,50,234.10572
-25.0005,50,234.261931
-25.0005,50,262.550432
-25.0005,50,262.722266
-25.0005,50,262.878477
-25.0005,50,263.051902
-25.0005,50,263.223735
-25.0005,50,263.395568
-25.0005,50,263.553181
-25.0005,50,263.709393
-25.0005,50,263.865605
-25.0005,50,264.021816
-25.0005,50,292.147593
-25.0005,50,292.319427
-25.0005,50,292.475638
-25.0005,50,292.647472
-25.0005,50,292.819305
-25.0005,50,292.976873
-25.0005,50,293.164327
-25.0005,50,293.336161
-25.0005,50,293.523614
-25.0005,50,293.664205
-25.0005,50,321.837781
-25.0005,50,321.993993
-25.0005,50,322.151515
-25.0005,50,322.323349
-25.0005,50,322.47956
-25.0005,50,322.667014
-25.0005,50,322.838847
-25.216006,50,322.995059
-25.0005,50,323.136971
-25.0005,50,323.293183
-25.235524,50,352.366674
-25.0005,50,352.546593
-25.0005,50,352.716401
-25.0005,50,352.886905
-25.0005,50,353.070028
-25.0005,50,353.246757
-25.0005,50,353.416559
-25.0005,50,353.606819
-25.0005,50,353.776733
-25.0005,50,353.927021
-25.0005,50,382.641501
-25.0005,50,382.809499
-25.0005,50,382.985498
-25.0005,50,383.177496
-25.0005,50,383.353495
-25.0005,50,383.506822
-25.0005,50,383.674821
-25.0005,50,383.858819
-25.0005,50,384.034817
-25.0005,50,384.186816
-25.0005,50,412.38129
-25.0005,50,412.533289
-25.0005,50,412.685288
-25.0005,50,412.845286
-25.0005,50,413.021285
-25.0005,50,413.173284
-25.0005,50,413.357282
-25.0005,50,413.510639
-25.0005,50,413.694638
-25.0005,50,413.854636
-25.0005,50,442.259428
-25.0005,50,442.435426
-25.0005,50,442.619425
-25.0005,50,442.811422
-25.0005,50,442.995421
-25.0005,50,443.17142
