# {"t_start": 1649471997.1570458, "env_id": "CheolFingersSearch-v1"} 
r,l,t--25.0005,50,34.230432
-25.0005,50,34.419127
-25.0005,50,34.576397
-25.0005,50,34.763853
-25.0005,50,34.966928
-25.0005,50,35.140081
-25.0005,50,35.311917
-25.0005,50,35.484812
-25.0005,50,35.646374
-25.0005,50,35.786963
-25.0005,50,68.785701
-25.0005,50,68.941913
-25.0005,50,69.129369
-25.0005,50,69.28558
-25.0005,50,69.457414
-25.0005,50,69.629248
-25.0005,50,69.78546
-25.0005,50,69.974224
-25.0005,50,70.147122
-25.0005,50,70.303334
-25.0005,50,104.217986
-25.0005,50,104.389818
-25.0005,50,104.561653
-25.0005,50,104.749107
-25.0005,50,104.92094
-25.0005,50,105.077152
-25.0005,50,105.264609
-25.0005,50,105.42082
-25.0005,50,105.592654
-25.0005,50,105.733243
-25.0005,50,139.741521
-25.0005,50,139.913354
-25.0005,50,140.102056
-25.0005,50,140.279031
-25.0005,50,140.451918
-25.0005,50,140.623752
-25.0005,50,140.779964
-25.0005,50,140.951798
-25.0005,50,141.123631
-25.0005,50,141.279843
-25.0005,50,175.472942
-25.0005,50,175.66428
-25.0005,50,175.851779
-25.0005,50,176.07518
-25.0005,50,176.251706
-25.0005,50,176.430227
-25.0005,50,176.629692
-25.0005,50,176.89199
-25.0005,50,177.097439
-25.0005,50,177.180217
-2287.452791,50,211.583787
-2094.286866,50,211.771245
-1519.344754,50,211.944136
-44.404998,50,212.11753
-1931.746704,50,212.337302
-2358.503758,50,212.524757
-2679.944709,50,212.712211
-1722.199901,50,212.884046
-1757.155367,50,213.057125
-1093.167802,50,213.167532
-25.0005,50,247.412733
-25.0005,50,247.600188
-25.0005,50,247.803264
-25.0005,50,247.975097
-25.0005,50,248.162551
-25.0005,50,248.322806
-25.0005,50,248.51026
-25.0005,50,248.69879
-25.0005,50,248.870624
-25.0005,50,248.979973
-25.0005,50,283.429038
-25.0005,50,283.601926
-25.0005,50,283.789382
-25.0005,50,283.962598
-25.0005,50,284.135483
-25.0005,50,284.338559
-25.0005,50,284.510392
-25.0005,50,284.713469
-25.0005,50,284.900923
-25.0005,50,285.010273
-25.0005,50,319.499942
-25.0005,50,319.671775
-25.0005,50,319.874851
-25.0005,50,320.078434
-25.0005,50,320.25133
-25.0005,50,320.438784
-25.0005,50,320.622286
-25.0005,50,320.80974
-25.0005,50,320.998254
-25.0005,50,321.09198
-25.0005,50,355.630126
-25.0005,50,355.80196
-25.0005,50,355.973794
-25.0005,50,356.162504
-25.0005,50,356.335397
-25.0005,50,356.50723
-25.0005,50,356.679063
-25.0005,50,356.850897
-25.0005,50,357.007109
-25.0005,50,357.194564
-25.0005,50,391.709221
-25.0005,50,391.882108
-25.0005,50,392.069563
-25.0005,50,392.241397
-25.0005,50,392.413231
-25.0005,50,392.569443
-25.0005,50,392.725654
-25.0005,50,392.914448
-25.0005,50,393.101906
-25.0005,50,393.243556
-25.0005,50,427.771656
-25.0005,50,427.94349
-25.0005,50,428.130945
-25.0005,50,428.3184
-25.0005,50,428.491675
-25.0005,50,428.680187
-25.0005,50,428.867642
-25.0005,50,429.023854
-25.0005,50,429.196955
-25.0005,50,429.337545
-25.0005,50,463.856692
-25.0005,50,464.029589
-25.0005,50,464.217044
-25.0005,50,464.374538
-25.0005,50,464.563055
-25.0005,50,464.734888
-25.0005,50,464.922344
-25.0005,50,465.094177
-25.0005,50,465.281632
-25.0005,50,465.422224
-25.0005,50,499.892554
-25.0005,50,500.081069
-25.0005,50,500.268527
-25.0005,50,500.455982
-25.0005,50,500.627814
-25.0005,50,500.815269
-25.0005,50,500.971481
-25.0005,50,501.158937
-25.0005,50,501.33077
-25.0005,50,501.45574
-25.0005,50,535.967939
-25.0005,50,536.155393
-25.0005,50,536.361662
-25.0005,50,536.534548
-25.0005,50,536.706381
-25.0005,50,536.893836
-25.0005,50,537.081291
-25.0005,50,537.253125
-25.0005,50,537.441903
-25.0005,50,537.53563
-25.0005,50,572.045455
-25.0005,50,572.23291
-25.0005,50,572.420366
-25.0005,50,572.60782
-25.0005,50,572.779653
-25.0005,50,572.952723
-25.0005,50,573.141232
-25.0005,50,573.328687
-25.0005,50,573.500522
-25.0005,50,573.594248
-25.0005,50,608.079538
-25.0005,50,608.267688
-25.0005,50,608.425174
-25.0005,50,608.629305
-25.0005,50,608.816758
-25.0005,50,608.988591
-25.0005,50,609.176046
-25.0005,50,609.34788
-25.0005,50,609.535335
