# {"t_start": 1646378463.797882, "env_id": "CheolFingersManipulate-v1"} 
r,l,t
-101.137043,50,45.79221
-128.757997,50,46.294863
-108.883794,50,46.787541
-88.042866,50,47.339062
-118.383074,50,47.825757
-135.096049,50,48.396228
-89.224727,50,48.923813
-50.795876,50,49.411505
-175.610626,50,49.901192
-65.570801,50,50.474654
-145.523234,50,94.148547
-66.332956,50,94.63624
-130.201064,50,95.111964
-3.175224,50,95.56076
-35.149415,50,96.041472
-130.267496,50,96.531158
-127.618339,50,97.05675
-127.974448,50,97.568377
-52.849223,50,98.04809
-111.923411,50,98.549745
-102.511001,50,141.656163
-106.303878,50,142.149837
-52.793934,50,142.635535
-134.055668,50,143.196033
-57.712396,50,143.890172
-119.404991,50,144.432717
-56.040679,50,144.963295
-50.85549,50,145.414085
-133.792028,50,145.913747
-67.02076,50,146.474242
-121.36179,50,189.313375
-48.531127,50,189.857915
-62.487085,50,190.388492
-70.733248,50,190.894136
-192.730102,50,191.397786
-31.708415,50,191.893457
-157.362462,50,192.391123
-65.662093,50,192.901753
-36.521931,50,193.425349
-43.161035,50,193.920023
-88.652466,50,236.412087
-51.296287,50,236.924713
-51.289243,50,237.432351
-55.131852,50,237.900098
-80.236929,50,238.487521
-50.856271,50,238.946291
-109.846456,50,239.486842
-51.211569,50,239.940625
-51.33179,50,240.398398
-83.018946,50,240.96787
-50.938021,50,283.033079
-51.076114,50,283.480878
-51.215137,50,283.973557
-53.540083,50,284.453272
-126.705731,50,284.985843
-1.277113,50,285.437631
-51.311976,50,285.929313
-51.293048,50,286.388083
-53.702121,50,286.904697
-51.348553,50,287.361473
-51.004963,50,329.251151
-50.854518,50,329.723885
-51.102547,50,330.193625
-50.71276,50,330.647409
-51.184892,50,331.104184
-50.952998,50,331.576915
-51.064463,50,332.058625
-53.64064,50,332.572247
-62.670285,50,333.095844
-51.595744,50,333.580543
-51.231985,50,375.569954
-50.992339,50,376.056649
-50.834699,50,376.514422
-50.969482,50,376.998126
-50.641071,50,377.449914
-51.043808,50,377.934614
-51.13305,50,378.389395
-51.212525,50,378.87609
-51.131779,50,379.329873
-50.891247,50,379.828536
-50.729313,50,422.165021
-50.813371,50,422.61681
-50.74911,50,423.068599
-50.928253,50,423.522381
-50.794067,50,424.020047
-50.525125,50,424.47782
-50.416639,50,424.9326
-50.753635,50,425.385387
-50.962306,50,425.835181
-0.781273,50,426.299934
-51.153662,50,468.689277
-50.690153,50,469.156026
-50.532899,50,469.652694
-50.842082,50,470.114456
-50.697604,50,470.586191
-50.612584,50,471.171623
