epoch,stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,stats_qf,test/episode,test/mean_F,test/mean_K,test/mean_Q,test/mean_r,test/success_rate,test/success_rate2,test/success_rate3,train/episode,train/success_rate,train/success_rate2,train/success_rate3
0,0.023903288,0.012342489,0.07679031,0.31208506,0.0,10.0,0.010661671869456768,0.39756957,0.4740793,-0.12432347,0.0,1.0,0.0,20.0,0.0,0.9993622448979592,0.0
1,0.024002125,0.012172239,0.07029495,0.2379881,0.0,20.0,0.0037184994434937835,0.43569803,0.5484679,-0.16292131,0.0,1.0,0.0,40.0,0.0,0.9997448979591836,0.0
2,0.024008129,0.012142661,0.068640254,0.20614786,0.0,30.0,0.0002921501290984452,0.44120923,0.5269858,0.11392309,0.0,0.9997448979591836,0.0,60.0,0.0,0.9998724489795918,0.0
3,0.023988923,0.012148728,0.067266375,0.18556425,0.0,40.0,0.00015574235294479877,0.52801096,0.62390125,0.0072053885,0.0,1.0,0.0,80.0,0.0,1.0,0.0
4,0.024035377,0.012110223,0.06701651,0.17159005,0.0,50.0,0.00013233906065579504,0.53587127,0.6206885,0.0005365325,0.0,1.0,0.0,100.0,0.0,1.0,0.0
5,0.024023075,0.012082383,0.0674611,0.16488491,0.0,60.0,0.002430863147310447,0.53704715,0.607092,0.22872706,0.0,1.0,0.0,120.0,0.0,0.9997448979591836,0.0
6,0.024022684,0.012092407,0.06740684,0.15700446,0.0,70.0,0.0010753052483778447,0.5802462,0.6516413,0.08245602,0.0,1.0,0.0,140.0,0.0,0.9997448979591836,0.0
7,0.024030302,0.012077263,0.068904586,0.15909605,0.0,80.0,0.00010290931822964922,0.60598695,0.6479231,-0.0032483123,0.0,1.0,0.0,160.0,0.0,1.0,0.0
8,0.024053836,0.012068741,0.06925686,0.15346046,0.0,90.0,0.0,0.6171676,0.7022643,-2.5229819e-16,0.0,1.0,0.0,180.0,0.0,0.9998724489795918,0.0
9,0.024095327,0.012061464,0.06928172,0.14874184,0.0,100.0,0.00033521128352731466,0.602664,0.692135,-0.0023309768,0.0,1.0,0.0,200.0,0.0,1.0,0.0
10,0.024062488,0.012056266,0.06927627,0.14485712,0.0,110.0,8.112214891298208e-05,0.64361227,0.6931602,-0.005284525,0.0,1.0,0.0,220.0,0.0,0.9997448979591836,0.0
11,0.02405266,0.012069449,0.069330275,0.14140354,0.0,120.0,0.0,0.6061101,0.6791997,1.3428822e-15,0.0,1.0,0.0,240.0,0.0,0.9994897959183674,0.0
12,0.02406225,0.012064408,0.07096863,0.16649632,0.0,130.0,0.0021501723676919937,0.66619015,0.7033765,-0.007051525,0.0,1.0,0.0,260.0,0.0,0.9998724489795918,0.0
13,0.02405645,0.0120704975,0.07118693,0.16287051,0.0,140.0,0.0,0.680873,0.7402502,-1.9380503e-15,0.0,1.0,0.0,280.0,0.0,0.9997448979591836,0.0
14,0.024055975,0.012064311,0.07156351,0.16009666,0.0,150.0,0.0002170867519453168,0.64800227,0.6913438,0.06522602,0.0,1.0,0.0,300.0,0.0,0.9997448979591836,0.0
15,0.02406131,0.0120651005,0.07230785,0.1602519,0.0,160.0,0.0007821185499778949,0.6257657,0.6979209,0.08814769,0.0,1.0,0.0,320.0,0.0,0.999107142857143,0.0
16,0.024047041,0.012063888,0.07332079,0.16355559,0.0,170.0,0.0012849982012994587,0.6511718,0.70290536,-0.0235154,0.0,1.0,0.0,340.0,0.0,1.0,0.0
17,0.024035558,0.012058934,0.07611762,0.21238232,0.0,180.0,0.0012791155022569,0.67097217,0.73504627,-0.027092673,0.0,1.0,0.0,360.0,0.0,1.0,0.0
18,0.024046578,0.012058767,0.08047236,0.2736725,0.0,190.0,0.02356323366984725,0.64314437,0.7111317,-0.028689465,0.0,1.0,0.0,380.0,0.0,0.9994897959183674,0.0
19,0.024018437,0.012056994,0.09326128,0.38145486,0.0,200.0,1.8392191122984514e-05,0.66465735,0.72041094,-0.0013072771,0.0,1.0,0.0,400.0,0.0,0.9993622448979593,0.0
20,0.024020636,0.012044258,0.105795145,0.45790783,0.0,210.0,0.0006796712614232092,0.6444695,0.72313035,0.001905472,0.0,1.0,0.0,420.0,0.0,0.9994897959183673,0.0
21,0.024020072,0.012040198,0.12787277,0.57573617,0.0,220.0,0.0019760861177928746,0.66605055,0.7336535,-0.016610354,0.0,1.0,0.0,440.0,0.0,0.9997448979591836,0.0
22,0.024011085,0.012045982,0.14525394,0.66089267,0.0,230.0,0.08601480978541076,0.613641,0.7186279,-0.20247337,0.0,1.0,0.0,460.0,0.0,1.0,0.0
23,0.02400971,0.01204676,0.16251831,0.74104726,0.0,240.0,0.0009296482894569635,0.64976704,0.72342813,-0.09023188,0.0,1.0,0.0,480.0,0.0,0.9989795918367348,0.0
24,0.024005953,0.012043506,0.1717424,0.7701564,0.0,250.0,0.007169684366090223,0.62189865,0.69275767,-0.022830077,0.0,1.0,0.0,500.0,0.0,0.9994897959183674,0.0
25,0.024007984,0.012044112,0.18155134,0.80166805,0.0,260.0,0.03701577160973102,0.6403785,0.7338697,0.4685341,0.0,0.9994897959183673,0.0,520.0,0.0,0.9996173469387755,0.0
26,0.02400047,0.012041382,0.18893996,0.81959534,0.0,270.0,0.006473096902482212,0.65455246,0.7547524,-0.08078569,0.0,1.0,0.0,540.0,0.0,0.9993622448979592,0.0
27,0.0239929,0.01203129,0.20122963,0.8678103,0.0,280.0,0.014337779837660491,0.6878728,0.7485003,0.15948914,0.0,1.0,0.0,560.0,0.0,0.999234693877551,0.0
28,0.02398853,0.012029665,0.2146927,0.91345626,0.0,290.0,0.008951713040005416,0.6506417,0.7405669,-0.13938342,0.0,1.0,0.0,580.0,0.0,0.999107142857143,0.0
29,0.023988128,0.0120283635,0.22158542,0.9295866,0.0,300.0,0.013218614272773266,0.66547537,0.74914765,-0.054243077,0.0,1.0,0.0,600.0,0.0,0.999107142857143,0.0
30,0.023989629,0.012032228,0.22608335,0.94327444,0.0,310.0,0.007901998644229025,0.65696585,0.7306023,0.79830635,0.0,0.9997448979591836,0.0,620.0,0.0,0.9996173469387755,0.0
31,0.02397928,0.012030645,0.23018157,0.9575109,0.0,320.0,0.007234530450659804,0.6659093,0.7551018,-0.011342654,0.0,1.0,0.0,640.0,0.0,0.9997448979591836,0.0
