# {"t_start": 1651772164.8757422, "env_id": "CheolFingersLiquid-v1"} 
r,l,t
-34.29407,50,35.75578
-1.148737,50,35.927614
-42.35344,50,36.099447
-50.098537,50,36.271281
-40.422259,50,36.460071
-33.478143,50,36.632217
-25.380597,50,36.80405
-34.424289,50,36.991505
-2.279156,50,37.163338
-7.19286,50,37.319551
-1.2428,50,71.647136
-0.402405,50,71.834592
-6.161369,50,71.990804
-4.103131,50,72.163928
-0.035296,50,72.304519
-0.201726,50,72.491974
-0.012686,50,72.663808
-47.10365,50,72.814532
-47.097734,50,72.986366
-50.049151,50,73.127963
-38.133802,50,107.196985
-2.271394,50,107.38444
-0.0439,50,107.540652
-0.085643,50,107.696865
-1.210346,50,107.874849
-12.345236,50,108.066409
-28.311314,50,108.253865
-0.242225,50,108.425698
-3.32234,50,108.597532
-0.251183,50,108.746137
-17.261192,50,143.20791
-1.226484,50,143.379743
-0.063461,50,143.551577
-0.071217,50,143.70779
-22.277268,50,143.895245
-19.26342,50,144.0827
-50.082127,50,144.240711
-20.185574,50,144.428166
-0.03648,50,144.584378
-18.327787,50,144.740591
-3.209735,50,179.143037
-50.030151,50,179.314871
-50.026477,50,179.471084
-0.173943,50,179.64427
-48.082831,50,179.817391
-50.043319,50,179.973603
-50.072256,50,180.145438
-0.031823,50,180.30165
-50.048413,50,180.473483
-0.067012,50,180.629695
-18.230328,50,215.598171
-0.147626,50,215.782169
-50.091454,50,215.950169
-0.120515,50,216.110168
-0.037926,50,216.286167
-0.082602,50,216.446166
-30.226042,50,216.631461
-0.06522,50,216.79146
-50.074804,50,216.967458
-50.067603,50,217.103457
-50.140378,50,252.233281
-0.082349,50,252.394893
-0.078025,50,252.554893
-0.063584,50,252.714891
-0.12501,50,252.886612
-0.208393,50,253.086611
-0.045562,50,253.24661
-50.069179,50,253.410578
-20.248234,50,253.599729
-50.077214,50,253.751728
-0.046386,50,288.653476
-0.1319,50,288.821475
-0.064178,50,288.989474
-17.240658,50,289.181473
-50.028635,50,289.349472
-21.237022,50,289.533471
-50.179347,50,289.70147
-30.254187,50,289.877469
-50.06004,50,290.053468
-50.252035,50,290.214858
-0.141283,50,324.851318
-37.1793,50,325.019318
-2.208024,50,325.203316
-16.272564,50,325.379315
-13.270873,50,325.572661
-0.047399,50,325.740661
-0.108022,50,325.900659
-21.328283,50,326.076658
-17.221698,50,326.260657
-0.244677,50,326.404657
-19.383293,50,361.237539
-0.036206,50,361.397539
-0.091565,50,361.557538
-0.051409,50,361.717537
-0.048144,50,361.893537
-11.310482,50,362.077535
-0.059964,50,362.237534
-9.208731,50,362.406927
-50.26068,50,362.566926
-47.132022,50,362.742925
-11.301798,50,397.653512
-0.244849,50,397.837512
-4.23248,50,398.019657
-12.258122,50,398.220946
-50.071156,50,398.388945
-10.349554,50,398.564945
-50.075559,50,398.732945
-18.298279,50,398.900943
-17.288108,50,399.092943
-7.249358,50,399.244941
-11.054254,50,434.105915
-0.272032,50,434.289913
-13.344635,50,434.465913
-13.216544,50,434.649912
-0.067634,50,434.801911
-4.235011,50,434.977911
-0.294407,50,435.169909
-32.402191,50,435.337908
-11.41168,50,435.513907
-6.240433,50,435.673906
-2.295069,50,470.619955
-16.233263,50,470.819953
-0.063686,50,470.979952
-50.050167,50,471.137603
-0.211448,50,471.305602
-0.060594,50,471.475
-18.258105,50,471.658999
-1.2668,50,471.826998
-50.224963,50,472.018997
-15.295277,50,472.178996
-11.281856,50,507.361676
-0.072233,50,507.537675
-49.321358,50,507.721674
-4.102082,50,507.89113
-9.125561,50,508.05132
-50.229223,50,508.228703
-50.264651,50,508.412701
-50.329372,50,508.6047
-16.274975,50,508.796699
-4.177152,50,508.940698
-6.20309,50,544.017165
-43.218837,50,544.193164
-0.071055,50,544.361164
-0.129704,50,544.529163
-16.203767,50,544.72244
-50.275338,50,544.914438
-50.338409,50,545.091861
-50.29001,50,545.26786
-50.295595,50,545.435859
-50.183146,50,545.603858
-0.041806,50,580.287943
-0.064216,50,580.447943
-16.305345,50,580.633236
-2.276555,50,580.809236
-12.103777,50,580.961234
-10.295944,50,581.145234
-14.204567,50,581.321233
-50.222132,50,581.505232
-0.065928,50,581.657304
-0.067684,50,581.809303
-50.230334,50,617.034463
-17.335469,50,617.235924
-14.415694,50,617.41644
-50.223382,50,617.585986
-50.208807,50,617.766502
-14.248735,50,617.951008
-0.079794,50,618.108586
-16.254218,50,618.282121
-50.319602,50,618.466627
-10.335256,50,618.622555
-50.22323,50,653.65098
-50.296183,50,653.818979
-10.300358,50,654.002978
-0.046806,50,654.162977
-45.313125,50,654.338976
-0.174716,50,654.506976
-49.166588,50,654.666975
-13.328317,50,654.858973
-0.050813,50,655.010973
-50.238673,50,655.178972
-23.286369,50,690.373341
-9.195258,50,690.54934
-9.33281,50,690.741339
-50.247298,50,690.917339
-50.449447,50,691.085337
-14.429583,50,691.269337
-15.362037,50,691.445336
-38.320639,50,691.613335
-1.194837,50,691.797334
-16.275004,50,691.957333
-1.186889,50,727.007669
-21.281982,50,727.183668
-4.260976,50,727.359667
-11.337514,50,727.551667
-0.262096,50,727.713125
-23.382298,50,727.897124
-0.036097,50,728.065123
-1.2627,50,728.250674
-50.174383,50,728.410673
