# {"t_start": 1647192136.422895, "env_id": "CheolFingersManipulate-v1"} 
r,l,t
-51.514965,50,39.287554
-51.24606,50,39.569969
-51.241047,50,39.852201
-51.250797,50,40.133381
-51.245956,50,40.398936
-1.231969,50,40.681404
-1.230373,50,40.963646
-51.213409,50,41.244823
-51.237912,50,41.526
-51.217096,50,41.791559
-51.221447,50,79.103225
-51.244574,50,79.384402
-51.245924,50,79.665581
-51.233452,50,79.946759
-51.233554,50,80.227937
-51.241666,50,80.493494
-1.234367,50,80.776047
-51.228201,50,81.04266
-51.247309,50,81.323838
-51.254865,50,81.589395
-51.236215,50,119.011166
-51.247163,50,119.276724
-51.248319,50,119.557902
-51.247609,50,119.839079
-51.241036,50,120.105878
-51.240263,50,120.388124
-51.231427,50,120.669302
-51.231561,50,120.937186
-51.237622,50,121.218364
-51.240814,50,121.486216
-51.236347,50,158.568318
-51.221407,50,158.855641
-51.23192,50,159.121201
-51.209534,50,159.395768
-51.216891,50,159.663607
-51.231887,50,159.944788
-51.237276,50,160.225965
-51.235088,50,160.505355
-51.227451,50,160.787819
-51.230385,50,161.054432
-51.218778,50,198.270798
-51.184508,50,198.536356
-51.217443,50,198.808111
-51.212708,50,199.073668
-51.195858,50,199.339223
-51.215202,50,199.620403
-51.21486,50,199.88596
-51.209892,50,200.15321
-51.216182,50,200.421085
-51.231256,50,200.687713
-51.206407,50,238.05819
-51.234271,50,238.323747
-51.234231,50,238.590533
-51.241465,50,238.872358
-51.241907,50,239.137913
-51.243922,50,239.419091
-1.253288,50,239.68465
-51.242159,50,239.951445
-51.261262,50,240.233679
-51.253064,50,240.514857
-51.245166,50,277.68849
-51.264779,50,277.96821
-51.291395,50,278.233767
-51.263471,50,278.514945
-51.241151,50,278.778946
-51.244798,50,279.045575
-51.24566,50,279.316142
-51.247786,50,279.597321
-51.262671,50,279.878499
-51.264563,50,280.144056
-51.240275,50,317.294071
-51.23359,50,317.57525
-51.239298,50,317.856428
-51.232302,50,318.121984
-51.233515,50,318.403162
-51.240159,50,318.68679
-51.241237,50,318.954076
-51.233368,50,319.236314
-51.232627,50,319.517492
-51.240759,50,319.783048
-51.231199,50,357.074337
-51.220987,50,357.355515
-51.197467,50,357.621072
-51.212708,50,357.90225
-51.220074,50,358.167807
-51.224198,50,358.448985
-51.277059,50,358.719646
-51.239694,50,358.985203
-51.255276,50,359.266382
-51.226343,50,359.531939
-51.237215,50,396.993094
-51.23455,50,397.262363
-51.227818,50,397.544609
-52.295292,50,397.841409
-51.193339,50,398.124171
-51.2447,50,398.406414
-51.221241,50,398.695508
-51.233997,50,398.9928
-51.236904,50,399.283485
-51.228378,50,399.566959
-51.231099,50,436.720794
-51.302356,50,437.001972
-51.256195,50,437.28315
-51.228682,50,437.564328
-51.196267,50,437.845506
-51.268426,50,438.120227
-51.222064,50,438.401405
-51.216394,50,438.686369
-51.232265,50,438.960415
-51.230993,50,439.225972
-51.205439,50,476.888873
-51.20667,50,477.154429
-51.235351,50,477.419986
-51.467632,50,477.685544
-51.116306,50,477.966722
-51.208964,50,478.232281
-51.222312,50,478.499033
-51.121601,50,478.773696
-51.139943,50,479.039253
-51.234594,50,479.30481
-51.245162,50,517.247908
-51.239184,50,517.529087
-51.23895,50,517.810264
-51.226302,50,518.072605
-51.223794,50,518.354855
-54.869768,50,518.688376
-51.094572,50,518.963516
-51.227966,50,519.244696
-51.235044,50,519.533124
-51.232693,50,519.799743
-51.24334,50,557.330671
-51.508675,50,557.613089
-51.195468,50,557.87972
-51.233685,50,558.145279
-51.239736,50,558.426456
-51.244747,50,558.69666
-1.527089,50,558.963932
-51.20305,50,559.230542
-51.238457,50,559.511721
-51.245529,50,559.777279
-51.245134,50,597.550306
-51.241205,50,597.831485
-51.166394,50,598.112662
-51.214934,50,598.37822
-51.211743,50,598.659399
-51.279873,50,598.932302
-51.21308,50,599.213479
-51.248572,50,599.494658
-52.854578,50,599.791457
-51.102878,50,600.072635
-54.522384,50,637.943054
-51.073537,50,638.210943
-51.242744,50,638.4765
-51.222426,50,638.745385
-51.244531,50,639.012042
-51.234998,50,639.2806
-51.232658,50,639.547244
-53.447603,50,639.844047
-51.086155,50,640.109603
-56.237811,50,640.436856
-53.082542,50,678.446455
-53.847309,50,678.752677
-51.244183,50,679.018234
-51.23928,50,679.299412
-51.204815,50,679.564969
-1.221445,50,679.846148
-51.211294,50,680.111705
-51.195264,50,680.392884
-51.239052,50,680.65844
-52.432399,50,680.95524
-51.124718,50,719.077035
-51.262109,50,719.342592
-52.760573,50,719.655011
-55.50612,50,719.968706
-52.333111,50,720.26657
-52.290151,50,720.56337
-51.802357,50,720.844549
-51.146611,50,721.125727
-51.201709,50,721.393607
-51.210333,50,721.659166
-57.009297,50,759.796794
-56.841706,50,760.124835
-51.052811,50,760.406838
-52.292229,50,760.700237
-63.818337,50,760.998105
-60.267716,50,761.326146
-52.993499,50,761.638566
-51.133645,50,761.921067
-51.251011,50,762.20331
-52.446416,50,762.484486
-53.041261,50,800.28259
-51.704597,50,800.564832
-52.191292,50,800.877253
-59.978259,50,801.189674
-59.25212,50,801.502094
-57.295425,50,801.816813
-51.220569,50,802.099285
-64.190156,50,802.412766
-51.173334,50,802.693943
-53.652008,50,802.990743
-54.474655,50,840.955084
-51.91647,50,841.236262
-51.023542,50,841.501821
-52.260551,50,841.79862
-52.114792,50,842.081003
-56.117343,50,842.394496
-52.422559,50,842.691296
-1.724176,50,842.956854
-52.864024,50,843.269275
-52.204037,50,843.551604
-61.793755,50,882.425122
-51.077144,50,882.690679
-55.434079,50,883.034341
-3.864605,50,883.33114
-61.489079,50,883.677202
-53.657197,50,883.974002
-52.247799,50,884.255181
-51.13056,50,884.53636
-52.744323,50,884.8501
-63.067083,50,885.179195
-1.16312,50,922.951597
-55.699585,50,923.265078
-51.120986,50,923.530637
-51.541945,50,923.811816
-52.300288,50,924.077373
-1.70039,50,924.35855
-51.140429,50,924.624109
-51.841865,50,924.889665
-52.723317,50,925.186465
-52.059199,50,925.473776
-51.107634,50,963.619649
-61.9213,50,963.917678
-52.524123,50,964.215536
-51.170844,50,964.481093
-51.761351,50,964.746652
-53.285864,50,965.043452
-51.251924,50,965.31024
-54.38458,50,965.62378
-51.564185,50,965.889339
-54.346166,50,966.21738
-67.743698,50,1004.353202
-53.558115,50,1004.650003
-51.762096,50,1004.915559
-56.915415,50,1005.22798
-60.582692,50,1005.540401
-52.204965,50,1005.852823
-57.975978,50,1006.165242
-53.46703,50,1006.493284
-53.863012,50,1006.790085
-52.951259,50,1007.086883
-52.678705,50,1044.990163
-51.167296,50,1045.255721
-51.221037,50,1045.521276
-55.144296,50,1045.818078
-51.183814,50,1046.083636
-57.123536,50,1046.364814
-52.349965,50,1046.645991
-54.901645,50,1046.974034
-57.881326,50,1047.270833
-51.811205,50,1047.553282
-51.06476,50,1085.564861
-54.17682,50,1085.892901
