# {"t_start": 1649466222.4081686, "env_id": "CheolFingersSearch-v1"} 
r,l,t
-25.0005,50,34.748987
-25.0005,50,34.932985
-25.0005,50,35.116984
-25.0005,50,35.308983
-25.0005,50,35.476981
-25.0005,50,35.64498
-25.0005,50,35.812979
-25.0005,50,35.988977
-25.0005,50,36.164977
-25.0005,50,36.300975
-25.0005,50,69.672273
-25.0005,50,69.849644
-25.0005,50,70.009642
-25.0005,50,70.170698
-25.0005,50,70.338698
-25.0005,50,70.498696
-25.0005,50,70.658694
-25.0005,50,70.826694
-25.0005,50,71.010692
-25.0005,50,71.178691
-25.056768,50,105.591911
-105.51414,50,105.73591
-113.119122,50,105.903908
-29.423216,50,106.071907
-111.642366,50,106.223907
-103.788816,50,106.386045
-42.644156,50,106.562044
-109.455317,50,106.738043
-94.075404,50,106.906041
-109.304718,50,107.06604
-25.0005,50,141.885897
-25.0005,50,142.053895
-25.0005,50,142.239151
-25.0005,50,142.416209
-25.0005,50,142.576209
-25.0005,50,142.752208
-25.0005,50,142.928205
-25.0005,50,143.112204
-25.0005,50,143.280204
-25.0005,50,143.424202
-25.0005,50,178.32978
-25.0005,50,178.489778
-25.0005,50,178.649777
-25.0005,50,178.825775
-25.0005,50,178.995002
-25.0005,50,179.164058
-25.0005,50,179.332059
-25.0005,50,179.500058
-25.0005,50,179.692056
-25.0005,50,179.836055
-25.0005,50,214.830375
-25.0005,50,215.007653
-25.0005,50,215.160716
-25.0005,50,215.336714
-25.0005,50,215.512712
-25.0005,50,215.696711
-25.0005,50,215.865949
-25.0005,50,216.03411
-25.0005,50,216.210108
-25.0005,50,216.355173
-12.309983,50,251.538522
-9.313818,50,251.706521
-13.478136,50,251.867581
-16.240941,50,252.028647
-11.070014,50,252.220645
-15.838298,50,252.380644
-14.816866,50,252.564644
-9.257507,50,252.733868
-10.159646,50,252.918933
-15.676703,50,253.078931
-13.520799,50,288.401479
-33.082446,50,288.593477
-18.992123,50,288.753477
-12.689718,50,288.929475
-13.114231,50,289.105474
-14.746105,50,289.2693
-13.482081,50,289.44853
-12.703907,50,289.60959
-15.074401,50,289.785588
-21.184747,50,289.929586
-10.0005,50,325.433398
-10.0005,50,325.595962
-9.345935,50,325.774485
-10.0005,50,325.95101
-10.562517,50,326.165436
-10.0005,50,326.332986
-10.0005,50,326.50353
-10.0005,50,326.679058
-10.0005,50,326.835639
-9.13106,50,326.964294
-25.0005,50,362.430504
-25.0005,50,362.598503
-25.0005,50,362.782501
-25.0005,50,362.9505
-25.0005,50,363.126498
-25.0005,50,363.302497
-25.0005,50,363.470496
-25.0005,50,363.638495
-25.0005,50,363.798494
-25.0005,50,363.966493
-14.629321,50,399.496711
-14.641884,50,399.67271
-15.062426,50,399.849761
-17.871378,50,400.017761
-17.612358,50,400.187028
-14.948292,50,400.364086
-20.377629,50,400.532085
-16.836929,50,400.700083
-16.717972,50,400.860082
-18.452957,50,401.012082
-25.982573,50,436.764896
-25.629136,50,436.940894
-12.336356,50,437.100893
-25.538613,50,437.268892
-26.166119,50,437.43689
-27.442702,50,437.60188
-11.564187,50,437.769882
-10.985743,50,437.938936
-9.952717,50,438.114934
-12.753698,50,438.290933
-10.852234,50,473.92221
-10.918908,50,474.098209
-10.0005,50,474.282207
-9.776028,50,474.466206
-10.505598,50,474.634205
-9.40449,50,474.811522
-10.973483,50,474.98059
-10.0005,50,475.148589
-10.0005,50,475.30987
-9.428798,50,475.454924
-19.0005,50,511.053263
-18.983967,50,511.23726
-19.356684,50,511.421259
-18.753159,50,511.592652
-18.617628,50,511.760652
-16.784272,50,511.9217
-19.0005,50,512.0897
-25.441001,50,512.272733
-29.351171,50,512.449794
-19.130045,50,512.585792
-16.466802,50,548.246611
-13.402652,50,548.40661
-26.250685,50,548.574608
-15.055767,50,548.758607
-13.652064,50,548.942606
-14.489273,50,549.102605
-11.089808,50,549.294603
-13.0005,50,549.470602
-12.814089,50,549.646601
-13.076168,50,549.791835
-25.0005,50,585.341989
-25.0005,50,585.519054
-25.0005,50,585.687053
-25.0005,50,585.863051
-25.0005,50,586.031051
-25.0005,50,586.19905
-25.0005,50,586.359048
-25.0005,50,586.529225
-25.0005,50,586.690475
-25.0005,50,586.859538
-25.0005,50,622.445315
-25.0005,50,622.621315
-25.0005,50,622.789313
-25.0005,50,622.973311
-25.0005,50,623.14931
-25.0005,50,623.309309
-25.0005,50,623.477308
-25.0005,50,623.669307
-25.0005,50,623.845305
-25.0005,50,623.989304
-25.0005,50,659.541159
-25.0005,50,659.701158
-25.0005,50,659.853157
-25.0005,50,660.030217
-25.0005,50,660.199447
-25.0005,50,660.383446
-25.0005,50,660.55251
-25.0005,50,660.73651
-25.0005,50,660.896508
-25.0005,50,661.056508
-25.0005,50,696.62887
-25.0005,50,696.77287
-25.0005,50,696.932868
-25.0005,50,697.092868
-25.0005,50,697.268866
-25.0005,50,697.428865
-25.0005,50,697.604864
-25.0005,50,697.772862
-25.0005,50,697.956862
