# {"t_start": 1652826471.5824962, "env_id": "CheolFingersLiquid-v1"} 
r,l,t
-50.146668,50,30.758876
-50.107229,50,30.934874
-50.05787,50,31.110873
-52.822197,50,31.294871
-50.035284,50,31.47087
-50.082235,50,31.646869
-50.102136,50,31.816251
-58.281602,50,32.008249
-50.138895,50,32.184248
-51.617339,50,32.336247
-50.053278,50,62.070426
-50.483542,50,62.25597
-50.034537,50,62.439967
-50.09864,50,62.619496
-50.0886,50,62.787494
-50.07173,50,62.973231
-50.037576,50,63.149229
-50.12643,50,63.317227
-50.073339,50,63.501226
-50.089041,50,63.637227
-50.091616,50,93.35095
-50.105868,50,93.52837
-50.112792,50,93.69637
-50.064302,50,93.872369
-50.070814,50,94.049671
-50.048445,50,94.225674
-50.1154,50,94.409669
-50.097584,50,94.585668
-50.062524,50,94.769667
-50.053251,50,94.913667
-50.117129,50,124.619099
-50.06916,50,124.795098
-50.037803,50,124.972629
-50.07507,50,125.148628
-50.058792,50,125.343815
-50.093371,50,125.519812
-50.070108,50,125.703811
-50.10188,50,125.887811
-50.074138,50,126.063809
-50.125464,50,126.199808
-50.074084,50,155.9602
-50.032399,50,156.136727
-50.038448,50,156.316246
-50.105718,50,156.488784
-50.047522,50,156.663316
-50.094147,50,156.843832
-50.086191,50,157.030333
-50.048448,50,157.219825
-50.074208,50,157.393359
-50.072312,50,157.547945
-50.062789,50,186.928104
-50.125437,50,187.10553
-50.064694,50,187.281528
-50.084561,50,187.457527
-50.084219,50,187.641527
-50.1037,50,187.809527
-50.056378,50,187.993525
-50.047478,50,188.169523
-50.106237,50,188.345524
-50.108923,50,188.490899
-50.054091,50,218.028783
-50.069422,50,218.196782
-50.059774,50,218.372782
-50.096345,50,218.55678
-50.053295,50,218.724778
-50.076594,50,218.908778
-50.053188,50,219.084776
-50.047484,50,219.268775
-50.064905,50,219.446386
-50.099881,50,219.607746
-50.032336,50,248.906715
-50.078935,50,249.090714
-50.101655,50,249.266714
-50.062556,50,249.452033
-50.067221,50,249.628031
-50.038461,50,249.80403
-50.07357,50,249.988029
-50.054428,50,250.172028
-50.048836,50,250.348028
-50.069219,50,250.484027
-50.044785,50,279.911235
-50.05964,50,280.087232
-50.04178,50,280.271232
-50.031808,50,280.44723
-50.09215,50,280.623229
-50.02916,50,280.800591
-50.039141,50,280.976591
-50.060357,50,281.160589
-50.042324,50,281.328587
-50.042342,50,281.480586
-50.04687,50,311.019147
-50.02233,50,311.195147
-50.055066,50,311.379145
-50.066992,50,311.555145
-50.602556,50,311.747143
-50.032363,50,311.923142
-50.07608,50,312.100417
-50.052747,50,312.268417
-50.06091,50,312.436415
-50.032965,50,312.580415
-50.051018,50,342.163473
-50.689275,50,342.34885
-50.022432,50,342.51685
-50.056328,50,342.708848
-50.309556,50,342.892848
-50.050241,50,343.076846
-50.044719,50,343.252845
-50.071377,50,343.430252
-50.057708,50,343.606251
-50.041721,50,343.73425
-52.141314,50,373.223938
-50.037953,50,373.407936
-50.067753,50,373.575935
-50.256395,50,373.751934
-50.077806,50,373.927933
-50.068696,50,374.103932
-50.048853,50,374.279932
-50.059001,50,374.45593
-50.038866,50,374.639929
-50.088367,50,374.785276
-50.112489,50,404.214523
-50.075112,50,404.390522
-50.071715,50,404.566521
-50.192751,50,404.751837
-50.117647,50,404.935836
-50.729498,50,405.119835
-50.054166,50,405.295835
-50.048075,50,405.471834
-51.808027,50,405.671833
-50.037198,50,405.799832
-50.130722,50,435.158431
-50.052836,50,435.358429
-50.11182,50,435.535778
-50.119016,50,435.711777
-50.11417,50,435.897263
-50.02943,50,436.073263
-50.103673,50,436.249261
-50.199066,50,436.433262
-50.025331,50,436.60926
-50.031201,50,436.737259
-50.04807,50,466.472475
-50.080627,50,466.648475
-50.912234,50,466.840474
-50.048184,50,467.016473
-50.156196,50,467.192472
-50.34431,50,467.384471
-50.031361,50,467.553852
-50.089581,50,467.737851
-50.208736,50,467.92185
-50.069497,50,468.04985
-50.072281,50,497.681936
-50.456876,50,497.873933
-50.081681,50,498.041932
-50.576198,50,498.233932
-50.123539,50,498.401931
-50.06197,50,498.57793
-50.063524,50,498.763325
-50.075306,50,498.939325
-50.066179,50,499.115325
-50.073001,50,499.251324
-50.065434,50,528.963072
-50.074252,50,529.139071
-50.057527,50,529.32307
-50.090603,50,529.500541
-50.068468,50,529.676539
-50.08703,50,529.85254
-50.073212,50,530.028538
-50.051573,50,530.196537
-50.076977,50,530.380536
-50.067527,50,530.524536
-51.093357,50,560.170317
-50.084692,50,560.346316
-50.089316,50,560.522316
-50.075321,50,560.698315
-50.111414,50,560.874314
-50.123617,50,561.050313
-50.220232,50,561.234312
-50.076987,50,561.410312
-50.102805,50,561.587729
-50.064862,50,561.731727
-50.067018,50,591.529294
-50.260207,50,591.705294
-50.076961,50,591.881294
-50.181632,50,592.073291
-50.098664,50,592.257292
-50.265808,50,592.441291
-50.109824,50,592.617289
-50.070198,50,592.793288
-50.089287,50,592.961287
-50.073066,50,593.105287
-50.103388,50,622.863371
-50.147875,50,623.040668
-50.168973,50,623.240667
-50.099264,50,623.416665
-50.134434,50,623.592665
-50.109498,50,623.776664
-50.127655,50,623.960664
-50.143501,50,624.146083
-50.126259,50,624.323395
-50.103966,50,624.459395
-50.968247,50,654.41951
-50.096425,50,654.603509
-50.115981,50,654.779508
-50.093046,50,654.939507
