# {"t_start": 1653674125.2470767, "env_id": "CheolFingersLiquid-v1"} 
r,l,t
-50.077945,50,29.415781
-50.104164,50,29.587613
-50.029429,50,29.760986
-50.057521,50,29.926228
-50.094889,50,30.098061
-50.053102,50,30.269892
-50.12131,50,30.457344
-50.126761,50,30.626571
-50.134156,50,30.798403
-50.096512,50,30.954613
-50.031966,50,58.947644
-50.080604,50,59.103856
-50.063107,50,59.275687
-50.098543,50,59.447519
-50.099456,50,59.603729
-50.302612,50,59.776892
-50.181901,50,59.933104
-50.067254,50,60.090669
-54.034311,50,60.278121
-50.068159,50,60.434332
-51.191886,50,88.674945
-50.072336,50,88.846777
-50.098191,50,89.018608
-50.056475,50,89.19044
-50.080376,50,89.362272
-50.06974,50,89.518483
-50.078647,50,89.676164
-50.085067,50,89.847996
-50.07568,50,90.024291
-50.061341,50,90.180503
-50.068327,50,118.195737
-50.069493,50,118.353251
-50.0835,50,118.540704
-50.164093,50,118.712535
-50.079885,50,118.884367
-50.087229,50,119.040578
-50.083267,50,119.21241
-50.160649,50,119.384241
-50.153613,50,119.556074
-50.107487,50,119.713579
-50.07201,50,147.696445
-50.123762,50,147.870033
-50.044997,50,148.026244
-50.087317,50,148.182454
-50.072148,50,148.355827
-50.045748,50,148.52766
-50.153457,50,148.699491
-50.129661,50,148.855701
-50.094608,50,149.027533
-50.073271,50,149.175949
-50.100139,50,177.352953
-50.072644,50,177.524785
-50.077381,50,177.696616
-50.21954,50,177.868448
-50.092802,50,178.024659
-50.047557,50,178.19649
-50.057543,50,178.369684
-50.061388,50,178.525894
-50.173527,50,178.697726
-50.124696,50,178.838315
-51.132144,50,207.21183
-50.110005,50,207.383661
-50.099522,50,207.555493
-50.096144,50,207.727325
-50.04084,50,207.900886
-50.082761,50,208.072718
-50.074834,50,208.251504
-50.062175,50,208.423336
-50.097536,50,208.595168
-50.094704,50,208.751379
-50.069016,50,236.913803
-50.214549,50,237.101256
-50.085802,50,237.288709
-50.18906,50,237.444919
-50.070296,50,237.61675
-50.102261,50,237.788583
-50.054933,50,237.944794
-51.410819,50,238.132246
-50.056114,50,238.289829
-50.106295,50,238.43042
-50.09341,50,266.665272
-50.033412,50,266.837102
-50.948826,50,267.01023
-50.068103,50,267.16644
-50.125996,50,267.338271
-50.08379,50,267.510104
-50.046269,50,267.666314
-50.129957,50,267.855494
-50.094376,50,268.011706
-50.180594,50,268.167915
-50.09385,50,296.637404
-52.801594,50,296.840476
-50.108472,50,297.023597
-50.078725,50,297.195429
-50.111512,50,297.36726
-50.114671,50,297.554713
-50.097254,50,297.726544
-50.120326,50,297.898377
-50.078973,50,298.070208
-50.093165,50,298.195176
-50.108242,50,326.536362
-50.15728,50,326.709564
-50.272455,50,326.883257
-50.117505,50,327.039469
-50.06728,50,327.195679
-50.044585,50,327.37257
-50.049707,50,327.52878
-50.073765,50,327.716234
-50.053578,50,327.874178
-50.117396,50,328.030388
-50.078067,50,356.584656
-50.09387,50,356.742236
-50.058501,50,356.914455
-50.078487,50,357.086287
-50.156775,50,357.25812
-50.089067,50,357.412396
-54.922226,50,357.584229
-50.102281,50,357.756061
-50.127358,50,357.912271
-50.09088,50,358.068481
-50.15898,50,386.492743
-50.105522,50,386.673527
-50.052352,50,386.829738
-50.079034,50,386.992436
-50.156372,50,387.164267
-50.167908,50,387.336099
-50.050971,50,387.507932
-50.037588,50,387.679764
-50.169497,50,387.851595
-50.152568,50,387.996701
-50.159299,50,416.548375
-50.574936,50,416.720207
-50.07935,50,416.893362
-50.136279,50,417.065194
-54.44958,50,417.252646
-50.140993,50,417.424479
-50.243551,50,417.596312
-50.149981,50,417.752521
-50.117518,50,417.924353
-50.141619,50,418.064943
-50.044941,50,446.501763
-50.15325,50,446.673594
-50.067739,50,446.846709
-50.12948,50,447.034161
-50.064975,50,447.205993
-50.140004,50,447.377825
-50.071693,50,447.55097
-50.064573,50,447.722803
-50.069525,50,447.894633
-50.121439,50,448.036971
-50.173543,50,476.490015
-50.097192,50,476.661847
-50.10971,50,476.818058
-50.228606,50,476.98989
-50.057447,50,477.161722
-50.095343,50,477.333553
-50.13992,50,477.506739
-50.088792,50,477.678571
-50.173118,50,477.850404
-50.112918,50,478.006614
-50.160789,50,506.393137
-50.07766,50,506.549348
-50.143942,50,506.721179
-50.121125,50,506.87739
-50.114484,50,507.049222
-50.140842,50,507.221055
-50.142226,50,507.377264
-50.121824,50,507.550521
-50.140212,50,507.722353
-50.060995,50,507.888615
-50.08559,50,536.455269
-50.089858,50,536.627101
-54.007506,50,536.814553
-50.145305,50,536.986386
-50.139298,50,537.158216
-50.120943,50,537.330049
-50.138964,50,537.501881
-50.164455,50,537.690689
-50.133217,50,537.846899
-50.135361,50,537.98877
-50.061582,50,566.449097
-50.103146,50,566.625372
-50.065303,50,566.797204
-50.145315,50,566.969036
-50.568922,50,567.140868
-50.085829,50,567.312699
-50.116323,50,567.46891
-50.10628,50,567.640742
-50.162364,50,567.812574
-50.182898,50,567.953163
-50.154175,50,596.608498
-51.01742,50,596.781621
-50.079229,50,596.953453
-50.070799,50,597.109664
-50.657814,50,597.297117
-50.086896,50,597.453329
-50.115941,50,597.625159
-50.079851,50,597.796991
-50.0747,50,597.953202
-50.085019,50,598.109412
-50.077156,50,626.604231
-51.71827,50,626.778498
-50.092723,50,626.94187
-50.065847,50,627.113702
-50.073025,50,627.285534
-50.076057,50,627.441745
-50.073391,50,627.603429
-50.135539,50,627.77526
-53.295546,50,627.955795
-50.111217,50,628.127627
-50.083382,50,656.568105
-50.064383,50,656.741274
-50.103182,50,656.897485
-50.073872,50,657.069318
-50.042207,50,657.24115
-50.12707,50,657.412981
-50.060113,50,657.569193
-50.082192,50,657.741025
-50.081013,50,657.912856
-52.266304,50,658.086022
-50.056338,50,686.561104
-50.917888,50,686.749861
-50.082123,50,686.921693
-50.075826,50,687.088328
-50.137097,50,687.260159
-50.053971,50,687.431992
-50.068318,50,687.603824
-50.060129,50,687.791276
-50.102754,50,687.963109
-50.090231,50,688.105
-50.055483,50,716.465252
-50.084655,50,716.637085
-50.028056,50,716.794664
-50.069512,50,716.966497
-50.083939,50,717.137708
-50.07313,50,717.293921
-50.124682,50,717.467993
-50.046233,50,717.639825
-50.077093,50,717.797764
-50.074893,50,717.969596
-50.078552,50,746.387146
-50.088595,50,746.558977
-50.064132,50,746.732118
-50.109341,50,746.888329
-50.04551,50,747.060161
-50.126704,50,747.247614
-50.040544,50,747.403826
-54.155007,50,747.606899
-50.062954,50,747.76311
-50.382421,50,747.928161
-50.131138,50,776.894888
-50.092581,50,777.051098
-50.080437,50,777.22293
-50.081165,50,777.394762
-50.127268,50,777.550975
-50.065835,50,777.738426
-50.057626,50,777.894636
-50.02336,50,778.066468
-50.087306,50,778.2383
-50.083536,50,778.37889
-51.576348,50,806.527115
-50.060655,50,806.684672
-50.434848,50,806.887749
-50.069893,50,807.04396
-50.069076,50,807.215792
-53.175053,50,807.387624
-50.574249,50,807.575077
-50.075673,50,807.76253
-50.44884,50,807.934361
-50.067877,50,808.076234
-50.02413,50,836.543851
-50.157827,50,836.716977
-50.156679,50,836.90443
-50.161056,50,837.076262
-50.082921,50,837.232473
-50.076692,50,837.388684
-50.298064,50,837.576137
-50.057424,50,837.747968
-50.944005,50,837.935421
-50.098943,50,838.077288
-50.51717,50,866.506991
-52.386927,50,866.680116
-50.162989,50,866.836328
-50.187682,50,867.008159
-50.208543,50,867.179991
-50.096039,50,867.336201
-50.149703,50,867.523654
-50.064108,50,867.6758
-50.195732,50,867.847632
-50.099297,50,868.012848
-50.127648,50,896.555269
-50.123589,50,896.712818
-50.171901,50,896.86903
-50.204122,50,897.02524
-50.112912,50,897.19707
-50.235205,50,897.353281
-51.744949,50,897.540735
-50.113315,50,897.696945
-50.135109,50,897.868777
-50.107405,50,898.026404
-50.317222,50,926.557681
-50.053586,50,926.729513
-50.204413,50,926.901346
-50.117349,50,927.073177
-50.606757,50,927.261138
-50.331442,50,927.448591
-53.674401,50,927.620423
-50.145024,50,927.776634
-50.101817,50,927.948466
-51.271806,50,928.074868
-50.144634,50,956.612165
-50.116982,50,956.752755
-50.068544,50,956.908966
-50.108521,50,957.096419
-50.069785,50,957.268251
-54.172446,50,957.453813
-50.215986,50,957.610023
-50.171495,50,957.781855
-50.270166,50,957.953688
-53.214291,50,958.109898
-50.105097,50,986.683049
-53.034832,50,986.854881
-50.125145,50,987.0116
-52.102695,50,987.199054
-50.132753,50,987.370886
-51.47067,50,987.542718
-50.104269,50,987.714549
-50.125491,50,987.896241
-50.235958,50,988.068074
-50.050454,50,988.225644
-50.163284,50,1016.501237
-50.225494,50,1016.67523
-50.971152,50,1016.83144
-50.074961,50,1017.003273
-50.278413,50,1017.175105
-50.07418,50,1017.331316
-51.004598,50,1017.510829
-53.253182,50,1017.698282
-51.288659,50,1017.870114
-50.562503,50,1018.026325
-50.066112,50,1046.377069
-50.096707,50,1046.53328
-50.053337,50,1046.695673
-50.099062,50,1046.867504
-50.085966,50,1047.039336
-50.122317,50,1047.186524
-51.304322,50,1047.358359
-50.07007,50,1047.51457
-51.531087,50,1047.686402
-52.104393,50,1047.842612
-50.045083,50,1076.422975
-52.02306,50,1076.611748
-50.117871,50,1076.772118
-50.112068,50,1076.94395
-51.027008,50,1077.131403
-50.114716,50,1077.303234
-50.098458,50,1077.459446
-51.559206,50,1077.646899
-50.215098,50,1077.81873
-50.127762,50,1077.959321
-50.092883,50,1106.403595
-50.091215,50,1106.559807
-50.191191,50,1106.747258
-50.099431,50,1106.903469
-50.102316,50,1107.075302
-51.243986,50,1107.267762
-50.105586,50,1107.455215
-50.101786,50,1107.627048
-50.147745,50,1107.79888
-50.063498,50,1107.940824
-50.055242,50,1136.151535
-50.096073,50,1136.323367
-50.086381,50,1136.479578
-50.10219,50,1136.652706
-50.190571,50,1136.824538
-50.072655,50,1136.980749
-50.0955,50,1137.13696
-50.052443,50,1137.308791
-50.055025,50,1137.465003
-50.076742,50,1137.636834
-50.041279,50,1166.178777
-50.202584,50,1166.350609
-50.064389,50,1166.522441
-50.403467,50,1166.709893
-50.064701,50,1166.866104
-50.097917,50,1167.036373
-50.127456,50,1167.223826
-50.07368,50,1167.395658
-50.105754,50,1167.567492
-50.81597,50,1167.708079
-50.085271,50,1196.042693
-50.163787,50,1196.214525
-50.04416,50,1196.386358
-50.097468,50,1196.543883
-50.110153,50,1196.700098
-50.100274,50,1196.866463
-50.170196,50,1197.022674
-51.287863,50,1197.210127
-50.17903,50,1197.381959
