# {"t_start": 1652719613.9321454, "env_id": "CheolFingersLiquid-v1"} 
r,l,t
-56.650178,50,35.712461
-103.868443,50,35.896459
-164.0689,50,36.088458
-50.052765,50,36.264455
-50.508267,50,36.435594
-50.04828,50,36.603591
-57.009862,50,36.780914
-96.834194,50,36.980912
-50.066554,50,37.148909
-123.857047,50,37.292907
-91.875403,50,71.159674
-50.043633,50,71.315884
-50.534514,50,71.490275
-50.051644,50,71.677727
-50.061575,50,71.84956
-50.053181,50,72.021392
-50.056459,50,72.177603
-50.038481,50,72.349437
-50.04879,50,72.521269
-50.048872,50,72.661858
-50.034762,50,106.323397
-50.048678,50,106.488761
-50.050365,50,106.660594
-50.043693,50,106.816805
-50.058199,50,106.988637
-50.060583,50,107.160469
-50.05889,50,107.332302
-50.067427,50,107.504135
-50.053865,50,107.661706
-50.057777,50,107.817916
-50.028939,50,141.621915
-50.036618,50,141.778125
-50.031064,50,141.934337
-50.045361,50,142.10617
-50.073392,50,142.278002
-50.044634,50,142.449834
-50.054166,50,142.606045
-50.062946,50,142.793499
-50.031133,50,142.965331
-50.065544,50,143.107267
-50.051819,50,177.070262
-50.029732,50,177.242094
-50.091874,50,177.398304
-50.045077,50,177.570138
-50.023276,50,177.757591
-50.036137,50,177.929423
-50.04071,50,178.101256
-50.053194,50,178.257469
-50.047804,50,178.430595
-50.039027,50,178.571185
-50.035057,50,212.656481
-50.052087,50,212.843934
-50.03725,50,213.000146
-50.046284,50,213.187598
-50.04677,50,213.359432
-50.023015,50,213.531264
-50.044992,50,213.703096
-50.029728,50,213.874929
-50.032019,50,214.048094
-50.055211,50,214.188686
-50.025131,50,248.176926
-50.046529,50,248.348757
-50.035116,50,248.520591
-50.027808,50,248.676801
-50.029318,50,248.833013
-50.031968,50,249.004847
-50.042493,50,249.178043
-50.029826,50,249.349876
-50.040009,50,249.521709
-50.057485,50,249.6623
-50.024573,50,283.870934
-50.031472,50,284.044103
-50.031457,50,284.215936
-50.039822,50,284.387768
-50.040186,50,284.559601
-50.040425,50,284.731433
-50.038444,50,284.903266
-50.023056,50,285.075099
-50.028837,50,285.246931
-50.027344,50,285.387521
-50.041143,50,319.650525
-50.026971,50,319.826551
-50.037009,50,319.998384
-50.022293,50,320.154595
-50.023317,50,320.327873
-50.037662,50,320.499704
-50.03182,50,320.671538
-50.03656,50,320.858991
-50.018342,50,321.046444
-50.01961,50,321.202656
-50.020424,50,355.490216
-50.059669,50,355.646428
-50.023213,50,355.83518
-50.042729,50,356.007012
-50.044307,50,356.178845
-50.030396,50,356.366299
-50.028327,50,356.54488
-50.038391,50,356.706275
-50.023269,50,356.893729
-50.028402,50,357.03432
-50.037824,50,391.443844
-50.026804,50,391.600055
-50.039361,50,391.771888
-50.060307,50,391.94372
-50.030198,50,392.115553
-50.038808,50,392.287387
-50.043276,50,392.443598
-50.024249,50,392.61543
-50.034652,50,392.771641
-50.05496,50,392.927853
-50.024756,50,427.382116
-50.020772,50,427.553948
-50.018378,50,427.72578
-50.030349,50,427.913233
-50.030021,50,428.085066
-50.02252,50,428.256898
-50.059071,50,428.41311
-50.036309,50,428.600563
-50.021932,50,428.772397
-50.021833,50,428.897365
-50.030562,50,463.397002
-50.031078,50,463.568836
-50.027562,50,463.740668
-54.120829,50,463.929474
-50.041631,50,464.10131
-50.031253,50,464.273143
-50.033649,50,464.446362
-50.05843,50,464.618197
-50.042912,50,464.805651
-50.028182,50,464.946241
-50.01408,50,499.477238
-50.017255,50,499.633449
-50.026233,50,499.805282
-50.021531,50,499.992735
-50.037655,50,500.150392
-50.034639,50,500.322225
-50.029585,50,500.496492
-50.030465,50,500.668324
-50.031025,50,500.840158
-50.023374,50,500.980747
-50.019115,50,535.778121
-50.033334,50,535.949955
-50.02413,50,536.121786
-50.034911,50,536.277998
-50.028763,50,536.449831
-50.024592,50,536.621664
-50.021657,50,536.777874
-50.020584,50,536.950845
-50.065772,50,537.108351
-50.031885,50,537.264564
-80.445565,50,572.151585
-50.03991,50,572.323418
-50.019476,50,572.49525
-50.010274,50,572.667082
-51.748495,50,572.838915
-85.800685,50,573.041991
-50.009942,50,573.195516
-50.013239,50,573.36735
-50.012383,50,573.52356
-50.034313,50,573.679772
-50.019011,50,608.46327
-50.031132,50,608.635103
-50.027256,50,608.791314
-213.461091,50,608.99439
-56.319405,50,609.181844
-146.782619,50,609.369297
-50.012871,50,609.55675
