epoch,stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,stats_qf,test/episode,test/mean_F,test/mean_K,test/mean_Q,test/mean_r,test/success_rate,test/success_rate2,test/success_rate3,train/episode,train/success_rate,train/success_rate2,train/success_rate3
0,0.06666974,0.01,0.3807586,0.21061535,0.03072509765625,10.0,0.0,0.31250954,0.31250954,-25.0005,0.0,1.0,0.0,20.0,0.0,0.9969387755102042,0.0
1,0.06667902,0.01,0.34548163,0.22825372,0.095155029296875,20.0,0.0,0.20630959,0.20630959,-12.500501,0.0,1.0,0.0,40.0,0.031250000931322575,0.9767857142857143,0.0
2,0.06668393,0.01,0.31065425,0.23451768,0.177332763671875,30.0,0.0,0.10498984,0.7179494,-20.5005,0.0,1.0,0.0,60.0,0.0,0.9937500000000001,0.0
3,0.06668698,0.01,0.280267,0.2370373,0.196568603515625,40.0,0.0,0.19273023,0.4524272,-8.000501,0.0,1.0,0.0,80.0,0.0,0.9982142857142857,0.0
4,0.06668912,0.01,0.26765153,0.2277295,0.197052001953125,50.0,0.0,0.30697724,0.70187587,-25.0005,0.0,1.0,0.0,100.0,0.0062500000931322575,0.9970663265306123,0.0
5,0.06669066,0.01,0.26053554,0.22041637,0.090328369140625,60.0,0.0,0.2629506,0.50483835,-11.000501,0.0,1.0,0.0,120.0,0.0062500000931322575,0.9994897959183674,0.0062500000931322575
6,0.06669184,0.01,0.2554908,0.2146523,0.023934326171875,70.0,0.19910651,0.4575906,0.458488,-25.134752,0.17500001,1.0,0.17500001,140.0,0.0,0.9994897959183674,0.0
7,0.066692755,0.01,0.25122154,0.2119376,0.058004150390625,80.0,0.087062605,0.39064538,0.41939998,-24.953766,0.02500000037252903,1.0,0.02500000037252903,160.0,0.0062500000931322575,0.9979591836734694,0.0062500000931322575
8,0.06669349,0.01,0.23976313,0.21192779,0.1297216796875,90.0,0.0,0.40462273,0.41223723,-25.0005,0.0,1.0,0.0,180.0,0.0,0.9973214285714286,0.0
9,0.066694096,0.01,0.23092078,0.20864677,0.0459228515625,100.0,0.0,0.15068796,0.22295909,-22.5005,0.0,1.0,0.0,200.0,0.0,0.9993622448979591,0.0
10,0.06669461,0.01,0.22459824,0.20616351,0.06791015624999999,110.0,0.0,0.5093754,0.57173216,-25.0005,0.0,1.0,0.0,220.0,0.012500000186264515,1.0,0.012500000186264515
