# {"t_start": 1651589934.2655852, "env_id": "CheolFingersLiquid-v1"} 
r,l,t
-1.177208,50,35.800092
-12.218442,50,35.987547
-14.21005,50,36.16071
-0.199678,50,36.332545
-17.173784,50,36.505672
-17.199798,50,36.693127
-1.177481,50,36.864961
-11.270479,50,37.036797
-0.264085,50,37.208631
-2.19346,50,37.380465
-36.115147,50,71.725583
-50.068666,50,71.897418
-50.317206,50,72.07055
-50.233997,50,72.242385
-2.195764,50,72.42984
-50.065066,50,72.586053
-0.276244,50,72.773509
-50.180058,50,72.976586
-50.057594,50,73.132799
-50.237067,50,73.25777
-30.148078,50,107.89124
-50.075054,50,108.053805
-6.281166,50,108.240306
-21.207868,50,108.433788
-25.171156,50,108.618295
-1.221913,50,108.802802
-40.125637,50,108.984316
-50.082226,50,109.155856
-4.102097,50,109.332384
-25.278327,50,109.482981
-0.072751,50,144.353684
-0.081895,50,144.517247
-50.077841,50,144.687791
-50.074645,50,144.864318
-50.099095,50,145.045832
-48.130562,50,145.255272
-18.189636,50,145.42781
-50.063292,50,145.587384
-0.108051,50,145.764908
-6.086473,50,145.929469
-0.180747,50,180.757285
-0.087639,50,180.92783
-0.099173,50,181.100368
-10.144955,50,181.292853
-50.066536,50,181.471375
-50.11835,50,181.640921
-0.074619,50,181.810468
-0.101777,50,181.968046
-0.109646,50,182.131608
-36.284209,50,182.298163
-29.21425,50,217.393266
-50.091572,50,217.556828
-50.200368,50,217.738342
-0.100327,50,217.903899
-50.179715,50,218.101371
-3.240322,50,218.294853
-50.137507,50,218.474372
-14.192003,50,218.6509
-0.2156,50,218.822442
-50.092637,50,218.96506
-40.116608,50,254.054178
-50.090644,50,254.232701
-0.107987,50,254.397261
-50.186639,50,254.564812
-21.192056,50,254.747324
-50.183104,50,254.909889
-50.157212,50,255.080432
-24.130607,50,255.258955
-50.088119,50,255.43648
-0.126679,50,255.601039
-50.234366,50,290.413897
-31.227744,50,290.594414
-28.225851,50,290.773934
-50.185818,50,290.939491
-18.287352,50,291.130979
-15.176832,50,291.30252
-50.247184,50,291.474061
-4.213753,50,291.655575
-50.20494,50,291.826119
-50.209152,50,291.993671
-50.473724,50,326.628005
-0.080291,50,326.799546
-50.158807,50,326.977072
-0.244804,50,327.151604
-50.243516,50,327.353066
-0.250628,50,327.529593
-50.153223,50,327.693156
-0.240247,50,327.860707
-50.207454,50,328.024271
-50.147633,50,328.179854
-50.177924,50,362.557875
-50.183197,50,362.729416
-50.184578,50,362.906941
-50.241851,50,363.10142
-19.234216,50,363.272961
-50.201673,50,363.451484
-50.219942,50,363.621031
-50.25528,50,363.792571
-21.117409,50,363.963115
-0.180514,50,364.116704
-19.219387,50,398.395262
-50.267787,50,398.567097
-2.148881,50,398.744079
-37.255581,50,398.915913
-50.140583,50,399.11899
-23.295023,50,399.292222
-31.191805,50,399.470351
-24.279843,50,399.657808
-50.132414,50,399.798399
-50.166942,50,399.954612
-0.197065,50,433.966743
-50.261321,50,434.138577
-10.24016,50,434.326032
-50.075562,50,434.497867
-50.243015,50,434.685323
-50.202648,50,434.857158
-50.220926,50,435.044612
-0.136586,50,435.200826
-50.235243,50,435.37266
-2.247905,50,435.528873
-25.26614,50,469.676661
-50.203242,50,469.848495
-50.266806,50,470.021735
-5.187716,50,470.193573
-50.181497,50,470.349785
-50.197786,50,470.52162
-0.191333,50,470.693454
-50.133164,50,470.865288
-50.280147,50,471.037123
-50.224903,50,471.177715
-0.253572,50,505.2959
-50.476388,50,505.452113
-50.274217,50,505.608326
-0.09461,50,505.780161
-50.517516,50,505.951995
-50.119605,50,506.108208
-50.263631,50,506.292552
-0.117671,50,506.448766
-50.307395,50,506.604979
-50.31788,50,506.761191
-11.242652,50,541.070539
-0.174477,50,541.226753
-50.284449,50,541.398586
-0.126169,50,541.586042
-22.289976,50,541.773498
-50.086437,50,541.91409
-50.267675,50,542.101545
-18.179699,50,542.289001
-8.169684,50,542.460836
-50.339806,50,542.617048
-0.26829,50,577.022367
-15.174367,50,577.178581
-50.143847,50,577.336118
-50.230222,50,577.507953
-0.25422,50,577.679787
-0.210584,50,577.837377
-0.141652,50,578.009211
-50.111459,50,578.182748
-0.077309,50,578.338961
-50.171709,50,578.510794
-25.187169,50,613.05689
-50.151811,50,613.230137
-50.249098,50,613.401971
-50.263173,50,613.589427
-50.222184,50,613.776883
-50.265751,50,613.951882
-44.250402,50,614.154959
-21.240149,50,614.342414
-28.287075,50,614.514249
-50.07024,50,614.624882
-0.12836,50,649.122216
-50.168421,50,649.294051
-0.158208,50,649.477974
-50.121382,50,649.634187
-20.292079,50,649.821643
-0.196475,50,649.993477
-50.243401,50,650.149691
-0.087929,50,650.305904
-11.145052,50,650.462116
-12.257023,50,650.636915
-50.125504,50,685.248075
-0.226846,50,685.435532
-0.112226,50,685.591744
-0.160237,50,685.747957
-50.253866,50,685.951034
-50.172611,50,686.107248
-50.405186,50,686.27797
-0.205167,50,686.434183
-28.406874,50,686.606018
-50.121039,50,686.762231
-2.139011,50,721.308367
-50.312605,50,721.495824
-50.168656,50,721.667658
-0.120213,50,721.839493
-28.281025,50,722.026948
-50.156586,50,722.198783
-18.234322,50,722.370616
-0.087469,50,722.542451
-0.157705,50,722.698664
-50.17278,50,722.854877
-3.277718,50,757.510436
-50.192954,50,757.697892
-50.192192,50,757.885348
-50.273287,50,758.072803
-50.114479,50,758.25143
-0.105503,50,758.407644
-0.198948,50,758.579479
-50.266442,50,758.751312
-50.235098,50,758.938768
-0.232819,50,759.080637
-50.159539,50,794.080491
-16.384816,50,794.267947
-50.213258,50,794.42416
-0.141726,50,794.597555
-48.222069,50,794.792022
-50.143037,50,794.948236
-50.115971,50,795.113667
-0.208674,50,795.269881
-15.236705,50,795.457336
-50.28431,50,795.616451
-50.292182,50,830.472377
-50.228313,50,830.659833
-50.161548,50,830.816046
-50.163309,50,830.97226
-50.250329,50,831.183755
-5.177475,50,831.33436
-50.271217,50,831.524833
-50.101842,50,831.696668
-18.223435,50,831.884124
-0.202622,50,832.024715
-50.124855,50,866.966638
-7.272391,50,867.169715
-50.308279,50,867.357171
-0.163419,50,867.529005
-50.175978,50,867.714562
-50.219247,50,867.891444
-29.21118,50,868.078899
-6.144248,50,868.236601
-13.27103,50,868.439678
-8.210575,50,868.580269
-17.219582,50,903.393121
-50.0675,50,903.556032
-50.070409,50,903.729192
-0.069177,50,903.901026
-0.104025,50,904.076008
