# {"t_start": 1652793286.2363293, "env_id": "CheolFingersLiquid-v1"} 
r,l,t
-50.060378,50,29.671914
-50.045625,50,29.828126
-50.065081,50,30.015581
-50.037874,50,30.171793
-50.050598,50,30.344943
-50.07649,50,30.519543
-50.073322,50,30.675756
-50.053649,50,30.831969
-50.039164,50,31.003802
-50.065502,50,31.144393
-50.054352,50,59.406683
-50.061032,50,59.562895
-50.068855,50,59.734729
-50.045449,50,59.906563
-50.062863,50,60.094018
-50.030939,50,60.267172
-50.060329,50,60.42713
-50.030998,50,60.598965
-50.059638,50,60.770797
-50.048979,50,60.911389
-50.073378,50,89.13729
-50.048489,50,89.309123
-50.074359,50,89.48497
-50.034415,50,89.641182
-50.044954,50,89.814492
-50.052993,50,90.001946
-50.064023,50,90.17378
-50.038403,50,90.3313
-50.046178,50,90.506577
-50.036087,50,90.631546
-50.066571,50,118.79595
-50.055773,50,118.955121
-50.054745,50,119.126956
-50.033901,50,119.298789
-50.057108,50,119.469512
-50.041022,50,119.656966
-50.053157,50,119.813179
-50.042933,50,120.002093
-50.049405,50,120.158306
-50.064444,50,120.315922
-50.619845,50,148.34619
-50.047645,50,148.502402
-50.040051,50,148.674235
-50.048592,50,148.846069
-50.042111,50,149.019206
-50.044856,50,149.175418
-50.051549,50,149.360258
-50.053422,50,149.500855
-50.045281,50,149.672688
-50.034071,50,149.8289
-50.147109,50,177.982042
-50.069693,50,178.153876
-50.076286,50,178.341331
-50.053562,50,178.513164
-50.054739,50,178.684998
-50.052273,50,178.858138
-50.056168,50,179.029971
-50.039349,50,179.186184
-50.046579,50,179.376148
-50.038995,50,179.501117
-50.041414,50,207.758045
-50.036666,50,207.929879
-50.053137,50,208.101712
-50.05511,50,208.275326
-50.064519,50,208.431538
-50.055279,50,208.603372
-50.038136,50,208.775205
-50.046082,50,208.948346
-50.059425,50,209.12018
-50.067375,50,209.260771
-50.052366,50,237.635518
-50.027119,50,237.791731
-50.0449,50,237.963564
-50.04039,50,238.119776
-50.086509,50,238.275988
-50.052561,50,238.447823
-50.039561,50,238.619656
-50.052996,50,238.775869
-50.037847,50,238.947702
-50.037532,50,239.103914
-50.054634,50,267.485181
-50.031596,50,267.657014
-50.050769,50,267.844469
-50.062118,50,268.000681
-50.046672,50,268.172515
-50.055623,50,268.359971
-50.038188,50,268.516182
-50.042409,50,268.703637
-50.040811,50,268.85985
-50.043383,50,269.000441
-50.038699,50,297.445145
-50.062608,50,297.616982
-50.037734,50,297.788815
-50.047938,50,297.96065
-50.053446,50,298.116861
-50.042346,50,298.288695
-50.02541,50,298.460529
-50.046214,50,298.632362
-50.034911,50,298.788574
-50.058693,50,298.946079
-50.04835,50,327.320582
-50.051952,50,327.492416
-50.047564,50,327.664249
-50.050665,50,327.836083
-50.058918,50,327.992295
-50.043689,50,328.164129
-50.043838,50,328.335963
-50.047567,50,328.523417
-50.060875,50,328.67963
-50.054542,50,328.820221
-50.054273,50,357.227961
-50.046161,50,357.384173
-50.054576,50,357.557383
-50.058969,50,357.744838
-50.053148,50,357.932292
-50.041501,50,358.104126
-50.036972,50,358.291581
-50.025305,50,358.479035
-50.054152,50,358.650869
-50.037782,50,358.77584
-50.040443,50,387.190572
-50.040101,50,387.362406
-50.04483,50,387.53555
