# {"t_start": 1651526354.3127472, "env_id": "CheolFingersLiquid-v1"} 
r,l,t
-0.036892,50,35.722636
-50.070876,50,35.890636
-0.066011,50,36.050635
-50.041394,50,36.226634
-50.25446,50,36.418633
-50.046444,50,36.578632
-0.068681,50,36.746632
-0.060282,50,36.908007
-50.116314,50,37.085314
-29.068854,50,37.245316
-50.127754,50,71.625136
-50.113235,50,71.809134
-50.166029,50,71.994573
-16.235674,50,72.186573
-0.084127,50,72.346571
-50.045252,50,72.514571
-50.090238,50,72.691862
-9.071045,50,72.859861
-19.182611,50,73.04386
-50.086647,50,73.187859
-0.102588,50,107.709632
-0.059157,50,107.885631
-7.237203,50,108.078968
-50.093495,50,108.262967
-50.148047,50,108.446966
-50.102579,50,108.622965
-27.169529,50,108.814964
-50.105565,50,108.990963
-50.094039,50,109.150962
-6.145489,50,109.294961
-19.274251,50,144.006553
-50.059607,50,144.182552
-1.100599,50,144.334552
-50.126861,50,144.51055
-0.095426,50,144.662549
-18.254845,50,144.855894
-50.09373,50,145.015893
-39.143706,50,145.175892
-50.197985,50,145.351891
-24.230715,50,145.52789
-4.220139,50,180.309079
-27.256837,50,180.509079
-31.161127,50,180.685077
-50.094372,50,180.861076
-39.295343,50,181.053076
-18.173769,50,181.237074
-0.047233,50,181.413074
-50.098984,50,181.582391
-1.215228,50,181.77439
-6.207017,50,181.918388
-50.087104,50,216.502819
-50.155742,50,216.694818
-19.226577,50,216.878817
-22.271657,50,217.064115
-6.168858,50,217.240114
-50.079523,50,217.408113
-50.178079,50,217.568112
-50.089524,50,217.728112
-43.173431,50,217.904111
-0.082291,50,218.04811
-0.061027,50,252.828302
-21.153402,50,253.01523
-25.193057,50,253.199229
-50.160936,50,253.359228
-0.07247,50,253.536945
-30.132904,50,253.720944
-0.076269,50,253.888943
-0.079808,50,254.048942
-50.155081,50,254.232811
-50.11493,50,254.38481
-50.12395,50,289.119402
-17.215942,50,289.311401
-33.163055,50,289.4954
-50.054886,50,289.663399
-0.183281,50,289.823399
-0.093636,50,289.991397
-50.175233,50,290.159396
-17.228916,50,290.343395
-50.141828,50,290.519394
-17.164425,50,290.680711
-3.199556,50,325.416508
-0.103054,50,325.584507
-50.047313,50,325.768506
-0.131506,50,325.928505
-50.137167,50,326.106554
-27.183629,50,326.290553
-50.215044,50,326.466552
-2.214779,50,326.634552
-50.212044,50,326.81055
-26.189749,50,326.978549
-50.074695,50,361.790757
-0.101719,50,361.950757
-50.180689,50,362.134755
-0.057591,50,362.294754
-9.203775,50,362.470753
-50.068497,50,362.656216
-0.102714,50,362.816215
-50.07342,50,362.968214
-15.199977,50,363.160214
