# {"t_start": 1649475587.4657497, "env_id": "CheolFingersSearch-v1"} 
r,l,t
-25.0005,50,33.962722
-25.0005,50,34.134556
-25.0005,50,34.337632
-25.0005,50,34.509466
-25.0005,50,34.681299
-25.0005,50,34.868754
-25.0005,50,35.040587
-25.0005,50,35.228042
-25.0005,50,35.384256
-25.0005,50,35.493603
-25.0005,50,69.061004
-25.0005,50,69.234081
-25.0005,50,69.422616
-25.0005,50,69.59445
-25.0005,50,69.782913
-25.0005,50,69.923504
-25.0005,50,70.112021
-25.0005,50,70.283854
-25.0005,50,70.455688
-25.0005,50,70.608723
-2943.981053,50,104.234728
-2605.442346,50,104.418721
-1304.414017,50,104.574934
-894.75761,50,104.748016
-1012.652663,50,104.935471
-2433.029532,50,105.108356
-1145.084276,50,105.288094
-1297.764998,50,105.445318
-1323.131195,50,105.618209
-2375.953827,50,105.758802
-25.0005,50,139.539346
-25.0005,50,139.72814
-25.0005,50,139.901058
-25.0005,50,140.074128
-25.0005,50,140.245963
-25.0005,50,140.434473
-25.0005,50,140.606307
-25.0005,50,140.77814
-25.0005,50,140.918731
-25.0005,50,141.074943
-25.0005,50,175.143596
-25.0005,50,175.321346
-25.0005,50,175.511116
-25.0005,50,175.684024
-25.0005,50,175.85586
-25.0005,50,176.027695
-25.0005,50,176.199528
-25.0005,50,176.386982
-25.0005,50,176.559902
-25.0005,50,176.684872
-25.0005,50,210.727545
-25.0005,50,210.914998
-25.0005,50,211.102455
-25.0005,50,211.274288
-25.0005,50,211.461741
-25.0005,50,211.633576
-25.0005,50,211.805409
-25.0005,50,211.992863
-25.0005,50,212.164698
-25.0005,50,212.275346
-25.0005,50,246.353039
-25.0005,50,246.541729
-25.0005,50,246.71466
-25.0005,50,246.886493
-25.0005,50,247.058326
-25.0005,50,247.245782
-25.0005,50,247.417616
-25.0005,50,247.589448
-25.0005,50,247.762564
-25.0005,50,247.903154
-25.0005,50,282.068863
-25.0005,50,282.240696
-25.0005,50,282.412531
-25.0005,50,282.599985
-25.0005,50,282.78744
-25.0005,50,282.960565
-25.0005,50,283.133451
-25.0005,50,283.306894
-25.0005,50,283.464176
-25.0005,50,283.604768
-25.0005,50,317.720791
-25.0005,50,317.89817
-25.0005,50,318.070004
-25.0005,50,318.242891
-25.0005,50,318.414726
-25.0005,50,318.602181
-25.0005,50,318.790869
-25.0005,50,318.963771
-25.0005,50,319.139853
-25.0005,50,319.283364
-25.0005,50,353.747742
-25.0005,50,353.935196
-25.0005,50,354.123889
-25.0005,50,354.296791
-25.0005,50,354.484244
-25.0005,50,354.656079
-25.0005,50,354.812291
-25.0005,50,354.984124
-25.0005,50,355.155957
-25.0005,50,355.29655
-25.0005,50,389.426
-25.0005,50,389.597833
-25.0005,50,389.754046
-25.0005,50,389.910258
-25.0005,50,390.066471
-25.0005,50,390.253927
-25.0005,50,390.42576
-25.0005,50,390.597592
-25.0005,50,390.785048
-25.0005,50,390.942459
-25.0005,50,425.102634
-25.0005,50,425.259914
-25.0005,50,425.44737
-25.0005,50,425.619203
-25.0005,50,425.791036
-25.0005,50,425.962869
-25.0005,50,426.119082
-25.0005,50,426.306537
-25.0005,50,426.478371
-25.0005,50,426.634584
-25.0005,50,460.837409
-25.0005,50,461.00924
-25.0005,50,461.181076
-25.0005,50,461.368529
-25.0005,50,461.540363
-25.0005,50,461.696575
-25.0005,50,461.869726
-25.0005,50,462.042624
-25.0005,50,462.198837
-25.0005,50,462.370672
-25.0005,50,496.63383
-25.0005,50,496.791106
-25.0005,50,496.96294
-25.0005,50,497.134774
-25.0005,50,497.322228
-25.0005,50,497.478441
-25.0005,50,497.650274
-25.0005,50,497.822108
-25.0005,50,497.993942
-25.0005,50,498.150155
-25.0005,50,532.497933
-25.0005,50,532.671021
-25.0005,50,532.842854
-25.0005,50,533.015743
-25.0005,50,533.187576
-25.0005,50,533.35941
-25.0005,50,533.515623
-25.0005,50,533.703076
-25.0005,50,533.874911
-25.0005,50,534.047994
-25.0005,50,568.467044
-25.0005,50,568.638876
-25.0005,50,568.81071
-25.0005,50,568.966923
-25.0005,50,569.138757
-25.0005,50,569.320506
-25.0005,50,569.507961
-25.0005,50,569.679796
-25.0005,50,569.851627
-25.0005,50,570.007841
-25.0005,50,604.357778
-25.0005,50,604.529612
-25.0005,50,604.701446
-25.0005,50,604.873279
-25.0005,50,605.030824
-25.0005,50,605.219353
-25.0005,50,605.373819
-25.0005,50,605.545652
-25.0005,50,605.71855
-25.0005,50,605.890385
-25.0005,50,640.275514
-25.0005,50,640.447347
-25.0005,50,640.61918
-25.0005,50,640.792075
-25.0005,50,640.963908
-25.0005,50,641.135742
