# {"t_start": 1651701320.1363952, "env_id": "CheolFingersLiquid-v1"} 
r,l,t
-23.271943,50,35.914021
-41.334274,50,36.085853
-0.20284,50,36.242065
-50.118234,50,36.398277
-10.404303,50,36.585731
-6.217232,50,36.758892
-0.259068,50,36.930725
-21.339351,50,37.102559
-20.21924,50,37.274391
-14.279384,50,37.446224
-50.099216,50,71.928829
-0.090754,50,72.086324
-50.063532,50,72.258156
-50.032844,50,72.429989
-0.098827,50,72.599893
-0.079937,50,72.771726
-50.061878,50,72.943559
-50.060732,50,73.09977
-2.220604,50,73.291373
-50.111113,50,73.448895
-42.231203,50,107.762307
-31.318966,50,107.949762
-50.119376,50,108.121594
-50.150844,50,108.293428
-0.162193,50,108.465261
-0.109686,50,108.621472
-15.264039,50,108.808927
-50.068559,50,108.980759
-0.197115,50,109.136971
-50.134612,50,109.293183
-0.126302,50,143.715479
-16.278688,50,143.887311
-0.106045,50,144.065711
-0.101636,50,144.213809
-0.102052,50,144.37002
-18.353308,50,144.557474
-29.13118,50,144.744929
-3.213045,50,144.918082
-50.062674,50,145.081116
-50.117269,50,145.237328
-1.25957,50,179.72186
-21.260304,50,179.909314
-8.264077,50,180.081146
-0.158368,50,180.268602
-15.24729,50,180.456055
-18.25928,50,180.627888
-0.111246,50,180.7841
-21.268299,50,180.955934
-21.248524,50,181.144681
-14.280673,50,181.300895
-21.268045,50,215.78923
-50.188937,50,215.976685
-50.202275,50,216.148517
-2.254307,50,216.335972
-2.267228,50,216.507805
-0.189874,50,216.649719
-3.196004,50,216.821553
-12.339861,50,217.009006
-18.251575,50,217.180839
-22.229847,50,217.337051
-4.537048,50,251.896049
-0.078497,50,252.053586
-50.103141,50,252.209798
-0.345766,50,252.36601
-50.14203,50,252.522221
-50.13024,50,252.694055
-19.370972,50,252.881509
-50.182117,50,253.053341
-50.195254,50,253.220376
-0.135677,50,253.376588
-0.14277,50,287.86188
-0.084352,50,288.049335
-50.136654,50,288.205547
-50.104664,50,288.377379
-0.201566,50,288.562388
-50.272741,50,288.734221
-50.235239,50,288.906053
-50.281228,50,289.077887
-46.165333,50,289.249719
-0.145101,50,289.405931
-7.147387,50,324.011795
-50.073257,50,324.158047
-49.306011,50,324.345501
-50.177772,50,324.501713
-0.151634,50,324.673546
-50.2649,50,324.829758
-0.214544,50,325.001591
-0.115708,50,325.143538
-50.075936,50,325.330991
-50.133058,50,325.471582
-50.286173,50,360.166542
-50.102696,50,360.338374
-0.39654,50,360.494586
-50.212266,50,360.66777
-0.189054,50,360.827781
-0.207497,50,360.999614
-6.201515,50,361.172818
-38.292925,50,361.360272
-0.537352,50,361.532105
-50.156168,50,361.688318
-21.295708,50,396.291302
-19.407184,50,396.478755
-50.196498,50,396.651889
-0.175291,50,396.8081
-23.265473,50,396.995555
-50.237136,50,397.183008
-50.169599,50,397.354842
-50.107263,50,397.526675
-20.295752,50,397.714129
-0.165439,50,397.854719
-50.127402,50,432.438164
-6.209273,50,432.625618
-0.123737,50,432.797451
-0.125134,50,432.953663
-50.127607,50,433.125496
-0.169502,50,433.297328
-50.271349,50,433.467722
-11.343996,50,433.655178
-50.138428,50,433.827009
-18.403504,50,433.983221
-0.17244,50,468.528309
-0.176616,50,468.684521
-50.214634,50,468.857681
-50.141476,50,469.013893
-15.583615,50,469.201347
-11.400888,50,469.3888
-14.364614,50,469.576255
-50.258665,50,469.77933
-12.204671,50,469.968063
-0.108407,50,470.12574
-5.176428,50,504.745131
-0.154057,50,504.916963
-16.293713,50,505.096222
-18.337611,50,505.268056
-50.296641,50,505.441244
-0.104728,50,505.613077
-50.27214,50,505.769289
-50.255249,50,505.972364
-50.233992,50,506.144198
-50.193025,50,506.316031
-0.112368,50,540.891742
-0.163342,50,541.047953
-3.272284,50,541.251029
-50.134382,50,541.393048
-22.194022,50,541.580505
-32.280686,50,541.769644
-48.257037,50,541.941478
-0.139376,50,542.097689
-0.251484,50,542.269523
-50.221783,50,542.411514
-50.218731,50,577.051123
-50.233132,50,577.228647
-21.321201,50,577.419136
-0.189395,50,577.581699
-50.220465,50,577.755234
-50.124116,50,577.924779
-25.243712,50,578.113273
-47.27203,50,578.276834
-50.39741,50,578.452363
-0.280092,50,578.606949
-0.242883,50,613.185227
-50.134868,50,613.35706
-0.067817,50,613.513272
-50.271096,50,613.700726
-50.327067,50,613.87256
-50.364784,50,614.060013
-50.119474,50,614.231848
-16.308403,50,614.421072
-50.246402,50,614.577283
-50.181365,50,614.702253
-50.372864,50,648.885712
-0.132073,50,649.041924
-50.2972,50,649.213757
-12.353356,50,649.401211
-50.098166,50,649.573045
-0.245359,50,649.744878
-50.316722,50,649.901089
-50.140334,50,650.072922
-0.258032,50,650.244756
-0.192755,50,650.402296
-0.142269,50,684.773245
-0.178382,50,684.929457
-5.171854,50,685.086061
-0.241143,50,685.242273
-0.111508,50,685.414106
-50.104618,50,685.571608
-50.159778,50,685.743442
-50.282248,50,685.915275
-0.118684,50,686.085999
-0.126551,50,686.257832
-17.29561,50,720.929699
-50.200529,50,721.085912
-24.2834,50,721.257745
-22.448284,50,721.445198
-0.133714,50,721.617031
-0.185783,50,721.773243
-3.318777,50,721.929456
-0.134457,50,722.085667
-22.368113,50,722.258838
-0.180799,50,722.415051
-29.255815,50,756.995581
-50.30424,50,757.167414
-16.308702,50,757.37049
-0.265961,50,757.526702
-50.10735,50,757.682913
-0.193129,50,757.840452
-0.168815,50,758.012285
-7.333367,50,758.168498
-0.070041,50,758.34033
-0.173815,50,758.48092
-0.16055,50,793.097269
-50.307365,50,793.284723
-0.098811,50,793.440935
-50.152003,50,793.597147
-0.103447,50,793.77718
-0.163108,50,793.949013
-0.150038,50,794.105225
-50.155245,50,794.277058
-50.140539,50,794.448892
-50.242672,50,794.605103
-50.272279,50,829.122231
-18.297217,50,829.309685
-50.317413,50,829.481518
-50.193706,50,829.668973
-6.522508,50,829.840806
-50.301075,50,830.014759
-0.167348,50,830.18659
-0.168439,50,830.345511
-0.109899,50,830.517343
-50.125244,50,830.673554
-5.252827,50,864.949
-50.215427,50,865.120833
-50.162295,50,865.282431
-22.294607,50,865.46434
-0.084457,50,865.636172
-0.109274,50,865.792384
